Stage,External_Iteration,Internal_Iteration,Class_Count,Node_Count,Rule_Name,Applications
3,2,0,83,83,inner-hash-join-swap,4
3,2,0,83,83,hash-join-on-one-eq-rev,4
3,2,0,83,83,hash-join-on-two-eq-rev,1
3,2,0,83,83,pushdown-proj-order,1
3,2,0,83,83,pushdown-proj-filter,1
3,2,0,83,83,pushdown-proj-hashagg,1
3,2,1,105,117,eq-comm,6
3,2,1,105,117,and-true,5
3,2,1,105,117,and-comm,6
3,2,1,105,117,and-assoc,1
3,2,1,105,117,inner-join-right-rotate,1
3,2,1,105,117,inner-join-right-rotate-1,3
3,2,1,105,117,inner-join-swap,4
3,2,1,105,117,hash-join-on-one-eq-rev,7
3,2,1,105,117,hash-join-on-two-eq-rev,2
3,2,1,105,117,pushdown-filter-proj,1
3,2,1,105,117,pushdown-join-condition-left,5
3,2,1,105,117,pushdown-join-condition-right,5
3,2,1,105,117,identical-proj,2
3,2,1,105,117,pushdown-proj-order,1
3,2,1,105,117,pushdown-proj-hashagg,1
3,2,1,105,117,pushdown-proj-join,4
3,2,2,134,201,and-true,1
3,2,2,134,201,and-comm,5
3,2,2,134,201,and-assoc,7
3,2,2,134,201,filter-true,10
3,2,2,134,201,inner-join-right-rotate,1
3,2,2,134,201,inner-join-right-rotate-1,18
3,2,2,134,201,inner-join-swap,9
3,2,2,134,201,inner-hash-join-swap,1
3,2,2,134,201,hash-join-on-one-eq,3
3,2,2,134,201,hash-join-on-two-eq,6
3,2,2,134,201,hash-join-on-three-eq,2
3,2,2,134,201,hash-join-on-one-eq-1,18
3,2,2,134,201,pushdown-filter-proj,6
3,2,2,134,201,pushdown-join-condition-left,4
3,2,2,134,201,pushdown-join-condition-right,4
3,2,2,134,201,identical-proj,10
3,2,2,134,201,pushdown-proj-join,8
3,2,3,196,412,and-true,1
3,2,3,196,412,and-comm,17
3,2,3,196,412,and-assoc,23
3,2,3,196,412,filter-true,6
3,2,3,196,412,filter-merge,1
3,2,3,196,412,filter-split,8
3,2,3,196,412,inner-join-right-rotate,14
3,2,3,196,412,inner-join-right-rotate-1,55
3,2,3,196,412,inner-join-swap,22
3,2,3,196,412,inner-hash-join-swap,5
3,2,3,196,412,hash-join-on-one-eq,4
3,2,3,196,412,hash-join-on-two-eq,10
3,2,3,196,412,hash-join-on-three-eq,12
3,2,3,196,412,hash-join-on-one-eq-1,24
3,2,3,196,412,hash-join-on-one-eq-rev,7
3,2,3,196,412,pushdown-filter-proj,14
3,2,3,196,412,pushdown-join-condition-left,2
3,2,3,196,412,pushdown-join-condition-left-1,5
3,2,3,196,412,pushdown-join-condition-right,6
3,2,3,196,412,pushdown-join-condition-right-1,7
3,2,3,196,412,identical-proj,7
3,2,3,196,412,pushdown-proj-filter,14
3,2,3,196,412,pushdown-proj-join,10
3,2,4,370,950,and-true,1
3,2,4,370,950,and-comm,39
3,2,4,370,950,and-assoc,65
3,2,4,370,950,filter-true,25
3,2,4,370,950,filter-split,79
3,2,4,370,950,inner-join-right-rotate,43
3,2,4,370,950,inner-join-right-rotate-1,171
3,2,4,370,950,inner-join-swap,67
3,2,4,370,950,inner-hash-join-swap,5
3,2,4,370,950,hash-join-on-one-eq,5
3,2,4,370,950,hash-join-on-two-eq,4
3,2,4,370,950,hash-join-on-three-eq,10
3,2,4,370,950,hash-join-on-one-eq-1,54
3,2,4,370,950,hash-join-on-one-eq-rev,14
3,2,4,370,950,pushdown-filter-proj,38
3,2,4,370,950,pushdown-filter-inner-join,9
3,2,4,370,950,pushdown-join-condition-left,9
3,2,4,370,950,pushdown-join-condition-left-1,5
3,2,4,370,950,pushdown-join-condition-right,42
3,2,4,370,950,pushdown-join-condition-right-1,8
3,2,4,370,950,identical-proj,8
3,2,4,370,950,pushdown-proj-filter,48
3,2,4,370,950,pushdown-proj-join,30
3,2,5,892,2337,and-true,2
3,2,5,892,2337,and-comm,78
3,2,5,892,2337,and-assoc,216
3,2,5,892,2337,filter-true,65
3,2,5,892,2337,filter-split,449
3,2,5,892,2337,inner-join-right-rotate,182
3,2,5,892,2337,inner-join-swap,288
3,2,5,892,2337,inner-hash-join-swap,19
3,2,5,892,2337,hash-join-on-one-eq,34
3,2,5,892,2337,hash-join-on-two-eq,50
3,2,5,892,2337,hash-join-on-one-eq-rev,42
3,2,5,892,2337,pushdown-filter-proj,289
3,2,5,892,2337,pushdown-filter-inner-join,73
3,2,5,892,2337,pushdown-join-condition-left-1,11
3,2,5,892,2337,pushdown-join-condition-right-1,15
3,2,5,892,2337,identical-proj,25
3,2,5,892,2337,pushdown-proj-proj,3
3,2,5,892,2337,pushdown-proj-filter,202
3,2,5,892,2337,pushdown-proj-join,179
3,2,6,1972,5918,and-true,14
3,2,6,1972,5918,and-comm,145
3,2,6,1972,5918,filter-true,193
3,2,6,1972,5918,inner-join-right-rotate,406
3,2,6,1972,5918,inner-hash-join-swap,200
3,2,6,1972,5918,hash-join-on-one-eq,67
3,2,7,1846,6862,inner-join-right-rotate,152
3,2,7,1846,6862,inner-hash-join-swap,76
3,2,7,1846,6862,hash-join-on-one-eq,31
3,2,7,1846,6862,hash-join-on-one-eq-rev,17
3,2,7,1846,6862,hash-join-on-two-eq-rev,46
