Stage,Class_ID,Node_Count,Nodes
1,0,1,Constant(Bool(true))
1,1,1,Column($0.3(1))
1,2,1,Column($0.2(1))
1,3,1,Column($0.1(1))
1,4,1,Column($0.0(1))
1,5,1,"List([4, 3, 2, 1])"
1,6,1,Table($0)
1,7,1,"Scan([6, 5, 0])"
1,8,1,Column($0.3)
1,9,1,Column($0.2)
1,10,1,Column($0.1)
1,11,1,Column($0.0)
1,12,1,"List([11, 10, 9, 8])"
1,13,1,"Scan([6, 12, 0])"
1,14,1,Column($5.7)
1,15,1,Column($5.6)
1,16,1,Column($5.5)
1,17,1,Column($5.4)
1,18,1,Column($5.3)
1,19,1,Column($5.2)
1,20,1,Column($5.1)
1,21,1,Column($5.0)
1,22,1,"List([21, 20, 19, 18, 17, 16, 15, 14])"
1,23,1,Table($5)
1,24,1,"Scan([23, 22, 0])"
1,25,1,Column($6.8)
1,26,1,Column($6.7)
1,27,1,Column($6.6)
1,28,1,Column($6.5)
1,29,1,Column($6.4)
1,30,1,Column($6.3)
1,31,1,Column($6.2)
1,32,1,Column($6.1)
1,33,1,Column($6.0)
1,34,1,"List([33, 32, 31, 30, 29, 28, 27, 26, 25])"
1,35,1,Table($6)
1,36,1,"Scan([35, 34, 0])"
1,37,1,Column($7.15)
1,38,1,Column($7.14)
1,39,1,Column($7.13)
1,40,1,Column($7.12)
1,41,1,Column($7.11)
1,42,1,Column($7.10)
1,43,1,Column($7.9)
1,44,1,Column($7.8)
1,45,1,Column($7.7)
1,46,1,Column($7.6)
1,47,1,Column($7.5)
1,48,1,Column($7.4)
1,49,1,Column($7.3)
1,50,1,Column($7.2)
1,51,1,Column($7.1)
1,52,1,Column($7.0)
1,53,1,"List([52, 51, 50, 49, 48, 47, 46, 45, 44, 43, 42, 41, 40, 39, 38, 37])"
1,54,1,Table($7)
1,55,1,"Scan([54, 53, 0])"
1,56,1,Column($3.6)
1,57,1,Column($3.5)
1,58,1,Column($3.4)
1,59,1,Column($3.3)
1,60,1,Column($3.2)
1,61,1,Column($3.1)
1,62,1,Column($3.0)
1,63,1,"List([62, 61, 60, 59, 58, 57, 56])"
1,64,1,Table($3)
1,65,1,"Scan([64, 63, 0])"
1,66,1,Inner
1,67,1,"Join([66, 0, 65, 55])"
1,68,1,"Join([66, 0, 67, 36])"
1,69,1,"Join([66, 0, 68, 24])"
1,70,1,"Join([66, 0, 69, 13])"
1,71,1,"Join([66, 0, 70, 7])"
1,72,2,"Eq([50, 62]); Eq([62, 50])"
1,73,2,"Eq([33, 52]); Eq([52, 33])"
1,74,2,"And([72, 73]); And([73, 72])"
1,75,2,"Eq([21, 32]); Eq([32, 21])"
1,76,6,"And([72, 132]); And([73, 157]); And([74, 75]); And([75, 74]); And([132, 72]); And([157, 73])"
1,77,2,"Eq([11, 59]); Eq([59, 11])"
1,78,14,"And([72, 165]); And([73, 163]); And([73, 261]); And([74, 134]); And([75, 159]); And([76, 77]); And([77, 76]); And([132, 259]); And([134, 74]); And([159, 75]); And([163, 73]); And([165, 72]); And([259, 132]); And([261, 73])"
1,79,2,"Eq([4, 18]); Eq([18, 4])"
1,80,26,"And([72, 175]); And([72, 271]); And([73, 269]); And([73, 275]); And([73, 281]); And([74, 173]); And([75, 171]); And([75, 265]); And([76, 136]); And([77, 167]); And([78, 79]); And([79, 78]); And([132, 273]); And([134, 263]); And([136, 76]); And([167, 77]); And([171, 75]); And([173, 74]); And([175, 72]); And([263, 134]); And([265, 75]); And([269, 73]); And([271, 72]); And([273, 132]); And([275, 73]); And([281, 73])"
1,81,1,Constant(Date(Date(9131)))
1,82,1,"GtEq([42, 81])"
1,83,42,"And([72, 295]); And([72, 305]); And([72, 323]); And([72, 329]); And([73, 303]); And([73, 325]); And([73, 327]); And([74, 185]); And([74, 293]); And([75, 291]); And([75, 299]); And([75, 319]); And([76, 183]); And([77, 181]); And([77, 287]); And([78, 138]); And([79, 177]); And([80, 82]); And([82, 80]); And([132, 317]); And([134, 297]); And([136, 285]); And([138, 78]); And([177, 79]); And([181, 77]); And([183, 76]); And([185, 74]); And([285, 136]); And([287, 77]); And([291, 75]); And([293, 74]); And([295, 72]); And([297, 134]); And([299, 75]); And([303, 73]); And([305, 72]); And([317, 132]); And([319, 75]); And([323, 72]); And([325, 73]); And([327, 73]); And([329, 72])"
1,84,1,Constant(Date(Date(9861)))
1,85,1,"LtEq([42, 84])"
1,86,54,"And([72, 353]); And([72, 385]); And([72, 393]); And([73, 383]); And([73, 395]); And([74, 341]); And([74, 351]); And([74, 377]); And([74, 391]); And([75, 349]); And([75, 379]); And([75, 389]); And([76, 195]); And([76, 339]); And([77, 337]); And([77, 345]); And([77, 373]); And([78, 193]); And([79, 191]); And([79, 333]); And([80, 140]); And([82, 187]); And([83, 85]); And([85, 83]); And([132, 387]); And([134, 371]); And([136, 343]); And([138, 331]); And([140, 80]); And([187, 82]); And([191, 79]); And([193, 78]); And([195, 76]); And([331, 138]); And([333, 79]); And([337, 77]); And([339, 76]); And([341, 74]); And([343, 136]); And([345, 77]); And([349, 75]); And([351, 74]); And([353, 72]); And([371, 134]); And([373, 77]); And([377, 74]); And([379, 75]); And([383, 73]); And([385, 72]); And([387, 132]); And([389, 75]); And([391, 74]); And([393, 72]); And([395, 73])"
1,87,125,"Filter([72, 962]); Filter([72, 985]); Filter([73, 964]); Filter([74, 966]); Filter([74, 987]); Filter([74, 1019]); Filter([75, 968]); Filter([75, 989]); Filter([76, 970]); Filter([76, 991]); Filter([76, 1021]); Filter([76, 1048]); Filter([76, 1080]); Filter([77, 972]); Filter([77, 993]); Filter([77, 1023]); Filter([77, 1094]); Filter([78, 539]); Filter([78, 1114]); Filter([79, 997]); Filter([79, 1025]); Filter([79, 1050]); Filter([79, 1058]); Filter([79, 1130]); Filter([80, 555]); Filter([82, 561]); Filter([83, 204]); Filter([85, 144]); Filter([86, 71]); Filter([134, 974]); Filter([134, 1104]); Filter([136, 999]); Filter([136, 1098]); Filter([136, 1134]); Filter([138, 545]); Filter([138, 1132]); Filter([140, 206]); Filter([159, 976]); Filter([163, 978]); Filter([165, 980]); Filter([167, 1001]); Filter([171, 1003]); Filter([173, 1005]); Filter([175, 1007]); Filter([177, 547]); Filter([181, 551]); Filter([183, 549]); Filter([185, 553]); Filter([187, 208]); Filter([191, 557]); Filter([193, 211]); Filter([195, 559]); Filter([259, 982]); Filter([261, 978]); Filter([263, 1009]); Filter([265, 1003]); Filter([269, 1012]); Filter([271, 1007]); Filter([273, 1015]); Filter([275, 1012]); Filter([281, 1012]); Filter([285, 1027]); Filter([285, 1066]); Filter([287, 551]); Filter([291, 1030]); Filter([293, 553]); Filter([295, 1033]); Filter([297, 1035]); Filter([297, 1084]); Filter([299, 1030]); Filter([303, 1038]); Filter([305, 1033]); Filter([317, 1041]); Filter([319, 1030]); Filter([323, 1033]); Filter([325, 1038]); Filter([327, 1038]); Filter([329, 1033]); Filter([331, 581]); Filter([333, 557]); Filter([337, 585]); Filter([339, 559]); Filter([341, 587]); Filter([343, 593]); Filter([345, 585]); Filter([349, 599]); Filter([351, 587]); Filter([353, 601]); Filter([371, 603]); Filter([373, 585]); Filter([377, 587]); Filter([379, 599]); Filter([383, 610]); Filter([385, 601]); Filter([387, 1052]); Filter([389, 599]); Filter([391, 587]); Filter([393, 601]); Filter([395, 610]); Filter([463, 1068]); Filter([466, 1070]); Filter([466, 1102]); Filter([468, 1072]); Filter([470, 1074]); Filter([472, 1076]); Filter([474, 1078]); Filter([477, 1086]); Filter([480, 1088]); Filter([480, 1110]); Filter([482, 1090]); Filter([484, 1092]); Filter([487, 565]); Filter([490, 569]); Filter([492, 571]); Filter([494, 573]); Filter([496, 575]); Filter([498, 577]); Filter([500, 579]); Filter([503, 1118]); Filter([506, 1120]); Filter([506, 1136]); Filter([508, 1122]); Filter([510, 1124]); Filter([512, 1126]); Filter([514, 1128])"
1,88,1,"Constant(String(""CHINA""))"
1,89,2,"Eq([10, 88]); Eq([88, 10])"
1,90,1,"Constant(String(""UNITED STATES""))"
1,91,2,"Eq([3, 90]); Eq([90, 3])"
1,92,2,"And([89, 91]); And([91, 89])"
1,93,2,"Eq([10, 90]); Eq([90, 10])"
1,94,2,"Eq([3, 88]); Eq([88, 3])"
1,95,2,"And([93, 94]); And([94, 93])"
1,96,1,"Or([95, 92])"
