Stage,Class_ID,Node_Count,Nodes
0,0,1,Constant(Bool(true))
0,1,1,Column($0.3)
0,2,1,Column($0.2)
0,3,1,Column($0.1)
0,4,1,Column($0.0)
0,5,1,"List([4, 3, 2, 1])"
0,6,1,Table($0)
0,7,1,"Scan([6, 5, 0])"
0,8,1,Column($6.8)
0,9,1,Column($6.7)
0,10,1,Column($6.6)
0,11,1,Column($6.5)
0,12,1,Column($6.4)
0,13,1,Column($6.3)
0,14,1,Column($6.2)
0,15,1,Column($6.1)
0,16,1,Column($6.0)
0,17,1,"List([16, 15, 14, 13, 12, 11, 10, 9, 8])"
0,18,1,Table($6)
0,19,1,"Scan([18, 17, 0])"
0,20,1,Column($7.15)
0,21,1,Column($7.14)
0,22,1,Column($7.13)
0,23,1,Column($7.12)
0,24,1,Column($7.11)
0,25,1,Column($7.10)
0,26,1,Column($7.9)
0,27,1,Column($7.8)
0,28,1,Column($7.7)
0,29,1,Column($7.6)
0,30,1,Column($7.5)
0,31,1,Column($7.4)
0,32,1,Column($7.3)
0,33,1,Column($7.2)
0,34,1,Column($7.1)
0,35,1,Column($7.0)
0,36,1,"List([35, 34, 33, 32, 31, 30, 29, 28, 27, 26, 25, 24, 23, 22, 21, 20])"
0,37,1,Table($7)
0,38,1,"Scan([37, 36, 0])"
0,39,1,Column($3.6)
0,40,1,Column($3.5)
0,41,1,Column($3.4)
0,42,1,Column($3.3)
0,43,1,Column($3.2)
0,44,1,Column($3.1)
0,45,1,Column($3.0)
0,46,1,"List([45, 44, 43, 42, 41, 40, 39])"
0,47,1,Table($3)
0,48,1,"Scan([47, 46, 0])"
0,49,1,Inner
0,50,1,"Join([49, 0, 48, 38])"
0,51,1,"Join([49, 0, 50, 19])"
0,52,1,"Join([49, 0, 51, 7])"
0,53,1,"Constant(String(""SAUDI ARABIA""))"
0,54,1,"Eq([3, 53])"
0,55,1,"Eq([42, 4])"
0,56,1,Column($7.15(2))
0,57,1,Column($7.14(2))
0,58,1,Column($7.13(2))
0,59,1,Column($7.12(2))
0,60,1,Column($7.11(2))
0,61,1,Column($7.10(2))
0,62,1,Column($7.9(2))
0,63,1,Column($7.8(2))
0,64,1,Column($7.7(2))
0,65,1,Column($7.6(2))
0,66,1,Column($7.5(2))
0,67,1,Column($7.4(2))
0,68,1,Column($7.3(2))
0,69,1,Column($7.2(2))
0,70,1,Column($7.1(2))
0,71,1,Column($7.0(2))
0,72,1,"List([71, 70, 69, 68, 67, 66, 65, 64, 63, 62, 61, 60, 59, 58, 57, 56])"
0,73,1,"Scan([37, 72, 0])"
0,74,1,"Gt([59, 60])"
0,75,1,"NotEq([69, 33])"
0,76,1,"Eq([71, 35])"
0,77,1,"And([76, 75])"
0,78,1,"And([77, 74])"
0,79,1,"Filter([78, 73])"
0,80,1,"Filter([0, 79])"
0,81,1,List([])
0,82,1,"Order([81, 80])"
0,83,1,"Proj([72, 82])"
0,84,1,Constant(Int32(0))
0,85,1,Constant(Null)
0,86,1,"Limit([85, 84, 83])"
0,87,1,Exists(86)
0,88,1,Not(87)
0,89,1,Column($7.15(1))
0,90,1,Column($7.14(1))
0,91,1,Column($7.13(1))
0,92,1,Column($7.12(1))
0,93,1,Column($7.11(1))
0,94,1,Column($7.10(1))
0,95,1,Column($7.9(1))
0,96,1,Column($7.8(1))
0,97,1,Column($7.7(1))
0,98,1,Column($7.6(1))
0,99,1,Column($7.5(1))
0,100,1,Column($7.4(1))
0,101,1,Column($7.3(1))
0,102,1,Column($7.2(1))
0,103,1,Column($7.1(1))
0,104,1,Column($7.0(1))
0,105,1,"List([104, 103, 102, 101, 100, 99, 98, 97, 96, 95, 94, 93, 92, 91, 90, 89])"
0,106,1,"Scan([37, 105, 0])"
0,107,1,"NotEq([102, 33])"
0,108,1,"Eq([104, 35])"
0,109,1,"And([108, 107])"
0,110,1,"Filter([109, 106])"
0,111,1,"Filter([0, 110])"
0,112,1,"Order([81, 111])"
0,113,1,"Proj([105, 112])"
0,114,1,"Limit([85, 84, 113])"
0,115,1,Exists(114)
0,116,1,"Gt([23, 24])"
0,117,1,"Constant(String(""F""))"
0,118,1,"Eq([14, 117])"
0,119,1,"Eq([16, 35])"
0,120,1,"Eq([45, 33])"
0,121,1,"And([120, 119])"
0,122,1,"And([121, 118])"
0,123,1,"And([122, 116])"
0,124,1,"And([123, 115])"
0,125,1,"And([124, 88])"
0,126,1,"And([125, 55])"
0,127,1,"And([126, 54])"
0,128,1,"Filter([127, 52])"
0,129,1,RowCount
0,130,1,List([129])
0,131,1,List([44])
0,132,1,"HashAgg([131, 130, 128])"
0,133,1,"Filter([0, 132])"
0,134,1,Ref(129)
0,135,1,Desc(134)
0,136,1,"List([135, 44])"
0,137,1,"Order([136, 133])"
0,138,1,"List([44, 134])"
0,139,1,"Proj([138, 137])"
0,140,1,Constant(Int32(100))
0,141,1,"Limit([140, 84, 139])"
