Class_ID,Node_Count
0,1
1,1
2,1
3,1
4,1
5,3
6,1
7,1
8,1
9,1
10,1
11,1
12,3
13,1
14,4
15,3
16,1
17,3
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,3
28,1
29,1
30,1
31,1
32,1
33,3
34,1
35,3
36,1
37,3
38,4
39,5
40,1
41,3
42,1
43,1
44,1
45,1
46,1
47,5
48,1
49,1
50,4
51,1
52,23
53,1
54,1
55,3
56,1
57,96
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,2
73,3
74,3
75,4
76,4
77,4
78,12
79,4
80,9
81,4
82,1
83,1
84,2
85,1
86,12
87,21
88,3
89,1
90,5
91,4
92,4
93,9
94,4
95,4
96,9
97,10
98,9
99,9
100,1
101,1
102,5
103,4
104,10
105,1
106,1
107,4
108,8
109,27
110,10
111,10
112,5
113,11
114,8
115,27
116,1
117,6
118,12
119,1
120,11
121,4
122,1
123,3
124,4
125,23
126,1
127,1
128,69
129,1
130,1
131,8
132,9
133,9
134,26
135,9
136,26
137,1
138,4
139,4
140,1
141,1
142,1
143,1
144,6
145,10
146,9
147,8
148,8
149,7
150,1
151,1
152,5
153,5
154,1
155,12
156,1
157,1
158,1
159,5
160,10
161,12
162,1
163,1
164,1
165,1
166,8
167,9
168,8
169,1
170,12
171,8
172,7
173,7
174,4
175,7
176,4
177,13
178,11
179,1
180,3
181,3
182,4
183,21
184,1
185,1
186,4
187,13
188,5
189,14
190,4
191,5
192,4
193,5
194,6
195,1
196,10
197,1
198,1
199,5
200,10
201,18
202,8
203,1
204,10
205,4
206,12
207,6
208,1
209,1
210,1
211,1
212,1
213,1
214,1
215,1
216,3
217,3
218,3
219,3
220,3
221,3
222,5
223,5
224,6
225,5
226,7
227,5
228,7
229,7
230,1
231,12
232,1
233,9
234,6
235,6
236,1
237,6
238,7
239,1
240,1
241,1
242,1
243,6
244,6
245,4
246,1
247,3
248,3
249,5
250,2
251,1
252,2
253,1
254,1
255,1
256,3
257,2
258,1
259,3
260,7
261,7
262,1
263,3
264,7
265,1
266,1
267,4
268,12
269,8
270,1
271,1
272,6
273,2
274,1
275,1
276,6
277,1
278,1
279,1
280,1
281,11
282,2
283,1
284,1
285,1
286,1
287,3
288,3
289,1
290,1
291,6
292,1
293,1
294,1
295,2
296,5
297,18
298,1
299,1
300,1
301,1
302,4
303,2
304,27
305,1
306,12
307,4
308,11
309,3
310,2
311,4
312,23
313,4
314,14
315,1
316,2
317,27
318,4
319,1
320,1
321,5
322,2
323,2
324,3
325,3
326,5
327,3
328,7
329,8
330,3
331,6
332,5
333,4
334,1
335,1
336,3
337,1
338,1
339,16
340,2
341,21
342,1
343,2
344,2
345,11
346,2
347,2
348,3
349,8
350,1
351,1
352,3
353,6
354,5
355,1
356,1
357,8
358,3
359,4
360,1
361,1
362,3
363,1
364,1
365,1
366,1
367,1
368,1
369,1
370,1
371,5
372,1
373,1
374,4
375,2
376,3
377,1
378,8
379,1
380,5
381,3
382,6
383,1
384,1
385,2
386,3
387,2
388,3
389,1
390,1
391,5
392,5
393,5
394,5
395,4
396,3
397,3
398,7
399,1
400,1
401,1
402,3
403,6
404,18
405,1
406,16
407,1
408,7
409,1
410,1
411,1
412,1
413,3
414,2
415,6
416,1
417,1
418,9
419,1
420,7
421,8
422,6
423,1
424,6
425,5
426,10
427,1
428,1
429,8
430,4
431,11
432,1
433,4
434,7
435,6
436,5
437,6
438,1
439,6
440,5
441,1
442,1
443,1
444,1
445,1
446,1
447,1
448,1
449,1
450,1
451,1
452,8
453,7
454,1
455,6
456,4
457,1
458,7
459,4
460,1
461,6
462,6
463,1
464,4
465,6
466,1
467,5
468,6
469,1
470,1
471,1
472,3
473,3
474,4
475,1
476,7
477,4
478,1
479,1
480,1
481,1
482,2
483,3
484,5
485,1
486,1
487,1
488,3
489,1
490,3
491,1
492,4
493,1
494,5
495,1
496,1
497,2
498,1
499,1
500,1
501,1
502,1
503,3
504,1
505,2
506,3
507,1
508,1
509,1
510,1
511,1
512,1
513,3
514,1
515,1
516,1
517,2
518,1
519,1
520,2
521,5
522,1
523,1
524,3
525,1
526,1
527,2
528,1
529,3
530,3
531,1
532,2
533,3
534,3
535,3
536,2
537,1
538,1
539,1
540,1
541,1
542,1
543,2
544,2
545,4
546,2
547,2
548,1
549,2
550,2
551,2
552,2
553,2
554,1
555,2
556,2
557,3
558,2
559,2
560,1
561,1
562,2
563,2
564,1
565,2
566,1
567,1
568,1
569,3
570,1
571,1
572,1
573,1
574,1
575,1
576,3
577,3
578,1
579,1
580,1
581,1
582,3
583,4
584,2
585,1
586,1
587,4
588,1
589,1
590,1
591,1
592,2
593,1
594,2
595,1
596,1
597,1
598,1
599,1
600,1
601,1
602,1
603,5
604,1
605,1
606,2
607,1
608,1
609,1
610,2
611,3
612,1
613,2
614,1
615,2
616,1
617,1
618,3
619,1
620,3
621,1
622,1
623,1
624,1
625,1
626,3
627,1
628,2
629,1
630,1
631,1
632,2
633,2
634,4
635,1
636,2
637,2
638,3
639,2
640,3
641,4
642,1
643,1
644,1
645,2
646,2
647,4
648,1
649,4
650,1
651,2
652,2
653,2
654,1
655,2
656,1
657,1
658,2
659,3
660,3
661,1
662,2
663,1
664,1
665,1
666,5
667,1
668,1
669,1
670,1
671,1
672,2
673,1
674,1
675,1
676,1
677,3
678,1
679,1
680,1
681,1
682,1
683,1
684,1
685,2
686,4
687,1
688,1
689,1
690,2
691,5
692,1
693,1
694,4
695,1
696,1
697,4
698,1
699,2
700,1
701,5
702,3
703,1
704,1
705,1
706,1
707,6
708,1
709,1
710,1
711,2
712,2
713,1
714,3
715,1
716,1
717,1
718,2
719,2
720,2
721,2
722,2
723,2
724,2
725,1
726,3
727,1
728,1
729,2
730,2
731,2
732,2
733,1
734,2
735,2
736,2
737,2
738,1
739,1
740,1
741,1
742,1
743,2
744,1
745,1
746,2
747,2
748,1
749,1
750,3
751,2
752,2
753,2
754,2
755,2
756,2
757,2
758,2
759,3
760,2
761,2
762,2
763,2
764,2
765,2
766,2
767,2
768,2
769,2
770,2
771,3
772,1
773,1
774,4
775,1
776,1
