Class_ID,Node_Count
0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,2
55,2
56,2
57,1
58,1
59,6
60,1
61,1
62,14
63,1
64,2
65,30
66,2
67,2
68,62
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,1
79,1
80,1
81,1
82,1
83,1
84,1
85,2
86,2
87,2
88,2
89,31
90,2
91,6
92,2
93,6
94,6
95,14
96,6
97,14
98,6
99,14
100,32
101,12
102,32
103,6
104,14
105,1
106,15
107,1
108,7
109,2
110,9
111,6
112,3
113,2
114,3
115,2
116,6
117,18
118,2
119,3
120,14
121,6
122,14
123,74
124,1
125,5
126,4
127,3
128,14
129,6
130,2
131,2
132,6
133,1
134,15
135,3
136,1
137,3
138,14
139,28
140,10
141,32
142,2
143,24
144,10
145,2
146,2
147,6
148,6
149,2
150,6
151,14
152,14
153,6
154,6
155,12
156,6
157,7
158,29
159,15
160,2
161,4
162,2
163,2
164,3
165,1
166,3
167,4
168,6
169,3
170,10
171,7
172,4
173,6
174,6
175,7
176,5
177,2
178,2
179,2
180,2
181,6
182,6
183,6
184,10
185,2
186,7
187,4
188,4
189,3
190,4
191,3
192,4
193,5
194,2
195,2
196,3
197,6
198,2
199,6
200,2
201,5
202,2
203,2
204,3
