Stage,Class_ID,Node_Count,Nodes
0,0,1,"Type(Struct([Int32, String, String, Int32, String, Decimal(Some(15), Some(2)), String]))"
0,1,1,"ExtSource(ExtSource { path: ""tpch-dbgen/tbl/supplier.tbl"", format: Csv { delimiter: '|', quote: '""', escape: None, header: false } })"
0,2,1,"CopyFrom([1, 0])"
0,3,1,Column($3.6)
0,4,1,Column($3.5)
0,5,1,Column($3.4)
0,6,1,Column($3.3)
0,7,1,Column($3.2)
0,8,1,Column($3.1)
0,9,1,Column($3.0)
0,10,1,"List([9, 8, 7, 6, 5, 4, 3])"
0,11,1,Table($3)
0,12,1,"Insert([11, 10, 2])"
