Stage,Class_ID,Node_Count,Nodes
2,0,1,"Type(Struct([Int32, String, String, Int32, String, Decimal(Some(15), Some(2)), String]))"
2,1,1,"ExtSource(ExtSource { path: ""tpch-dbgen/tbl/supplier.tbl"", format: Csv { delimiter: '|', quote: '""', escape: None, header: false } })"
2,2,1,"CopyFrom([1, 0])"
2,3,1,Column($3.6)
2,4,1,Column($3.5)
2,5,1,Column($3.4)
2,6,1,Column($3.3)
2,7,1,Column($3.2)
2,8,1,Column($3.1)
2,9,1,Column($3.0)
2,10,1,"List([9, 8, 7, 6, 5, 4, 3])"
2,11,1,Table($3)
2,12,1,"Insert([11, 10, 2])"
