Stage,Class_ID,Node_Count,Nodes
3,0,1,"Type(Struct([Int32, String, String, Int32, String, Decimal(Some(15), Some(2)), String]))"
3,1,1,"ExtSource(ExtSource { path: ""tpch-dbgen/tbl/supplier.tbl"", format: Csv { delimiter: '|', quote: '""', escape: None, header: false } })"
3,2,1,"CopyFrom([1, 0])"
3,3,1,Column($3.6)
3,4,1,Column($3.5)
3,5,1,Column($3.4)
3,6,1,Column($3.3)
3,7,1,Column($3.2)
3,8,1,Column($3.1)
3,9,1,Column($3.0)
3,10,1,"List([9, 8, 7, 6, 5, 4, 3])"
3,11,1,Table($3)
3,12,1,"Insert([11, 10, 2])"
