Class_ID,Node_Count
0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,2
8,1
9,2
10,2
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,2
20,1
21,2
22,1
23,1
24,1
25,1
26,2
27,4
28,1
29,4
30,2
31,1
32,2
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,2
41,1
42,2
43,2
44,6
45,14
46,1
47,2
48,30
49,1
50,2
51,1
52,2
53,2
54,1
55,2
56,1
57,1
58,1
59,1
60,1
61,1
62,2
63,2
64,6
65,30
66,2
67,1
68,2
69,2
70,1
71,2
72,1
73,1
74,1
75,1
76,1
77,1
78,2
79,2
80,6
81,30
82,2
83,6
84,2
85,1
86,1
87,1
88,2
89,1
90,2
91,1
92,1
93,1
94,1
95,1
96,1
97,14
98,14
99,14
100,2
101,2
102,3
103,2
104,2
105,2
106,2
107,2
108,2
109,2
110,6
111,2
112,2
113,2
114,6
115,2
116,14
117,2
118,2
119,6
120,2
121,14
122,2
123,6
124,2
125,1
126,6
127,6
128,6
129,6
130,6
131,2
132,6
133,14
134,2
135,2
136,14
137,14
138,2
139,2
140,13
141,13
142,6
143,2
144,13
145,13
146,6
147,6
148,6
149,6
150,2
151,6
152,6
153,6
154,2
155,6
156,6
157,6
158,2
159,2
160,6
161,6
162,6
163,6
164,1
165,2
166,3
167,12
168,6
169,12
170,2
171,2
172,6
