Stage,Class_ID,Node_Count,Nodes
1,0,1,Constant(Bool(true))
1,1,1,Column($7.15)
1,2,1,Column($7.14)
1,3,1,Column($7.13)
1,4,1,Column($7.12)
1,5,1,Column($7.11)
1,6,1,Column($7.10)
1,7,1,Column($7.9)
1,8,1,Column($7.8)
1,9,1,Column($7.7)
1,10,1,Column($7.6)
1,11,1,Column($7.5)
1,12,1,Column($7.4)
1,13,1,Column($7.3)
1,14,1,Column($7.2)
1,15,1,Column($7.1)
1,16,1,Column($7.0)
1,17,1,"List([16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1])"
1,18,1,Table($7)
1,19,1,"Scan([18, 17, 0])"
1,20,1,Constant(Date(Date(8766)))
1,21,1,"GtEq([6, 20])"
1,22,1,Constant(Date(Date(9131)))
1,23,1,"Lt([6, 22])"
1,24,2,"And([21, 23]); And([23, 21])"
1,25,1,Constant(Decimal(0.07))
1,26,1,"GtEq([10, 25])"
1,27,1,Constant(Decimal(0.09))
1,28,1,"LtEq([10, 27])"
1,29,2,"And([26, 28]); And([28, 26])"
1,30,14,"And([21, 46]); And([23, 60]); And([24, 29]); And([26, 58]); And([28, 56]); And([29, 24]); And([46, 21]); And([56, 28]); And([58, 26]); And([60, 23]); And([117, 220]); And([119, 218]); And([218, 119]); And([220, 117])"
1,31,1,Constant(Int32(24))
1,32,1,"Lt([12, 31])"
1,33,30,"And([21, 68]); And([23, 66]); And([24, 48]); And([26, 109]); And([28, 107]); And([29, 62]); And([30, 32]); And([32, 30]); And([46, 105]); And([48, 24]); And([56, 72]); And([58, 70]); And([60, 122]); And([62, 29]); And([66, 23]); And([68, 21]); And([70, 58]); And([72, 56]); And([105, 46]); And([107, 28]); And([109, 26]); And([117, 226]); And([119, 224]); And([122, 60]); And([218, 240]); And([220, 238]); And([224, 119]); And([226, 117]); And([238, 220]); And([240, 218])"
1,34,31,"Filter([21, 267]); Filter([23, 275]); Filter([24, 141]); Filter([26, 277]); Filter([28, 279]); Filter([29, 131]); Filter([30, 74]); Filter([32, 50]); Filter([33, 19]); Filter([46, 133]); Filter([48, 76]); Filter([56, 135]); Filter([58, 137]); Filter([60, 139]); Filter([62, 78]); Filter([66, 143]); Filter([68, 81]); Filter([70, 147]); Filter([72, 149]); Filter([105, 157]); Filter([107, 159]); Filter([109, 161]); Filter([117, 287]); Filter([119, 289]); Filter([122, 153]); Filter([218, 465]); Filter([220, 469]); Filter([224, 526]); Filter([226, 515]); Filter([238, 319]); Filter([240, 321])"
1,35,1,"Mul([11, 10])"
1,36,1,Sum(35)
1,37,1,List([36])
1,38,1,"Agg([37, 34])"
1,39,1,Ref(36)
1,40,1,List([39])
1,41,1,"Proj([40, 38])"
1,42,6,"And([23, 29]); And([26, 119]); And([28, 117]); And([29, 23]); And([117, 28]); And([119, 26])"
1,43,6,"And([26, 72]); And([28, 70]); And([29, 32]); And([32, 29]); And([70, 28]); And([72, 26])"
1,44,15,"Filter([21, 157]); Filter([23, 153]); Filter([24, 78]); Filter([26, 147]); Filter([28, 149]); Filter([29, 76]); Filter([30, 19]); Filter([46, 81]); Filter([56, 159]); Filter([58, 161]); Filter([60, 143]); Filter([117, 319]); Filter([119, 321]); Filter([218, 526]); Filter([220, 515])"
1,45,6,"And([21, 117]); And([23, 218]); And([24, 26]); And([26, 24]); And([117, 21]); And([218, 23])"
1,46,6,"And([21, 119]); And([23, 220]); And([24, 28]); And([28, 24]); And([119, 21]); And([220, 23])"
1,47,6,"And([21, 29]); And([26, 220]); And([28, 218]); And([29, 21]); And([218, 28]); And([220, 26])"
1,48,6,"And([21, 122]); And([23, 105]); And([24, 32]); And([32, 24]); And([105, 23]); And([122, 21])"
1,49,2,"And([23, 32]); And([32, 23])"
1,50,14,"And([21, 48]); And([26, 226]); And([28, 224]); And([29, 105]); And([32, 60]); And([48, 21]); And([60, 32]); And([70, 220]); And([72, 218]); And([105, 29]); And([218, 72]); And([220, 70]); And([224, 28]); And([226, 26])"
1,51,14,"And([23, 48]); And([26, 240]); And([28, 238]); And([29, 122]); And([32, 46]); And([46, 32]); And([48, 23]); And([70, 119]); And([72, 117]); And([117, 72]); And([119, 70]); And([122, 29]); And([238, 28]); And([240, 26])"
1,52,2,"And([26, 32]); And([32, 26])"
1,53,2,"And([28, 32]); And([32, 28])"
1,54,1,"Filter([32, 19])"
1,55,3,"Filter([21, 143]); Filter([23, 81]); Filter([24, 19])"
1,56,3,"Filter([26, 159]); Filter([28, 161]); Filter([29, 19])"
1,57,1,"Filter([21, 19])"
1,58,6,"And([23, 72]); And([28, 122]); And([32, 119]); And([72, 23]); And([119, 32]); And([122, 28])"
1,59,15,"Filter([23, 141]); Filter([26, 465]); Filter([28, 469]); Filter([29, 139]); Filter([32, 157]); Filter([46, 74]); Filter([48, 143]); Filter([68, 19]); Filter([70, 526]); Filter([72, 515]); Filter([117, 135]); Filter([119, 137]); Filter([122, 78]); Filter([238, 159]); Filter([240, 161])"
1,60,2,"And([21, 32]); And([32, 21])"
1,61,14,"And([21, 238]); And([23, 224]); And([24, 70]); And([26, 62]); And([32, 56]); And([56, 32]); And([62, 26]); And([70, 24]); And([105, 117]); And([117, 105]); And([122, 218]); And([218, 122]); And([224, 23]); And([238, 21])"
1,62,14,"And([21, 240]); And([23, 226]); And([24, 72]); And([28, 62]); And([32, 58]); And([58, 32]); And([62, 28]); And([72, 24]); And([105, 119]); And([119, 105]); And([122, 220]); And([220, 122]); And([226, 23]); And([240, 21])"
1,63,2,"And([21, 28]); And([28, 21])"
1,64,6,"And([23, 70]); And([26, 122]); And([32, 117]); And([70, 23]); And([117, 32]); And([122, 26])"
1,65,7,"Filter([21, 135]); Filter([28, 133]); Filter([32, 319]); Filter([72, 81]); Filter([105, 159]); Filter([220, 74]); Filter([226, 19])"
1,66,2,"And([23, 26]); And([26, 23])"
1,67,2,"And([23, 28]); And([28, 23])"
1,68,15,"Filter([21, 141]); Filter([26, 287]); Filter([28, 289]); Filter([29, 133]); Filter([32, 153]); Filter([48, 81]); Filter([60, 74]); Filter([66, 19]); Filter([70, 319]); Filter([72, 321]); Filter([105, 78]); Filter([218, 135]); Filter([220, 137]); Filter([224, 159]); Filter([226, 161])"
1,69,7,"Filter([23, 137]); Filter([26, 139]); Filter([32, 515]); Filter([70, 143]); Filter([117, 74]); Filter([122, 161]); Filter([238, 19])"
1,70,7,"Filter([21, 139]); Filter([23, 133]); Filter([24, 74]); Filter([32, 76]); Filter([62, 19]); Filter([105, 143]); Filter([122, 81])"
1,71,3,"Filter([21, 74]); Filter([32, 81]); Filter([105, 19])"
1,72,3,"Filter([28, 74]); Filter([32, 159]); Filter([72, 19])"
1,73,3,"Filter([26, 74]); Filter([32, 161]); Filter([70, 19])"
1,74,3,"Filter([23, 74]); Filter([32, 143]); Filter([122, 19])"
