Class_ID,Node_Count
0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,2
40,2
41,1
42,2
43,14
44,1
45,1
46,26
47,1
48,1
49,62
50,88
51,1
52,1
53,1
54,1
55,1
56,1
57,2
58,1
59,1
60,2
61,2
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,6
74,6
75,2
76,43
77,6
78,6
79,6
80,6
81,2
82,14
83,14
84,34
85,14
86,14
87,14
88,38
89,2
90,2
91,1
92,19
93,1
94,3
95,6
96,1
97,2
98,14
99,14
100,2
101,6
102,1
103,6
104,2
105,8
106,2
107,1
108,6
109,2
110,2
111,6
112,1
113,1
114,26
115,26
116,50
117,6
118,2
119,2
120,2
121,6
122,14
123,16
124,16
125,2
126,1
127,6
128,6
129,15
130,1
131,37
132,7
133,7
134,3
135,2
136,3
137,3
138,1
139,1
140,21
141,6
142,7
143,3
144,3
145,3
146,3
147,7
148,1
149,6
150,11
151,8
152,3
153,1
154,2
155,2
156,1
157,1
158,2
159,1
160,1
161,2
162,1
163,17
164,1
165,2
166,1
167,1
168,2
169,2
170,7
171,1
172,1
173,1
174,2
175,3
176,2
177,2
178,6
179,6
180,2
181,2
182,1
183,12
184,12
185,6
186,1
187,1
188,2
189,2
190,2
191,1
192,27
193,17
194,5
195,12
196,12
197,2
198,7
199,1
200,1
201,4
202,2
203,2
204,13
205,2
206,2
207,8
208,1
209,1
210,1
211,1
212,1
213,6
214,1
215,2
216,5
217,8
218,2
219,2
220,2
221,2
222,2
223,6
224,1
225,1
226,1
227,1
228,1
229,1
230,1
231,2
232,1
233,2
234,1
235,1
236,1
237,1
238,1
239,1
240,1
241,1
242,1
243,1
244,1
245,2
246,2
247,1
248,1
249,1
250,1
251,1
252,1
253,1
254,1
255,1
256,1
257,1
258,1
259,2
260,2
261,2
262,1
263,1
264,1
265,1
266,1
267,1
268,1
269,1
270,1
271,1
272,1
