Class_ID,Node_Count
0,1
1,1
2,1
3,1
4,1
5,2
6,1
7,2
8,2
9,1
10,2
11,1
12,1
13,1
14,1
15,2
16,1
17,1
18,1
19,2
20,1
21,1
22,1
23,1
24,2
25,1
26,1
27,1
28,1
29,1
30,2
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,2
39,1
40,1
41,1
42,1
43,3
44,1
45,1
46,1
47,1
48,3
49,1
50,2
51,2
52,2
53,2
54,1
55,1
56,2
57,1
58,2
59,2
60,1
61,2
62,6
63,2
64,14
65,8
66,1
67,6
68,2
69,1
70,1
71,2
72,2
73,1
74,1
75,2
76,2
77,1
78,1
79,2
80,2
81,1
82,1
83,1
84,2
85,1
86,1
87,1
88,1
89,1
90,1
91,1
92,1
93,1
94,1
95,2
96,1
97,1
98,1
99,1
100,1
101,2
102,1
103,1
104,1
105,1
106,1
107,2
108,2
109,2
110,6
111,2
112,1
113,2
114,1
115,2
116,4
117,1
118,2
119,1
120,2
121,6
122,2
123,2
124,3
125,1
126,6
127,2
128,8
129,2
130,2
131,1
132,2
133,4
134,1
135,1
136,1
