Stage,Internal_Iteration,Class_Count,Node_Count,Rule_Name,Applications
2,0,77,77,mul-comm,1
2,0,77,77,eq-comm,4
2,0,77,77,gt-comm,1
2,0,77,77,and-comm,1
2,0,77,77,filter-split,1
2,0,77,77,pushdown-filter-proj,1
2,0,77,77,pushdown-proj-filter,1
2,0,77,77,pushdown-proj-agg,1
2,0,77,77,pushdown-proj-hashagg,1
2,0,77,77,pushdown-proj-join,1
2,1,86,99,filter-split,1
2,1,86,99,pushdown-filter-proj,1
2,1,86,99,identical-proj,5
2,1,86,99,pushdown-proj-proj,1
2,1,86,99,pushdown-proj-filter,1
2,1,86,99,pushdown-proj-join,1
2,2,83,107,identical-proj,3
2,2,83,107,pushdown-proj-filter,3
2,3,86,116,filter-split,2
2,3,86,116,pushdown-filter-proj,3
2,3,86,116,identical-proj,3
2,4,80,120,None,0
