Stage,Class_ID,Node_Count,Nodes
0,0,1,Constant(Bool(true))
0,1,1,Column($0.3)
0,2,1,Column($0.2)
0,3,1,Column($0.1)
0,4,1,Column($0.0)
0,5,1,"List([4, 3, 2, 1])"
0,6,1,Table($0)
0,7,1,"Scan([6, 5, 0])"
0,8,1,Column($6.8)
0,9,1,Column($6.7)
0,10,1,Column($6.6)
0,11,1,Column($6.5)
0,12,1,Column($6.4)
0,13,1,Column($6.3)
0,14,1,Column($6.2)
0,15,1,Column($6.1)
0,16,1,Column($6.0)
0,17,1,"List([16, 15, 14, 13, 12, 11, 10, 9, 8])"
0,18,1,Table($6)
0,19,1,"Scan([18, 17, 0])"
0,20,1,Column($4.4)
0,21,1,Column($4.3)
0,22,1,Column($4.2)
0,23,1,Column($4.1)
0,24,1,Column($4.0)
0,25,1,"List([24, 23, 22, 21, 20])"
0,26,1,Table($4)
0,27,1,"Scan([26, 25, 0])"
0,28,1,Column($7.15)
0,29,1,Column($7.14)
0,30,1,Column($7.13)
0,31,1,Column($7.12)
0,32,1,Column($7.11)
0,33,1,Column($7.10)
0,34,1,Column($7.9)
0,35,1,Column($7.8)
0,36,1,Column($7.7)
0,37,1,Column($7.6)
0,38,1,Column($7.5)
0,39,1,Column($7.4)
0,40,1,Column($7.3)
0,41,1,Column($7.2)
0,42,1,Column($7.1)
0,43,1,Column($7.0)
0,44,1,"List([43, 42, 41, 40, 39, 38, 37, 36, 35, 34, 33, 32, 31, 30, 29, 28])"
0,45,1,Table($7)
0,46,1,"Scan([45, 44, 0])"
0,47,1,Column($3.6)
0,48,1,Column($3.5)
0,49,1,Column($3.4)
0,50,1,Column($3.3)
0,51,1,Column($3.2)
0,52,1,Column($3.1)
0,53,1,Column($3.0)
0,54,1,"List([53, 52, 51, 50, 49, 48, 47])"
0,55,1,Table($3)
0,56,1,"Scan([55, 54, 0])"
0,57,1,Column($2.8)
0,58,1,Column($2.7)
0,59,1,Column($2.6)
0,60,1,Column($2.5)
0,61,1,Column($2.4)
0,62,1,Column($2.3)
0,63,1,Column($2.2)
0,64,1,Column($2.1)
0,65,1,Column($2.0)
0,66,1,"List([65, 64, 63, 62, 61, 60, 59, 58, 57])"
0,67,1,Table($2)
0,68,1,"Scan([67, 66, 0])"
0,69,1,Inner
0,70,1,"Join([69, 0, 68, 56])"
0,71,1,"Join([69, 0, 70, 46])"
0,72,1,"Join([69, 0, 71, 27])"
0,73,1,"Join([69, 0, 72, 19])"
0,74,1,"Join([69, 0, 73, 7])"
0,75,1,"Constant(String(""%green%""))"
0,76,1,"Like([64, 75])"
0,77,1,"Eq([50, 4])"
0,78,1,"Eq([16, 43])"
0,79,1,"Eq([65, 42])"
0,80,1,"Eq([24, 42])"
0,81,1,"Eq([23, 41])"
0,82,1,"Eq([53, 41])"
0,83,1,"And([82, 81])"
0,84,1,"And([83, 80])"
0,85,1,"And([84, 79])"
0,86,1,"And([85, 78])"
0,87,1,"And([86, 77])"
0,88,1,"And([87, 76])"
0,89,1,"Filter([88, 74])"
0,90,1,"Filter([0, 89])"
0,91,1,List([])
0,92,1,"Order([91, 90])"
0,93,1,"Mul([21, 39])"
0,94,1,Constant(Int32(1))
0,95,1,"Sub([94, 37])"
0,96,1,"Mul([38, 95])"
0,97,1,"Sub([96, 93])"
0,98,1,Field(DateTimeField(Year))
0,99,1,"Extract([98, 12])"
0,100,1,"List([3, 99, 97])"
0,101,1,"Proj([100, 92])"
0,102,1,Constant(Int32(0))
0,103,1,Constant(Null)
0,104,1,"Limit([103, 102, 101])"
0,105,1,"Filter([0, 104])"
0,106,1,Ref(97)
0,107,1,Sum(106)
0,108,1,List([107])
0,109,1,Ref(99)
0,110,1,"List([3, 109])"
0,111,1,"HashAgg([110, 108, 105])"
0,112,1,"Filter([0, 111])"
0,113,1,Desc(109)
0,114,1,"List([3, 113])"
0,115,1,"Order([114, 112])"
0,116,1,Ref(107)
0,117,1,"List([3, 109, 116])"
0,118,1,"Proj([117, 115])"
0,119,1,"Limit([103, 102, 118])"
