Stage,Class_ID,Node_Count,Nodes
2,0,1,Constant(Bool(true))
2,1,1,Column($0.1)
2,2,1,Column($0.0)
2,3,1,"List([2, 1])"
2,4,1,Table($0)
2,5,2,"Scan([4, 3, 0]); Proj([3, 5])"
2,6,1,Column($6.4)
2,7,1,Column($6.0)
2,8,1,"List([7, 6])"
2,9,1,Table($6)
2,10,2,"Scan([9, 8, 0]); Proj([8, 10])"
2,11,1,Column($4.3)
2,12,1,Column($4.1)
2,13,1,Column($4.0)
2,14,1,"List([13, 12, 11])"
2,15,1,Table($4)
2,16,2,"Scan([15, 14, 0]); Proj([14, 16])"
2,17,1,Column($7.6)
2,18,1,Column($7.5)
2,19,1,Column($7.4)
2,20,1,Column($7.2)
2,21,1,Column($7.1)
2,22,1,Column($7.0)
2,23,1,"List([22, 21, 20, 19, 18, 17])"
2,24,1,Table($7)
2,25,2,"Scan([24, 23, 0]); Proj([23, 25])"
2,26,1,Column($3.3)
2,27,1,Column($3.0)
2,28,1,"List([27, 26])"
2,29,1,Table($3)
2,30,3,"Scan([29, 28, 0]); Proj([28, 30]); Filter([0, 30])"
2,31,1,Column($2.1)
2,32,1,Column($2.0)
2,33,1,"List([32, 31])"
2,34,1,Table($2)
2,35,3,"Scan([34, 33, 0]); Proj([33, 35]); Filter([0, 35])"
2,36,1,"Constant(String(""%green%""))"
2,37,3,"And([0, 37]); And([37, 0]); Like([31, 36])"
2,38,3,"Proj([33, 38]); Filter([0, 38]); Filter([37, 35])"
2,39,1,List([32])
2,40,3,"Proj([39, 38]); Proj([39, 40]); Filter([0, 40])"
2,41,1,Inner
2,42,2,"Proj([105, 42]); Join([41, 0, 40, 30])"
2,43,2,"Eq([20, 27]); Eq([27, 20])"
2,44,2,"Eq([21, 32]); Eq([32, 21])"
2,45,2,"And([43, 44]); And([44, 43])"
2,46,1,"Join([41, 45, 42, 25])"
2,47,1,"List([26, 22, 21, 20, 19, 18, 17])"
2,48,2,"Proj([47, 46]); Proj([47, 48])"
2,49,2,"Eq([12, 20]); Eq([20, 12])"
2,50,2,"Eq([13, 21]); Eq([21, 13])"
2,51,2,"And([49, 50]); And([50, 49])"
2,52,1,"Join([41, 51, 48, 16])"
2,53,1,"List([26, 22, 19, 18, 17, 11])"
2,54,2,"Proj([53, 52]); Proj([53, 54])"
2,55,2,"Eq([7, 22]); Eq([22, 7])"
2,56,1,"Join([41, 55, 54, 10])"
2,57,1,"List([26, 19, 18, 17, 11, 6])"
2,58,2,"Proj([57, 56]); Proj([57, 58])"
2,59,2,"Eq([2, 26]); Eq([26, 2])"
2,60,1,"Join([41, 59, 58, 5])"
2,61,2,"Mul([11, 19]); Mul([19, 11])"
2,62,1,Constant(Int32(1))
2,63,1,"Sub([62, 17])"
2,64,2,"Mul([18, 63]); Mul([63, 18])"
2,65,1,"Sub([64, 61])"
2,66,1,Field(DateTimeField(Year))
2,67,1,"Extract([66, 6])"
2,68,1,"List([1, 67, 65])"
2,69,1,"Proj([68, 60])"
2,70,1,Ref(65)
2,71,1,Sum(70)
2,72,1,List([71])
2,73,1,Ref(67)
2,74,1,"List([1, 73])"
2,75,2,"HashAgg([74, 72, 69]); HashAgg([74, 72, 103])"
2,76,1,Desc(73)
2,77,1,"List([1, 76])"
2,78,1,"Order([77, 75])"
2,79,1,Ref(71)
2,80,1,"List([1, 73, 79])"
2,81,1,"List([32, 27, 26])"
2,82,1,"List([1, 73, 70])"
2,83,2,"Proj([102, 69]); Proj([102, 103])"
2,84,2,"Proj([80, 75]); Proj([80, 96])"
2,85,3,"Proj([80, 78]); Proj([80, 97]); Order([77, 96])"
