Stage,Class_ID,Node_Count,Nodes
1,0,1,Constant(Bool(true))
1,1,1,Column($7.15(1))
1,2,1,Column($7.14(1))
1,3,1,Column($7.13(1))
1,4,1,Column($7.12(1))
1,5,1,Column($7.11(1))
1,6,1,Column($7.10(1))
1,7,1,Column($7.9(1))
1,8,1,Column($7.8(1))
1,9,1,Column($7.7(1))
1,10,1,Column($7.6(1))
1,11,1,Column($7.5(1))
1,12,1,Column($7.4(1))
1,13,1,Column($7.3(1))
1,14,1,Column($7.2(1))
1,15,1,Column($7.1(1))
1,16,1,Column($7.0(1))
1,17,1,"List([16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1])"
1,18,1,Table($7)
1,19,1,"Scan([18, 17, 0])"
1,20,1,Column($2.8)
1,21,1,Column($2.7)
1,22,1,Column($2.6)
1,23,1,Column($2.5)
1,24,1,Column($2.4)
1,25,1,Column($2.3)
1,26,1,Column($2.2)
1,27,1,Column($2.1)
1,28,1,Column($2.0)
1,29,1,"List([28, 27, 26, 25, 24, 23, 22, 21, 20])"
1,30,1,Table($2)
1,31,1,"Scan([30, 29, 0])"
1,32,1,Column($7.15)
1,33,1,Column($7.14)
1,34,1,Column($7.13)
1,35,1,Column($7.12)
1,36,1,Column($7.11)
1,37,1,Column($7.10)
1,38,1,Column($7.9)
1,39,1,Column($7.8)
1,40,1,Column($7.7)
1,41,1,Column($7.6)
1,42,1,Column($7.5)
1,43,1,Column($7.4)
1,44,1,Column($7.3)
1,45,1,Column($7.2)
1,46,1,Column($7.1)
1,47,1,Column($7.0)
1,48,1,"List([47, 46, 45, 44, 43, 42, 41, 40, 39, 38, 37, 36, 35, 34, 33, 32])"
1,49,1,"Scan([18, 48, 0])"
1,50,1,Inner
1,51,1,"Join([50, 0, 49, 31])"
1,52,2,"Eq([15, 28]); Eq([28, 15])"
1,53,1,LeftOuter
1,54,1,"Join([53, 52, 51, 19])"
1,55,1,Count(12)
1,56,1,Sum(12)
1,57,1,"List([56, 55])"
1,58,1,"List([47, 46, 45, 44, 43, 42, 41, 40, 39, 38, 37, 36, 35, 34, 33, 32, 28, 27, 26, 25, 24, 23, 22, 21, 20])"
1,59,1,"HashAgg([58, 57, 54])"
1,60,1,Ref(55)
1,61,1,Ref(56)
1,62,1,"Div([61, 60])"
1,63,1,Constant(Decimal(0.2))
1,64,1,"Mul([63, 62])"
1,65,1,"List([47, 46, 45, 44, 43, 42, 41, 40, 39, 38, 37, 36, 35, 34, 33, 32, 28, 27, 26, 25, 24, 23, 22, 21, 20, 64])"
1,66,1,"Proj([65, 59])"
1,67,2,"Eq([28, 46]); Eq([46, 28])"
1,68,1,"Constant(String(""Brand#23""))"
1,69,2,"Eq([25, 68]); Eq([68, 25])"
1,70,2,"And([67, 69]); And([69, 67])"
1,71,1,Ref(64)
1,72,1,"Lt([43, 71])"
1,73,6,"And([67, 93]); And([69, 103]); And([70, 72]); And([72, 70]); And([93, 67]); And([103, 69])"
1,74,1,"Constant(String(""MED BOX""))"
1,75,2,"Eq([22, 74]); Eq([74, 22])"
1,76,14,"And([67, 111]); And([69, 109]); And([70, 95]); And([72, 105]); And([73, 75]); And([75, 73]); And([93, 132]); And([95, 70]); And([103, 137]); And([105, 72]); And([109, 69]); And([111, 67]); And([132, 93]); And([137, 103])"
1,77,15,"Filter([67, 194]); Filter([69, 200]); Filter([70, 152]); Filter([72, 146]); Filter([73, 113]); Filter([75, 97]); Filter([76, 66]); Filter([93, 148]); Filter([95, 115]); Filter([103, 150]); Filter([105, 117]); Filter([109, 154]); Filter([111, 120]); Filter([132, 162]); Filter([137, 160])"
1,78,1,Sum(42)
1,79,1,List([78])
1,80,1,"Agg([79, 77])"
1,81,1,Constant(Decimal(7.0))
1,82,1,Ref(78)
1,83,1,"Div([82, 81])"
1,84,1,List([83])
1,85,1,"Proj([84, 80])"
1,86,2,"And([69, 72]); And([72, 69])"
1,87,2,"And([72, 75]); And([75, 72])"
