Stage,Class_ID,Node_Count,Nodes
2,0,1,Constant(Bool(true))
2,1,1,Column($7.4(1))
2,2,1,Column($7.1(1))
2,3,1,"List([2, 1])"
2,4,1,Table($7)
2,5,2,"Scan([4, 3, 0]); Proj([3, 5])"
2,6,1,Column($2.8)
2,7,1,Column($2.7)
2,8,1,Column($2.6)
2,9,1,Column($2.5)
2,10,1,Column($2.4)
2,11,1,Column($2.3)
2,12,1,Column($2.2)
2,13,1,Column($2.1)
2,14,1,Column($2.0)
2,15,1,"List([14, 13, 12, 11, 10, 9, 8, 7, 6])"
2,16,1,Table($2)
2,17,2,"Scan([16, 15, 0]); Proj([15, 17])"
2,18,1,"Constant(String(""Brand#23""))"
2,19,2,"Eq([11, 18]); Eq([18, 11])"
2,20,1,"Constant(String(""MED BOX""))"
2,21,2,"Eq([8, 20]); Eq([20, 8])"
2,22,2,"And([19, 21]); And([21, 19])"
2,23,4,"Proj([15, 23]); Filter([19, 99]); Filter([21, 84]); Filter([22, 17])"
2,24,1,Column($7.15)
2,25,1,Column($7.14)
2,26,1,Column($7.13)
2,27,1,Column($7.12)
2,28,1,Column($7.11)
2,29,1,Column($7.10)
2,30,1,Column($7.9)
2,31,1,Column($7.8)
2,32,1,Column($7.7)
2,33,1,Column($7.6)
2,34,1,Column($7.5)
2,35,1,Column($7.4)
2,36,1,Column($7.3)
2,37,1,Column($7.2)
2,38,1,Column($7.1)
2,39,1,Column($7.0)
2,40,1,"List([39, 38, 37, 36, 35, 34, 33, 32, 31, 30, 29, 28, 27, 26, 25, 24])"
2,41,2,"Scan([4, 40, 0]); Proj([40, 41])"
2,42,2,"Eq([14, 38]); Eq([38, 14])"
2,43,1,Inner
2,44,2,"Proj([53, 44]); Join([43, 42, 41, 23])"
2,45,2,"Eq([2, 14]); Eq([14, 2])"
2,46,1,LeftOuter
2,47,1,"Join([46, 45, 44, 5])"
2,48,1,"List([39, 38, 37, 36, 35, 34, 33, 32, 31, 30, 29, 28, 27, 26, 25, 24, 14, 13, 12, 11, 10, 9, 8, 7, 6, 1])"
2,49,2,"Proj([48, 47]); Proj([48, 49])"
2,50,1,Count(1)
2,51,1,Sum(1)
2,52,1,"List([51, 50])"
2,53,1,"List([39, 38, 37, 36, 35, 34, 33, 32, 31, 30, 29, 28, 27, 26, 25, 24, 14, 13, 12, 11, 10, 9, 8, 7, 6])"
2,54,1,"HashAgg([53, 52, 49])"
2,55,1,Constant(Decimal(0.2))
2,56,1,Ref(50)
2,57,1,Ref(51)
2,58,1,"Div([57, 56])"
2,59,2,"Mul([55, 58]); Mul([58, 55])"
2,60,1,"List([39, 38, 37, 36, 35, 34, 33, 32, 31, 30, 29, 28, 27, 26, 25, 24, 14, 13, 12, 11, 10, 9, 8, 7, 6, 59])"
2,61,1,"Proj([60, 54])"
2,62,1,Ref(59)
2,63,1,"List([35, 34, 62])"
2,64,2,"Proj([63, 61]); Proj([63, 64])"
2,65,2,"Gt([62, 35]); Lt([35, 62])"
2,66,3,"Proj([63, 66]); Proj([63, 86]); Filter([65, 64])"
2,67,1,List([34])
2,68,3,"Proj([67, 66]); Proj([67, 68]); Proj([67, 86])"
2,69,1,Sum(34)
2,70,1,List([69])
2,71,1,"Agg([70, 68])"
2,72,1,Constant(Decimal(7.0))
2,73,1,Ref(69)
2,74,1,"Div([73, 72])"
2,75,1,List([74])
2,76,1,"Proj([75, 71])"
2,77,2,"Proj([15, 84]); Filter([19, 17])"
2,78,1,"Filter([65, 61])"
2,79,2,"Proj([15, 99]); Filter([21, 17])"
