Stage,Class_ID,Node_Count,Nodes
3,0,1,Constant(Bool(true))
3,1,1,Column($4.3(1))
3,2,1,Column($4.1(1))
3,3,1,Column($4.0(1))
3,4,1,"List([3, 2, 1])"
3,5,1,Table($4)
3,6,3,"Scan([5, 4, 0]); Proj([4, 6]); Filter([0, 6])"
3,7,1,Column($3.3(1))
3,8,1,Column($3.0(1))
3,9,1,"List([8, 7])"
3,10,1,Table($3)
3,11,3,"Scan([10, 9, 0]); Proj([9, 11]); Filter([0, 11])"
3,12,1,Column($1.1(1))
3,13,1,Column($1.0(1))
3,14,1,"List([13, 12])"
3,15,1,Table($1)
3,16,3,"Scan([15, 14, 0]); Proj([14, 16]); Filter([0, 16])"
3,17,1,"Constant(String(""EUROPE""))"
3,18,4,"Eq([12, 17]); Eq([17, 12]); And([0, 18]); And([18, 0])"
3,19,3,"Proj([14, 19]); Filter([0, 19]); Filter([18, 16])"
3,20,1,List([13])
3,21,3,"Proj([20, 19]); Proj([20, 21]); Filter([0, 21])"
3,22,1,Column($0.2(1))
3,23,1,Column($0.0(1))
3,24,1,"List([23, 22])"
3,25,1,Table($0)
3,26,3,"Scan([25, 24, 0]); Proj([24, 26]); Filter([0, 26])"
3,27,1,List([22])
3,28,1,Inner
3,29,6,"Proj([1879, 29]); Proj([1879, 1685]); Filter([0, 29]); Filter([129, 1067]); Join([28, 129, 26, 21]); HashJoin([28, 0, 27, 20, 26, 21])"
3,30,1,List([7])
3,31,1,List([23])
3,32,12,"Proj([1781, 32]); Proj([1781, 277]); Proj([1781, 279]); Filter([0, 32]); Filter([129, 294]); Filter([132, 437]); Join([28, 132, 29, 11]); Join([28, 184, 26, 185]); Join([28, 184, 1067, 11]); HashJoin([28, 0, 24, 289, 26, 185]); HashJoin([28, 0, 31, 30, 29, 11]); HashJoin([28, 0, 428, 429, 26, 185])"
3,33,1,List([2])
3,34,1,List([8])
3,35,18,"Filter([0, 35]); Filter([129, 764]); Filter([129, 1901]); Filter([132, 762]); Filter([132, 961]); Filter([135, 439]); Filter([187, 766]); Filter([347, 1385]); Join([28, 132, 29, 307]); Join([28, 135, 32, 6]); Join([28, 184, 26, 480]); Join([28, 187, 29, 188]); Join([28, 187, 437, 6]); Join([28, 261, 26, 265]); HashJoin([28, 0, 24, 289, 26, 480]); HashJoin([28, 0, 31, 30, 29, 307]); HashJoin([28, 0, 34, 33, 32, 6]); HashJoin([28, 0, 428, 429, 26, 480])"
3,36,1,"List([3, 1])"
