Stage,Class_ID,Node_Count,Nodes
2,0,1,Constant(Bool(true))
2,1,1,Column($1.1(1))
2,2,1,Column($1.0(1))
2,3,1,"List([2, 1])"
2,4,1,Table($1)
2,5,2,"Scan([4, 3, 0]); Proj([3, 5])"
2,6,1,"Constant(String(""EUROPE""))"
2,7,2,"Eq([1, 6]); Eq([6, 1])"
2,8,2,"Proj([3, 8]); Filter([7, 5])"
2,9,1,List([2])
2,10,2,"Proj([9, 8]); Proj([9, 10])"
2,11,1,Column($0.2(1))
2,12,1,Column($0.0(1))
2,13,1,"List([12, 11])"
2,14,1,Table($0)
2,15,2,"Scan([14, 13, 0]); Proj([13, 15])"
2,16,1,Column($3.3(1))
2,17,1,Column($3.0(1))
2,18,1,"List([17, 16])"
2,19,1,Table($3)
2,20,2,"Scan([19, 18, 0]); Proj([18, 20])"
2,21,1,Column($4.3(1))
2,22,1,Column($4.1(1))
2,23,1,Column($4.0(1))
2,24,1,"List([23, 22, 21])"
2,25,1,Table($4)
2,26,2,"Scan([25, 24, 0]); Proj([24, 26])"
2,27,2,"Eq([17, 22]); Eq([22, 17])"
2,28,1,Inner
2,29,1,"Join([28, 27, 26, 20])"
2,30,1,"List([23, 21, 16])"
2,31,2,"Proj([30, 29]); Proj([30, 31])"
2,32,2,"Eq([12, 16]); Eq([16, 12])"
2,33,1,"Join([28, 32, 31, 15])"
2,34,1,"List([23, 21, 11])"
2,35,2,"Proj([34, 33]); Proj([34, 35])"
2,36,2,"Eq([2, 11]); Eq([11, 2])"
2,37,1,"Join([28, 36, 35, 10])"
2,38,1,"List([23, 21])"
2,39,2,"Proj([38, 37]); Proj([38, 39])"
2,40,1,Column($1.2)
2,41,1,Column($1.1)
2,42,1,Column($1.0)
2,43,1,"List([42, 41, 40])"
2,44,2,"Scan([4, 43, 0]); Proj([43, 44])"
2,45,2,"Eq([6, 41]); Eq([41, 6])"
2,46,2,"Proj([43, 46]); Filter([45, 44])"
2,47,1,Column($0.3)
2,48,1,Column($0.2)
2,49,1,Column($0.1)
2,50,1,Column($0.0)
2,51,1,"List([50, 49, 48, 47])"
2,52,2,"Scan([14, 51, 0]); Proj([51, 52])"
2,53,1,Column($4.4)
2,54,1,Column($4.3)
2,55,1,Column($4.2)
2,56,1,Column($4.1)
2,57,1,Column($4.0)
2,58,1,"List([57, 56, 55, 54, 53])"
2,59,2,"Scan([25, 58, 0]); Proj([58, 59])"
2,60,1,Column($3.6)
2,61,1,Column($3.5)
2,62,1,Column($3.4)
2,63,1,Column($3.3)
2,64,1,Column($3.2)
2,65,1,Column($3.1)
2,66,1,Column($3.0)
2,67,1,"List([66, 65, 64, 63, 62, 61, 60])"
2,68,3,"Scan([19, 67, 0]); Proj([67, 213]); Filter([0, 213])"
2,69,1,Column($2.8)
2,70,1,Column($2.7)
2,71,1,Column($2.6)
2,72,1,Column($2.5)
2,73,1,Column($2.4)
2,74,1,Column($2.3)
2,75,1,Column($2.2)
2,76,1,Column($2.1)
2,77,1,Column($2.0)
2,78,1,"List([77, 76, 75, 74, 73, 72, 71, 70, 69])"
2,79,1,Table($2)
2,80,3,"Scan([79, 78, 0]); Proj([78, 80]); Filter([0, 80])"
2,81,1,Constant(Int32(15))
2,82,4,"Eq([72, 81]); Eq([81, 72]); And([0, 82]); And([82, 0])"
2,83,1,"Constant(String(""%BRASS""))"
2,84,3,"And([0, 84]); And([84, 0]); Like([73, 83])"
2,85,4,"And([0, 85]); And([82, 84]); And([84, 82]); And([85, 0])"
2,86,5,"Proj([199, 86]); Join([28, 0, 136, 213]); Join([28, 82, 134, 213]); Join([28, 84, 166, 213]); Join([28, 85, 80, 213])"
2,87,2,"Eq([57, 77]); Eq([77, 57])"
2,88,2,"Eq([56, 66]); Eq([66, 56])"
2,89,2,"And([87, 88]); And([88, 87])"
2,90,2,"Proj([190, 90]); Join([28, 89, 86, 59])"
2,91,2,"Eq([50, 63]); Eq([63, 50])"
2,92,2,"Proj([176, 92]); Join([28, 91, 90, 52])"
2,93,2,"Eq([42, 48]); Eq([48, 42])"
2,94,2,"Proj([102, 94]); Join([28, 93, 92, 46])"
2,95,2,"Eq([23, 77]); Eq([77, 23])"
2,96,1,LeftOuter
2,97,1,"Join([96, 95, 94, 39])"
2,98,1,"List([77, 76, 75, 74, 73, 72, 71, 70, 69, 66, 65, 64, 63, 62, 61, 60, 57, 56, 55, 54, 53, 50, 49, 48, 47, 42, 41, 40, 21])"
2,99,2,"Proj([98, 97]); Proj([98, 99])"
2,100,1,Min(21)
2,101,1,List([100])
