Stage,Class_ID,Node_Count,Nodes
2,0,1,Constant(Bool(true))
2,1,1,Column($0.1)
2,2,1,Column($0.0)
2,3,1,"List([2, 1])"
2,4,1,Table($0)
2,5,2,"Scan([4, 3, 0]); Proj([3, 5])"
2,6,1,Column($7.8)
2,7,1,Column($7.6)
2,8,1,Column($7.5)
2,9,1,Column($7.0)
2,10,1,"List([9, 8, 7, 6])"
2,11,1,Table($7)
2,12,2,"Scan([11, 10, 0]); Proj([10, 12])"
2,13,1,"Constant(String(""R""))"
2,14,2,"Eq([6, 13]); Eq([13, 6])"
2,15,2,"Proj([10, 15]); Filter([14, 12])"
2,16,1,"List([9, 8, 7])"
2,17,2,"Proj([16, 15]); Proj([16, 17])"
2,18,1,Column($6.4)
2,19,1,Column($6.1)
2,20,1,Column($6.0)
2,21,1,"List([20, 19, 18])"
2,22,1,Table($6)
2,23,2,"Scan([22, 21, 0]); Proj([21, 23])"
2,24,1,Constant(Date(Date(8674)))
2,25,2,"GtEq([18, 24]); LtEq([24, 18])"
2,26,1,Constant(Date(Date(8766)))
2,27,2,"Gt([26, 18]); Lt([18, 26])"
2,28,2,"And([25, 27]); And([27, 25])"
2,29,4,"Proj([21, 29]); Filter([25, 104]); Filter([27, 78]); Filter([28, 23])"
2,30,1,"List([20, 19])"
2,31,2,"Proj([30, 29]); Proj([30, 31])"
2,32,1,Column($5.7)
2,33,1,Column($5.5)
2,34,1,Column($5.4)
2,35,1,Column($5.3)
2,36,1,Column($5.2)
2,37,1,Column($5.1)
2,38,1,Column($5.0)
2,39,1,"List([38, 37, 36, 35, 34, 33, 32])"
2,40,1,Table($5)
2,41,2,"Scan([40, 39, 0]); Proj([39, 41])"
2,42,2,"Eq([19, 38]); Eq([38, 19])"
2,43,1,Inner
2,44,1,"Join([43, 42, 41, 31])"
2,45,1,"List([38, 37, 36, 35, 34, 33, 32, 20])"
2,46,2,"Proj([45, 44]); Proj([45, 46])"
2,47,2,"Eq([9, 20]); Eq([20, 9])"
2,48,1,"Join([43, 47, 46, 17])"
2,49,1,"List([38, 37, 36, 35, 34, 33, 32, 8, 7])"
2,50,2,"Proj([49, 48]); Proj([49, 50])"
2,51,2,"Eq([2, 35]); Eq([35, 2])"
2,52,1,"Join([43, 51, 50, 5])"
2,53,1,"List([38, 37, 36, 34, 33, 32, 8, 7, 1])"
2,54,2,"Proj([53, 52]); Proj([53, 54])"
2,55,1,Constant(Int32(1))
2,56,1,"Sub([55, 7])"
2,57,2,"Mul([8, 56]); Mul([56, 8])"
2,58,1,Sum(57)
2,59,1,List([58])
2,60,1,"List([38, 37, 33, 34, 1, 36, 32])"
2,61,1,"HashAgg([60, 59, 54])"
2,62,1,Ref(58)
2,63,1,Desc(62)
2,64,1,List([63])
2,65,1,Constant(Int32(0))
2,66,1,Constant(Int32(20))
2,67,1,"TopN([66, 65, 64, 61])"
2,68,1,"List([38, 37, 62, 33, 1, 36, 34, 32])"
2,69,2,"Proj([68, 67]); Proj([68, 82])"
2,70,2,"Proj([21, 78]); Filter([25, 23])"
2,71,1,"List([38, 37, 33, 34, 1, 36, 32, 62])"
2,72,2,"Proj([80, 61]); Proj([80, 81])"
2,73,1,"TopN([66, 65, 64, 81])"
2,74,2,"Proj([21, 104]); Filter([27, 23])"
