Stage,Class_ID,Node_Count,Nodes
1,0,1,Constant(Bool(true))
1,1,1,Column($0.3)
1,2,1,Column($0.2)
1,3,1,Column($0.1)
1,4,1,Column($0.0)
1,5,1,"List([4, 3, 2, 1])"
1,6,1,Table($0)
1,7,1,"Scan([6, 5, 0])"
1,8,1,Column($7.15)
1,9,1,Column($7.14)
1,10,1,Column($7.13)
1,11,1,Column($7.12)
1,12,1,Column($7.11)
1,13,1,Column($7.10)
1,14,1,Column($7.9)
1,15,1,Column($7.8)
1,16,1,Column($7.7)
1,17,1,Column($7.6)
1,18,1,Column($7.5)
1,19,1,Column($7.4)
1,20,1,Column($7.3)
1,21,1,Column($7.2)
1,22,1,Column($7.1)
1,23,1,Column($7.0)
1,24,1,"List([23, 22, 21, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8])"
1,25,1,Table($7)
1,26,1,"Scan([25, 24, 0])"
1,27,1,Column($6.8)
1,28,1,Column($6.7)
1,29,1,Column($6.6)
1,30,1,Column($6.5)
1,31,1,Column($6.4)
1,32,1,Column($6.3)
1,33,1,Column($6.2)
1,34,1,Column($6.1)
1,35,1,Column($6.0)
1,36,1,"List([35, 34, 33, 32, 31, 30, 29, 28, 27])"
1,37,1,Table($6)
1,38,1,"Scan([37, 36, 0])"
1,39,1,Column($5.7)
1,40,1,Column($5.6)
1,41,1,Column($5.5)
1,42,1,Column($5.4)
1,43,1,Column($5.3)
1,44,1,Column($5.2)
1,45,1,Column($5.1)
1,46,1,Column($5.0)
1,47,1,"List([46, 45, 44, 43, 42, 41, 40, 39])"
1,48,1,Table($5)
1,49,1,"Scan([48, 47, 0])"
1,50,1,Inner
1,51,1,"Join([50, 0, 49, 38])"
1,52,1,"Join([50, 0, 51, 26])"
1,53,1,"Join([50, 0, 52, 7])"
1,54,2,"Eq([34, 46]); Eq([46, 34])"
1,55,2,"Eq([23, 35]); Eq([35, 23])"
1,56,2,"And([54, 55]); And([55, 54])"
1,57,1,Constant(Date(Date(8674)))
1,58,1,"GtEq([31, 57])"
1,59,6,"And([54, 94]); And([55, 112]); And([56, 58]); And([58, 56]); And([94, 54]); And([112, 55])"
1,60,1,Constant(Date(Date(8766)))
1,61,1,"Lt([31, 60])"
1,62,14,"And([54, 120]); And([55, 118]); And([56, 96]); And([58, 114]); And([59, 61]); And([61, 59]); And([94, 181]); And([96, 56]); And([112, 254]); And([114, 58]); And([118, 55]); And([120, 54]); And([181, 94]); And([254, 112])"
1,63,1,"Constant(String(""R""))"
1,64,2,"Eq([15, 63]); Eq([63, 15])"
1,65,30,"And([54, 130]); And([55, 203]); And([56, 128]); And([58, 126]); And([59, 98]); And([61, 122]); And([62, 64]); And([64, 62]); And([94, 195]); And([96, 185]); And([98, 59]); And([112, 268]); And([114, 260]); And([118, 469]); And([120, 257]); And([122, 61]); And([126, 58]); And([128, 56]); And([130, 54]); And([181, 262]); And([185, 96]); And([195, 94]); And([203, 55]); And([254, 264]); And([257, 120]); And([260, 114]); And([262, 181]); And([264, 254]); And([268, 112]); And([469, 118])"
1,66,2,"Eq([4, 43]); Eq([43, 4])"
1,67,2,"Filter([55, 142]); Filter([554, 53])"
1,68,62,"Filter([54, 700]); Filter([55, 702]); Filter([56, 704]); Filter([58, 706]); Filter([59, 297]); Filter([61, 728]); Filter([62, 313]); Filter([64, 301]); Filter([65, 142]); Filter([66, 102]); Filter([94, 696]); Filter([96, 712]); Filter([98, 303]); Filter([100, 144]); Filter([112, 698]); Filter([114, 714]); Filter([118, 716]); Filter([120, 718]); Filter([122, 305]); Filter([126, 309]); Filter([128, 307]); Filter([130, 311]); Filter([132, 146]); Filter([136, 315]); Filter([138, 149]); Filter([140, 317]); Filter([181, 720]); Filter([185, 730]); Filter([195, 734]); Filter([203, 732]); Filter([207, 335]); Filter([219, 347]); Filter([239, 355]); Filter([241, 339]); Filter([245, 341]); Filter([249, 353]); Filter([257, 925]); Filter([260, 930]); Filter([262, 754]); Filter([264, 756]); Filter([268, 937]); Filter([271, 321]); Filter([274, 343]); Filter([276, 327]); Filter([278, 329]); Filter([280, 331]); Filter([282, 333]); Filter([285, 895]); Filter([288, 899]); Filter([290, 912]); Filter([292, 796]); Filter([469, 927]); Filter([501, 810]); Filter([504, 826]); Filter([522, 889]); Filter([529, 918]); Filter([554, 824]); Filter([557, 828]); Filter([565, 942]); Filter([600, 854]); Filter([602, 820]); Filter([1379, 53])"
1,69,1,Constant(Int32(1))
1,70,1,"Sub([69, 17])"
1,71,1,"Mul([18, 70])"
1,72,1,Sum(71)
1,73,1,List([72])
