Class_ID,Node_Count
0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,2
8,1
9,1
10,1
11,1
12,2
13,1
14,1
15,6
16,8
17,1
18,4
19,1
20,1
21,1
22,1
23,2
24,7
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,2
33,4
34,5
35,32
36,5
37,4
38,9
39,2
40,6
41,3
42,2
43,2
44,5
45,2
46,16
47,16
48,2
49,3
50,5
51,1
52,6
53,14
54,14
55,14
56,17
57,6
58,6
59,2
60,14
61,6
62,6
63,2
64,14
65,6
66,3
67,4
68,4
69,3
70,9
71,1
72,2
73,5
74,8
75,9
76,2
77,2
78,6
79,2
80,2
81,6
82,4
83,3
84,30
85,3
86,8
87,5
88,4
89,5
90,16
91,4
92,3
93,4
94,8
95,16
96,16
97,8
98,2
99,2
100,8
101,5
102,5
103,9
104,5
105,8
106,8
107,8
108,8
109,5
110,4
111,4
112,9
