Class_ID,Node_Count
0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,2
8,1
9,2
10,1
11,2
12,2
13,1
14,2
15,6
16,8
17,1
18,4
19,1
20,2
21,1
22,2
23,2
24,9
25,2
26,1
27,1
28,1
29,1
30,1
31,1
32,2
33,4
34,5
35,42
36,5
37,3
38,9
39,2
40,6
41,3
42,2
43,2
44,5
45,2
46,33
47,33
48,2
49,3
50,5
51,1
52,6
53,14
54,14
55,12
56,21
57,6
58,6
59,2
60,14
61,6
62,6
63,2
64,14
65,6
66,3
67,4
68,4
69,3
70,13
71,1
72,2
73,5
74,5
75,13
76,2
77,2
78,6
79,2
80,2
81,6
82,3
83,3
84,30
85,3
86,8
87,5
88,3
89,5
90,14
91,4
92,3
93,3
94,5
95,18
96,14
97,8
98,2
99,2
100,8
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,1
127,1
128,1
129,1
130,1
131,1
132,1
133,1
134,1
135,1
136,1
137,1
138,1
139,1
140,1
141,1
142,1
143,1
144,1
145,1
146,1
147,1
148,1
149,1
150,1
151,1
152,1
153,1
154,1
155,1
156,1
157,1
158,1
159,1
160,1
161,1
162,1
