Stage,Class_ID,Node_Count,Nodes
2,0,1,Constant(Bool(true))
2,1,1,Column($7.10)
2,2,1,Column($7.6)
2,3,1,Column($7.5)
2,4,1,Column($7.0)
2,5,1,"List([4, 3, 2, 1])"
2,6,1,Table($7)
2,7,2,"Scan([6, 5, 0]); Proj([5, 7])"
2,8,1,Constant(Date(Date(9204)))
2,9,2,"Gt([1, 8]); Lt([8, 1])"
2,10,2,"Proj([5, 10]); Filter([9, 7])"
2,11,1,"List([4, 3, 2])"
2,12,2,"Proj([11, 10]); Proj([11, 12])"
2,13,1,Column($6.7)
2,14,1,Column($6.4)
2,15,1,Column($6.1)
2,16,1,Column($6.0)
2,17,1,"List([16, 15, 14, 13])"
2,18,1,Table($6)
2,19,2,"Scan([18, 17, 0]); Proj([17, 19])"
2,20,2,"Gt([8, 14]); Lt([14, 8])"
2,21,2,"Proj([17, 21]); Filter([20, 19])"
2,22,1,Column($5.6)
2,23,1,Column($5.0)
2,24,1,"List([23, 22])"
2,25,1,Table($5)
2,26,2,"Scan([25, 24, 0]); Proj([24, 26])"
2,27,1,"Constant(String(""BUILDING""))"
2,28,2,"Eq([22, 27]); Eq([27, 22])"
2,29,2,"Proj([24, 29]); Filter([28, 26])"
2,30,1,List([23])
2,31,2,"Proj([30, 29]); Proj([30, 31])"
2,32,2,"Eq([15, 23]); Eq([23, 15])"
2,33,1,Inner
2,34,1,"Join([33, 32, 31, 21])"
2,35,1,"List([16, 14, 13])"
2,36,2,"Proj([35, 34]); Proj([35, 36])"
2,37,2,"Eq([4, 16]); Eq([16, 4])"
2,38,1,"Join([33, 37, 36, 12])"
2,39,1,"List([14, 13, 4, 3, 2])"
2,40,2,"Proj([39, 38]); Proj([39, 40])"
2,41,1,Constant(Int32(1))
2,42,1,"Sub([41, 2])"
2,43,2,"Mul([3, 42]); Mul([42, 3])"
2,44,1,Sum(43)
2,45,1,List([44])
2,46,1,"List([4, 14, 13])"
2,47,1,"HashAgg([46, 45, 40])"
2,48,1,Ref(44)
2,49,1,Desc(48)
2,50,1,"List([49, 14])"
2,51,1,Constant(Int32(0))
2,52,1,Constant(Int32(10))
2,53,1,"TopN([52, 51, 50, 47])"
2,54,1,"List([4, 48, 14, 13])"
2,55,2,"Proj([54, 53]); Proj([54, 64])"
2,56,1,"List([4, 14, 13, 48])"
2,57,2,"Proj([62, 47]); Proj([62, 63])"
2,58,1,"TopN([52, 51, 50, 63])"
