Class_ID,Node_Count
0,1
1,1
2,1
3,1
4,2
5,1
6,1
7,1
8,1
9,2
10,1
11,2
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,2
25,4
26,1
27,3
28,1
29,1
30,1
31,2
32,1
33,1
34,1
35,1
36,3
37,1
38,1
39,3
40,1
41,1
42,1
43,1
44,3
45,1
46,2
47,1
48,3
49,2
50,4
51,6
52,5
53,2
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,2
64,1
65,1
66,1
67,1
68,3
69,2
70,5
71,2
72,2
73,2
74,3
75,2
76,1
77,1
78,2
79,3
80,2
81,1
82,1
83,1
84,1
85,1
