Stage,Class_ID,Node_Count,Nodes
2,0,1,Constant(Bool(true))
2,1,1,Column($7.4(1))
2,2,1,Column($7.0(1))
2,3,1,"List([2, 1])"
2,4,1,Table($7)
2,5,2,"Scan([4, 3, 0]); Proj([3, 5])"
2,6,1,Sum(1)
2,7,1,List([6])
2,8,1,List([2])
2,9,1,"HashAgg([8, 7, 5])"
2,10,1,Constant(Int32(250))
2,11,1,Ref(6)
2,12,2,"Gt([11, 10]); Lt([10, 11])"
2,13,1,"Filter([12, 9])"
2,14,3,"Proj([8, 13]); Proj([8, 14]); Proj([8, 64])"
2,15,1,Column($7.4)
2,16,1,Column($7.0)
2,17,1,"List([16, 15])"
2,18,2,"Scan([4, 17, 0]); Proj([17, 18])"
2,19,1,Column($6.4)
2,20,1,Column($6.3)
2,21,1,Column($6.1)
2,22,1,Column($6.0)
2,23,1,"List([22, 21, 20, 19])"
2,24,1,Table($6)
2,25,2,"Scan([24, 23, 0]); Proj([23, 25])"
2,26,1,Column($5.1)
2,27,1,Column($5.0)
2,28,1,"List([27, 26])"
2,29,1,Table($5)
2,30,2,"Scan([29, 28, 0]); Proj([28, 30])"
2,31,2,"Eq([21, 27]); Eq([27, 21])"
2,32,1,Inner
2,33,1,"Join([32, 31, 30, 25])"
2,34,1,"List([27, 26, 22, 20, 19])"
2,35,2,"Proj([34, 33]); Proj([34, 35])"
2,36,2,"Eq([16, 22]); Eq([22, 16])"
2,37,1,"Join([32, 36, 35, 18])"
2,38,1,"List([27, 26, 22, 20, 19, 15])"
2,39,2,"Proj([38, 37]); Proj([38, 39])"
2,40,2,"Eq([2, 22]); Eq([22, 2])"
2,41,1,Semi
2,42,2,"Proj([38, 42]); Join([41, 40, 39, 14])"
2,43,1,Sum(15)
2,44,1,List([43])
2,45,1,"List([26, 27, 22, 19, 20])"
2,46,1,"HashAgg([45, 44, 42])"
2,47,1,Desc(20)
2,48,1,"List([47, 19])"
2,49,1,Constant(Int32(0))
2,50,1,Constant(Int32(100))
2,51,1,"TopN([50, 49, 48, 46])"
2,52,1,Ref(43)
2,53,1,"List([26, 27, 22, 19, 20, 52])"
2,54,3,"Proj([62, 13]); Proj([62, 64]); Filter([12, 63])"
2,55,2,"Proj([53, 46]); Proj([53, 59])"
2,56,3,"Proj([53, 51]); Proj([53, 60]); TopN([50, 49, 48, 59])"
2,57,1,"List([2, 11])"
2,58,2,"Proj([62, 9]); Proj([62, 63])"
