Stage,Class_ID,Node_Count,Nodes
3,0,1,Constant(Bool(true))
3,1,1,Column($7.4(1))
3,2,1,Column($7.0(1))
3,3,1,"List([2, 1])"
3,4,1,Table($7)
3,5,3,"Scan([4, 3, 0]); Proj([3, 5]); Filter([0, 5])"
3,6,1,Sum(1)
3,7,1,List([6])
3,8,1,List([2])
3,9,2,"Filter([0, 9]); HashAgg([8, 7, 5])"
3,10,1,Constant(Int32(250))
3,11,1,Ref(6)
3,12,3,"Gt([11, 10]); And([0, 12]); And([12, 0])"
3,13,2,"Filter([0, 13]); Filter([12, 9])"
3,14,4,"Proj([8, 13]); Proj([8, 14]); Proj([8, 74]); Filter([0, 14])"
3,15,1,Column($7.4)
3,16,1,Column($7.0)
3,17,1,"List([16, 15])"
3,18,3,"Scan([4, 17, 0]); Proj([17, 18]); Filter([0, 18])"
3,19,1,Column($6.4)
3,20,1,Column($6.3)
3,21,1,Column($6.1)
3,22,1,Column($6.0)
3,23,1,"List([22, 21, 20, 19])"
3,24,1,Table($6)
3,25,3,"Scan([24, 23, 0]); Proj([23, 25]); Filter([0, 25])"
3,26,1,List([16])
3,27,1,List([22])
3,28,1,Inner
3,29,4,"Filter([0, 29]); Filter([60, 312]); Join([28, 60, 25, 18]); HashJoin([28, 0, 27, 26, 25, 18])"
3,30,1,"List([15, 22, 21, 20, 19])"
3,31,5,"Proj([30, 29]); Proj([30, 31]); Proj([30, 86]); Proj([30, 188]); Filter([0, 31])"
3,32,1,Column($5.1)
3,33,1,Column($5.0)
3,34,1,"List([33, 32])"
3,35,1,Table($5)
3,36,3,"Scan([35, 34, 0]); Proj([34, 36]); Filter([0, 36])"
3,37,1,List([21])
3,38,1,List([33])
3,39,3,"Filter([0, 39]); Join([28, 63, 36, 31]); HashJoin([28, 0, 38, 37, 36, 31])"
3,40,1,"List([33, 32, 22, 20, 19, 15])"
3,41,34,"Proj([40, 39]); Proj([40, 41]); Proj([40, 88]); Proj([40, 127]); Proj([40, 130]); Proj([40, 172]); Proj([40, 174]); Proj([40, 192]); Proj([40, 196]); Proj([40, 276]); Proj([40, 279]); Proj([40, 290]); Proj([40, 310]); Proj([40, 313]); Proj([40, 321]); Proj([40, 368]); Proj([40, 372]); Proj([40, 376]); Proj([40, 380]); Proj([40, 384]); Proj([40, 387]); Proj([40, 391]); Proj([40, 573]); Proj([40, 618]); Proj([40, 680]); Proj([40, 815]); Proj([40, 818]); Proj([40, 822]); Proj([40, 826]); Proj([40, 830]); Proj([40, 833]); Proj([40, 886]); Proj([40, 889]); Filter([0, 41])"
3,42,1,Semi
