Stage,Class_ID,Node_Count,Nodes
2,0,1,Constant(Bool(true))
2,1,1,Column($1.1)
2,2,1,Column($1.0)
2,3,1,"List([2, 1])"
2,4,1,Table($1)
2,5,2,"Scan([4, 3, 0]); Proj([3, 5])"
2,6,1,"Constant(String(""AMERICA""))"
2,7,2,"Eq([1, 6]); Eq([6, 1])"
2,8,2,"Proj([3, 8]); Filter([7, 5])"
2,9,1,List([2])
2,10,2,"Proj([9, 8]); Proj([9, 10])"
2,11,1,Column($0.1(1))
2,12,1,Column($0.0(1))
2,13,1,"List([12, 11])"
2,14,1,Table($0)
2,15,2,"Scan([14, 13, 0]); Proj([13, 15])"
2,16,1,Column($0.2)
2,17,1,Column($0.0)
2,18,1,"List([17, 16])"
2,19,2,"Scan([14, 18, 0]); Proj([18, 19])"
2,20,1,Column($5.3)
2,21,1,Column($5.0)
2,22,1,"List([21, 20])"
2,23,1,Table($5)
2,24,2,"Scan([23, 22, 0]); Proj([22, 24])"
2,25,1,Column($6.4)
2,26,1,Column($6.1)
2,27,1,Column($6.0)
2,28,1,"List([27, 26, 25])"
2,29,1,Table($6)
2,30,2,"Scan([29, 28, 0]); Proj([28, 30])"
2,31,1,Column($7.6)
2,32,1,Column($7.5)
2,33,1,Column($7.2)
2,34,1,Column($7.1)
2,35,1,Column($7.0)
2,36,1,"List([35, 34, 33, 32, 31])"
2,37,1,Table($7)
2,38,2,"Scan([37, 36, 0]); Proj([36, 38])"
2,39,1,Column($3.3)
2,40,1,Column($3.0)
2,41,1,"List([40, 39])"
2,42,1,Table($3)
2,43,3,"Scan([42, 41, 0]); Proj([41, 43]); Filter([0, 43])"
2,44,1,Column($2.4)
2,45,1,Column($2.0)
2,46,1,"List([45, 44])"
2,47,1,Table($2)
2,48,3,"Scan([47, 46, 0]); Proj([46, 48]); Filter([0, 48])"
2,49,1,Inner
2,50,2,"Proj([189, 50]); Join([49, 0, 48, 43])"
2,51,2,"Eq([34, 45]); Eq([45, 34])"
2,52,2,"Eq([33, 40]); Eq([40, 33])"
2,53,2,"And([51, 52]); And([52, 51])"
2,54,1,"Join([49, 53, 50, 38])"
2,55,1,Constant(Date(Date(9131)))
2,56,2,"GtEq([25, 55]); LtEq([55, 25])"
2,57,1,Constant(Date(Date(9861)))
2,58,2,"GtEq([57, 25]); LtEq([25, 57])"
2,59,2,"And([56, 58]); And([58, 56])"
2,60,1,"Constant(String(""ECONOMY ANODIZED STEEL""))"
2,61,2,"Eq([44, 60]); Eq([60, 44])"
2,62,6,"And([56, 125]); And([58, 168]); And([59, 61]); And([61, 59]); And([125, 56]); And([168, 58])"
2,63,2,"Eq([27, 35]); Eq([35, 27])"
