Stage,Class_ID,Node_Count,Nodes
0,0,1,Constant(Bool(true))
0,1,1,Column($1.2)
0,2,1,Column($1.1)
0,3,1,Column($1.0)
0,4,1,"List([3, 2, 1])"
0,5,1,Table($1)
0,6,1,"Scan([5, 4, 0])"
0,7,1,Column($0.3(1))
0,8,1,Column($0.2(1))
0,9,1,Column($0.1(1))
0,10,1,Column($0.0(1))
0,11,1,"List([10, 9, 8, 7])"
0,12,1,Table($0)
0,13,1,"Scan([12, 11, 0])"
0,14,1,Column($0.3)
0,15,1,Column($0.2)
0,16,1,Column($0.1)
0,17,1,Column($0.0)
0,18,1,"List([17, 16, 15, 14])"
0,19,1,"Scan([12, 18, 0])"
0,20,1,Column($5.7)
0,21,1,Column($5.6)
0,22,1,Column($5.5)
0,23,1,Column($5.4)
0,24,1,Column($5.3)
0,25,1,Column($5.2)
0,26,1,Column($5.1)
0,27,1,Column($5.0)
0,28,1,"List([27, 26, 25, 24, 23, 22, 21, 20])"
0,29,1,Table($5)
0,30,1,"Scan([29, 28, 0])"
0,31,1,Column($6.8)
0,32,1,Column($6.7)
0,33,1,Column($6.6)
0,34,1,Column($6.5)
0,35,1,Column($6.4)
0,36,1,Column($6.3)
0,37,1,Column($6.2)
0,38,1,Column($6.1)
0,39,1,Column($6.0)
0,40,1,"List([39, 38, 37, 36, 35, 34, 33, 32, 31])"
0,41,1,Table($6)
0,42,1,"Scan([41, 40, 0])"
0,43,1,Column($7.15)
0,44,1,Column($7.14)
0,45,1,Column($7.13)
0,46,1,Column($7.12)
0,47,1,Column($7.11)
0,48,1,Column($7.10)
0,49,1,Column($7.9)
0,50,1,Column($7.8)
0,51,1,Column($7.7)
0,52,1,Column($7.6)
0,53,1,Column($7.5)
0,54,1,Column($7.4)
0,55,1,Column($7.3)
0,56,1,Column($7.2)
0,57,1,Column($7.1)
0,58,1,Column($7.0)
0,59,1,"List([58, 57, 56, 55, 54, 53, 52, 51, 50, 49, 48, 47, 46, 45, 44, 43])"
0,60,1,Table($7)
0,61,1,"Scan([60, 59, 0])"
0,62,1,Column($3.6)
0,63,1,Column($3.5)
0,64,1,Column($3.4)
0,65,1,Column($3.3)
0,66,1,Column($3.2)
0,67,1,Column($3.1)
0,68,1,Column($3.0)
0,69,1,"List([68, 67, 66, 65, 64, 63, 62])"
0,70,1,Table($3)
0,71,1,"Scan([70, 69, 0])"
0,72,1,Column($2.8)
0,73,1,Column($2.7)
0,74,1,Column($2.6)
0,75,1,Column($2.5)
0,76,1,Column($2.4)
0,77,1,Column($2.3)
0,78,1,Column($2.2)
0,79,1,Column($2.1)
0,80,1,Column($2.0)
0,81,1,"List([80, 79, 78, 77, 76, 75, 74, 73, 72])"
0,82,1,Table($2)
0,83,1,"Scan([82, 81, 0])"
0,84,1,Inner
0,85,1,"Join([84, 0, 83, 71])"
0,86,1,"Join([84, 0, 85, 61])"
0,87,1,"Join([84, 0, 86, 42])"
0,88,1,"Join([84, 0, 87, 30])"
0,89,1,"Join([84, 0, 88, 19])"
0,90,1,"Join([84, 0, 89, 13])"
0,91,1,"Join([84, 0, 90, 6])"
0,92,1,"Constant(String(""ECONOMY ANODIZED STEEL""))"
0,93,1,"Eq([76, 92])"
0,94,1,Constant(Date(Date(9861)))
0,95,1,"LtEq([35, 94])"
0,96,1,Constant(Date(Date(9131)))
0,97,1,"GtEq([35, 96])"
0,98,1,"And([97, 95])"
0,99,1,"Eq([65, 10])"
0,100,1,"Constant(String(""AMERICA""))"
0,101,1,"Eq([2, 100])"
0,102,1,"Eq([15, 3])"
0,103,1,"Eq([24, 17])"
0,104,1,"Eq([38, 27])"
0,105,1,"Eq([58, 39])"
0,106,1,"Eq([68, 56])"
0,107,1,"Eq([80, 57])"
0,108,1,"And([107, 106])"
0,109,1,"And([108, 105])"
0,110,1,"And([109, 104])"
0,111,1,"And([110, 103])"
0,112,1,"And([111, 102])"
0,113,1,"And([112, 101])"
0,114,1,"And([113, 99])"
0,115,1,"And([114, 98])"
0,116,1,"And([115, 93])"
0,117,1,"Filter([116, 91])"
0,118,1,"Filter([0, 117])"
0,119,1,List([])
0,120,1,"Order([119, 118])"
0,121,1,Constant(Int32(1))
0,122,1,"Sub([121, 52])"
0,123,1,"Mul([53, 122])"
0,124,1,Field(DateTimeField(Year))
0,125,1,"Extract([124, 35])"
0,126,1,"List([125, 123, 9])"
0,127,1,"Proj([126, 120])"
0,128,1,Constant(Int32(0))
0,129,1,Constant(Null)
0,130,1,"Limit([129, 128, 127])"
0,131,1,"Filter([0, 130])"
0,132,1,Ref(123)
0,133,1,Sum(132)
0,134,1,"Type(Decimal(Some(30), Some(4)))"
0,135,1,"Cast([134, 128])"
0,136,1,"Constant(String(""IRAQ""))"
0,137,1,"Eq([9, 136])"
0,138,1,"If([137, 132, 135])"
0,139,1,Sum(138)
0,140,1,"List([139, 133])"
0,141,1,Ref(125)
0,142,1,List([141])
0,143,1,"HashAgg([142, 140, 131])"
0,144,1,"Filter([0, 143])"
0,145,1,"Order([142, 144])"
0,146,1,Ref(133)
0,147,1,Ref(139)
0,148,1,"Div([147, 146])"
0,149,1,"List([141, 148])"
0,150,1,"Proj([149, 145])"
0,151,1,"Limit([129, 128, 150])"
