Stage,Class_ID,Node_Count,Nodes
3,0,1,Constant(Bool(true))
3,1,1,Column($7.10)
3,2,1,Column($7.9)
3,3,1,Column($7.8)
3,4,1,Column($7.7)
3,5,1,Column($7.6)
3,6,1,Column($7.5)
3,7,1,Column($7.4)
3,8,1,"List([7, 6, 5, 4, 3, 2, 1])"
3,9,1,Table($7)
3,10,2,"Scan([9, 8, 0]); Proj([8, 10])"
3,11,1,Constant(Date(Date(10490)))
3,12,1,"GtEq([11, 1])"
3,13,2,"Proj([8, 13]); Filter([12, 10])"
3,14,1,"List([7, 6, 5, 4, 3, 2])"
3,15,2,"Proj([14, 13]); Proj([14, 15])"
3,16,1,RowCount
3,17,1,Count(5)
3,18,1,Sum(5)
3,19,1,Count(6)
3,20,1,Count(7)
3,21,1,Constant(Int32(1))
3,22,1,"Sub([21, 5])"
3,23,1,"Mul([4, 6])"
3,24,1,"Add([6, 23])"
3,25,1,"Mul([24, 22])"
3,26,1,Sum(25)
3,27,1,"Mul([6, 22])"
3,28,1,Sum(27)
3,29,1,Sum(6)
3,30,1,Sum(7)
3,31,1,"List([30, 29, 28, 26, 20, 19, 18, 17, 16])"
3,32,1,"List([3, 2])"
3,33,1,"HashAgg([32, 31, 15])"
3,34,1,"Order([32, 33])"
3,35,1,Ref(16)
3,36,1,Ref(17)
3,37,1,Ref(18)
3,38,1,"Div([37, 36])"
3,39,1,Ref(19)
3,40,1,Ref(29)
3,41,1,"Div([40, 39])"
3,42,1,Ref(20)
3,43,1,Ref(30)
3,44,1,"Div([43, 42])"
3,45,1,Ref(26)
3,46,1,Ref(28)
3,47,1,"List([3, 2, 43, 40, 46, 45, 44, 41, 38, 35])"
3,48,2,"Proj([47, 34]); Proj([47, 51])"
3,49,1,"List([3, 2, 43, 40, 46, 45, 42, 39, 37, 36, 35])"
3,50,2,"Proj([49, 33]); Proj([49, 50])"
3,51,1,"Order([32, 50])"
