Stage,Class_ID,Node_Count,Nodes
2,0,1,Constant(Bool(true))
2,1,1,Column($7.10)
2,2,1,Column($7.9)
2,3,1,Column($7.8)
2,4,1,Column($7.7)
2,5,1,Column($7.6)
2,6,1,Column($7.5)
2,7,1,Column($7.4)
2,8,1,"List([7, 6, 5, 4, 3, 2, 1])"
2,9,1,Table($7)
2,10,2,"Scan([9, 8, 0]); Proj([8, 10])"
2,11,1,Constant(Date(Date(10490)))
2,12,2,"GtEq([11, 1]); LtEq([1, 11])"
2,13,2,"Proj([8, 13]); Filter([12, 10])"
2,14,1,"List([7, 6, 5, 4, 3, 2])"
2,15,2,"Proj([14, 13]); Proj([14, 15])"
2,16,1,RowCount
2,17,1,Count(5)
2,18,1,Sum(5)
2,19,1,Count(6)
2,20,1,Count(7)
2,21,2,"Mul([4, 6]); Mul([6, 4])"
2,22,2,"Add([6, 21]); Add([21, 6])"
2,23,1,Constant(Int32(1))
2,24,1,"Sub([23, 5])"
2,25,6,"Add([27, 53]); Add([53, 27]); Mul([6, 79]); Mul([22, 24]); Mul([24, 22]); Mul([79, 6])"
2,26,1,Sum(25)
2,27,2,"Mul([6, 24]); Mul([24, 6])"
2,28,1,Sum(27)
2,29,1,Sum(6)
2,30,1,Sum(7)
2,31,1,"List([30, 29, 28, 26, 20, 19, 18, 17, 16])"
2,32,1,"List([3, 2])"
2,33,1,"HashAgg([32, 31, 15])"
2,34,1,"Order([32, 33])"
2,35,1,Ref(16)
2,36,1,Ref(17)
2,37,1,Ref(18)
2,38,1,"Div([37, 36])"
2,39,1,Ref(19)
2,40,1,Ref(29)
2,41,1,"Div([40, 39])"
2,42,1,Ref(20)
2,43,1,Ref(30)
2,44,1,"Div([43, 42])"
2,45,1,Ref(26)
2,46,1,Ref(28)
2,47,1,"List([3, 2, 43, 40, 46, 45, 44, 41, 38, 35])"
2,48,2,"Proj([47, 34]); Proj([47, 58])"
2,49,6,"Mul([4, 27]); Mul([6, 67]); Mul([21, 24]); Mul([24, 21]); Mul([27, 4]); Mul([67, 6])"
2,50,1,"List([3, 2, 43, 40, 46, 45, 42, 39, 37, 36, 35])"
2,51,2,"Proj([56, 33]); Proj([56, 57])"
2,52,1,"Order([32, 57])"
2,53,2,"Mul([4, 24]); Mul([24, 4])"
2,54,2,"Add([24, 67]); Add([67, 24])"
