Class_ID,Node_Count
0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,3
8,1
9,3
10,3
11,1
12,3
13,1
14,1
15,1
16,1
17,1
18,1
19,3
20,3
21,3
22,1
23,1
24,1
25,1
26,3
27,1
28,4
29,3
30,1
31,3
32,1
33,1
34,4
35,1
36,1
37,9
38,1
39,25
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,2
55,1
56,4
57,4
58,4
59,1
60,1
61,2
62,1
63,1
64,1
65,1
66,4
67,4
68,6
69,5
70,3
71,5
72,10
73,3
74,6
75,4
76,1
77,1
78,21
79,1
80,1
81,11
82,4
83,4
84,1
85,1
86,1
87,1
88,4
89,9
90,9
91,9
92,3
93,6
94,1
95,1
96,1
97,1
98,1
99,5
100,5
101,3
102,1
103,1
104,3
105,19
106,1
107,5
108,5
109,10
110,1
111,5
112,5
113,1
114,4
115,1
116,9
117,1
118,4
119,3
120,1
121,1
122,9
123,3
124,4
125,1
126,1
127,5
128,4
129,4
130,3
131,1
132,1
133,1
134,1
135,1
136,1
137,4
138,1
139,2
140,1
141,1
142,1
143,1
144,1
145,1
146,2
147,4
148,1
149,3
150,4
151,1
152,1
153,1
154,1
155,1
156,1
157,1
158,1
159,1
160,1
161,1
162,1
163,1
164,1
165,1
166,1
167,1
168,1
