Stage,Class_ID,Node_Count,Nodes
0,0,1,Constant(Bool(true))
0,1,1,Column($7.15)
0,2,1,Column($7.14)
0,3,1,Column($7.13)
0,4,1,Column($7.12)
0,5,1,Column($7.11)
0,6,1,Column($7.10)
0,7,1,Column($7.9)
0,8,1,Column($7.8)
0,9,1,Column($7.7)
0,10,1,Column($7.6)
0,11,1,Column($7.5)
0,12,1,Column($7.4)
0,13,1,Column($7.3)
0,14,1,Column($7.2)
0,15,1,Column($7.1)
0,16,1,Column($7.0)
0,17,1,"List([16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1])"
0,18,1,Table($7)
0,19,1,"Scan([18, 17, 0])"
0,20,1,Column($6.8)
0,21,1,Column($6.7)
0,22,1,Column($6.6)
0,23,1,Column($6.5)
0,24,1,Column($6.4)
0,25,1,Column($6.3)
0,26,1,Column($6.2)
0,27,1,Column($6.1)
0,28,1,Column($6.0)
0,29,1,"List([28, 27, 26, 25, 24, 23, 22, 21, 20])"
0,30,1,Table($6)
0,31,1,"Scan([30, 29, 0])"
0,32,1,Inner
0,33,1,"Join([32, 0, 31, 19])"
0,34,1,"Constant(Interval(Interval { months: 12, days: 0, ms: 0 }))"
0,35,1,Constant(Date(Date(8766)))
0,36,1,Constant(Date(Date(9131)))
0,37,1,"Lt([4, 36])"
0,38,1,"GtEq([4, 35])"
0,39,1,"Lt([6, 5])"
0,40,1,"Lt([5, 4])"
0,41,1,"Constant(String(""SHIP""))"
0,42,1,"Constant(String(""MAIL""))"
0,43,1,"List([43, 42])"
0,44,1,"In([2, 44])"
0,45,1,"Eq([28, 16])"
0,46,1,"And([46, 45])"
0,47,1,"And([47, 41])"
0,48,1,"And([48, 40])"
0,49,1,"And([49, 39])"
0,50,1,"And([50, 38])"
0,51,1,"Filter([51, 33])"
0,52,1,Constant(Int32(0))
0,53,1,Constant(Int32(1))
0,54,1,"Constant(String(""2-HIGH""))"
0,55,1,"NotEq([23, 55])"
0,56,1,"Constant(String(""1-URGENT""))"
0,57,1,"NotEq([23, 57])"
0,58,1,"And([58, 56])"
0,59,1,"If([59, 54, 53])"
0,60,1,Sum(60)
0,61,1,"Eq([23, 55])"
0,62,1,"Eq([23, 57])"
0,63,1,"Or([63, 62])"
0,64,1,"If([64, 54, 53])"
0,65,1,Sum(65)
0,66,1,"List([66, 61])"
0,67,1,List([2])
0,68,1,"HashAgg([68, 67, 52])"
0,69,1,"Filter([0, 69])"
0,70,1,"Order([68, 70])"
0,71,1,Ref(61)
0,72,1,Ref(66)
0,73,1,"List([2, 73, 72])"
0,74,1,"Proj([74, 71])"
0,75,1,Constant(Null)
0,76,1,"Limit([76, 53, 75])"
