Stage,Class_ID,Node_Count,Nodes
2,0,1,Constant(Bool(true))
2,1,1,Column($7.14)
2,2,1,Column($7.12)
2,3,1,Column($7.11)
2,4,1,Column($7.10)
2,5,1,Column($7.0)
2,6,1,"List([5, 4, 3, 2, 1])"
2,7,1,Table($7)
2,8,2,"Scan([7, 6, 0]); Proj([6, 8])"
2,9,1,Constant(Date(Date(8766)))
2,10,2,"GtEq([2, 9]); LtEq([9, 2])"
2,11,2,"Gt([2, 3]); Lt([3, 2])"
2,12,2,"And([10, 11]); And([11, 10])"
2,13,2,"Gt([3, 4]); Lt([4, 3])"
2,14,6,"And([10, 71]); And([11, 96]); And([12, 13]); And([13, 12]); And([71, 10]); And([96, 11])"
2,15,1,Constant(Date(Date(9131)))
2,16,2,"Gt([15, 2]); Lt([2, 15])"
2,17,14,"And([10, 104]); And([11, 102]); And([12, 73]); And([13, 98]); And([14, 16]); And([16, 14]); And([71, 150]); And([73, 12]); And([96, 155]); And([98, 13]); And([102, 11]); And([104, 10]); And([150, 71]); And([155, 96])"
2,18,16,"Proj([6, 18]); Filter([10, 181]); Filter([11, 330]); Filter([12, 191]); Filter([13, 185]); Filter([14, 110]); Filter([16, 76]); Filter([17, 8]); Filter([71, 187]); Filter([73, 112]); Filter([96, 189]); Filter([98, 114]); Filter([102, 193]); Filter([104, 117]); Filter([150, 201]); Filter([155, 204])"
2,19,1,"List([5, 1])"
2,20,5,"Proj([19, 18]); Proj([19, 20]); Proj([19, 133]); Proj([19, 387]); Proj([19, 389])"
2,21,1,"Constant(String(""SHIP""))"
2,22,1,"Constant(String(""MAIL""))"
2,23,1,"List([22, 21])"
2,24,1,"In([1, 23])"
2,25,11,"Proj([19, 25]); Proj([19, 78]); Proj([19, 221]); Proj([19, 391]); Proj([19, 651]); Proj([19, 938]); Proj([19, 941]); Proj([19, 944]); Proj([19, 947]); Proj([19, 950]); Filter([24, 20])"
2,26,1,Column($6.5)
2,27,1,Column($6.0)
2,28,1,"List([27, 26])"
2,29,1,Table($6)
2,30,2,"Scan([29, 28, 0]); Proj([28, 30])"
2,31,2,"Eq([5, 27]); Eq([27, 5])"
2,32,1,Inner
2,33,1,"Join([32, 31, 30, 25])"
2,34,1,"List([26, 1])"
2,35,2,"Proj([34, 33]); Proj([34, 35])"
2,36,1,Constant(Int32(0))
2,37,1,Constant(Int32(1))
2,38,1,"Constant(String(""1-URGENT""))"
2,39,2,"NotEq([26, 38]); NotEq([38, 26])"
2,40,1,"Constant(String(""2-HIGH""))"
2,41,2,"NotEq([26, 40]); NotEq([40, 26])"
2,42,2,"And([39, 41]); And([41, 39])"
2,43,1,"If([42, 37, 36])"
2,44,1,Sum(43)
2,45,2,"Eq([26, 38]); Eq([38, 26])"
2,46,2,"Eq([26, 40]); Eq([40, 26])"
2,47,2,"Or([45, 46]); Or([46, 45])"
2,48,1,"If([47, 37, 36])"
2,49,1,Sum(48)
2,50,1,"List([49, 44])"
2,51,1,List([1])
2,52,1,"HashAgg([51, 50, 35])"
2,53,1,"Order([51, 52])"
2,54,1,Ref(44)
2,55,1,Ref(49)
2,56,1,"List([1, 55, 54])"
