Stage,Class_ID,Node_Count,Nodes
1,0,1,Constant(Bool(true))
1,1,1,Column($7.15)
1,2,1,Column($7.14)
1,3,1,Column($7.13)
1,4,1,Column($7.12)
1,5,1,Column($7.11)
1,6,1,Column($7.10)
1,7,1,Column($7.9)
1,8,1,Column($7.8)
1,9,1,Column($7.7)
1,10,1,Column($7.6)
1,11,1,Column($7.5)
1,12,1,Column($7.4)
1,13,1,Column($7.3)
1,14,1,Column($7.2)
1,15,1,Column($7.1)
1,16,1,Column($7.0)
1,17,1,"List([16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1])"
1,18,1,Table($7)
1,19,1,"Scan([18, 17, 0])"
1,20,1,Column($6.8)
1,21,1,Column($6.7)
1,22,1,Column($6.6)
1,23,1,Column($6.5)
1,24,1,Column($6.4)
1,25,1,Column($6.3)
1,26,1,Column($6.2)
1,27,1,Column($6.1)
1,28,1,Column($6.0)
1,29,1,"List([28, 27, 26, 25, 24, 23, 22, 21, 20])"
1,30,1,Table($6)
1,31,1,"Scan([30, 29, 0])"
1,32,1,Inner
1,33,1,"Join([32, 0, 31, 19])"
1,34,1,"Constant(String(""SHIP""))"
1,35,1,"Constant(String(""MAIL""))"
1,36,1,"List([35, 34])"
1,37,1,"In([2, 36])"
1,38,1,"Lt([6, 5])"
1,39,2,"And([37, 38]); And([38, 37])"
1,40,2,"Eq([16, 28]); Eq([28, 16])"
1,41,1,"Lt([5, 4])"
1,42,2,"And([40, 41]); And([41, 40])"
1,43,14,"And([37, 82]); And([38, 100]); And([39, 42]); And([40, 98]); And([41, 96]); And([42, 39]); And([82, 37]); And([96, 41]); And([98, 40]); And([100, 38]); And([207, 467]); And([209, 465]); And([465, 209]); And([467, 207])"
1,44,1,Constant(Date(Date(8766)))
1,45,1,"GtEq([4, 44])"
1,46,26,"And([37, 108]); And([38, 106]); And([39, 84]); And([40, 169]); And([41, 167]); And([42, 102]); And([43, 45]); And([45, 43]); And([82, 165]); And([84, 39]); And([96, 122]); And([98, 120]); And([100, 212]); And([102, 42]); And([106, 38]); And([108, 37]); And([120, 98]); And([122, 96]); And([165, 82]); And([167, 41]); And([169, 40]); And([207, 473]); And([209, 471]); And([212, 100]); And([471, 209]); And([473, 207])"
1,47,1,Constant(Date(Date(9131)))
1,48,1,"Lt([4, 47])"
1,49,62,"And([37, 118]); And([38, 203]); And([39, 116]); And([40, 201]); And([40, 964]); And([40, 1004]); And([41, 199]); And([41, 962]); And([41, 1002]); And([42, 114]); And([43, 86]); And([45, 110]); And([46, 48]); And([48, 46]); And([82, 187]); And([84, 177]); And([86, 43]); And([96, 238]); And([98, 236]); And([100, 234]); And([102, 218]); And([106, 417]); And([108, 215]); And([110, 45]); And([114, 42]); And([116, 39]); And([118, 37]); And([120, 224]); And([120, 1000]); And([122, 222]); And([122, 998]); And([165, 220]); And([167, 492]); And([169, 490]); And([177, 84]); And([187, 82]); And([199, 41]); And([201, 40]); And([203, 38]); And([207, 947]); And([209, 945]); And([212, 226]); And([215, 108]); And([218, 102]); And([220, 165]); And([222, 122]); And([224, 120]); And([226, 212]); And([234, 100]); And([236, 98]); And([238, 96]); And([417, 106]); And([490, 169]); And([492, 167]); And([945, 209]); And([947, 207]); And([962, 41]); And([964, 40]); And([998, 122]); And([1000, 120]); And([1002, 41]); And([1004, 40])"
1,50,88,"Filter([37, 589]); Filter([38, 591]); Filter([38, 1371]); Filter([38, 1379]); Filter([38, 1433]); Filter([39, 243]); Filter([40, 595]); Filter([40, 1375]); Filter([40, 1389]); Filter([40, 1405]); Filter([40, 1435]); Filter([41, 597]); Filter([41, 1377]); Filter([41, 1395]); Filter([41, 1409]); Filter([41, 1439]); Filter([42, 613]); Filter([43, 257]); Filter([45, 247]); Filter([46, 124]); Filter([48, 88]); Filter([49, 33]); Filter([82, 601]); Filter([84, 249]); Filter([86, 126]); Filter([96, 753]); Filter([96, 1407]); Filter([96, 1427]); Filter([98, 755]); Filter([98, 1411]); Filter([98, 1429]); Filter([100, 607]); Filter([100, 1349]); Filter([100, 1415]); Filter([100, 1431]); Filter([102, 251]); Filter([106, 255]); Filter([106, 1417]); Filter([108, 253]); Filter([110, 128]); Filter([114, 259]); Filter([116, 131]); Filter([118, 261]); Filter([120, 762]); Filter([120, 1437]); Filter([122, 764]); Filter([122, 1441]); Filter([165, 619]); Filter([167, 615]); Filter([169, 617]); Filter([177, 279]); Filter([187, 293]); Filter([199, 297]); Filter([201, 299]); Filter([203, 283]); Filter([207, 1325]); Filter([207, 1331]); Filter([207, 1361]); Filter([209, 1327]); Filter([209, 1337]); Filter([209, 1363]); Filter([212, 760]); Filter([215, 265]); Filter([218, 269]); Filter([220, 271]); Filter([222, 273]); Filter([224, 275]); Filter([226, 277]); Filter([234, 736]); Filter([236, 289]); Filter([238, 291]); Filter([417, 689]); Filter([465, 1333]); Filter([465, 1345]); Filter([465, 1353]); Filter([467, 1339]); Filter([467, 1347]); Filter([467, 1355]); Filter([471, 1357]); Filter([473, 1359]); Filter([485, 1365]); Filter([487, 1367]); Filter([490, 699]); Filter([492, 701]); Filter([515, 739]); Filter([517, 741]); Filter([531, 695]); Filter([533, 697])"
1,51,1,Constant(Int32(0))
1,52,1,Constant(Int32(1))
1,53,1,"Constant(String(""1-URGENT""))"
1,54,1,"NotEq([23, 53])"
1,55,1,"Constant(String(""2-HIGH""))"
1,56,1,"NotEq([23, 55])"
1,57,2,"And([54, 56]); And([56, 54])"
1,58,1,"If([57, 52, 51])"
1,59,1,Sum(58)
1,60,2,"Eq([23, 55]); Eq([55, 23])"
1,61,2,"Eq([23, 53]); Eq([53, 23])"
1,62,1,"Or([61, 60])"
1,63,1,"If([62, 52, 51])"
1,64,1,Sum(63)
1,65,1,"List([64, 59])"
1,66,1,List([2])
1,67,1,"HashAgg([66, 65, 50])"
1,68,1,"Order([66, 67])"
1,69,1,Ref(59)
1,70,1,Ref(64)
1,71,1,"List([2, 70, 69])"
1,72,1,"Proj([71, 68])"
1,73,6,"And([38, 42]); And([40, 209]); And([41, 207]); And([42, 38]); And([207, 41]); And([209, 40])"
1,74,6,"And([40, 122]); And([41, 120]); And([42, 45]); And([45, 42]); And([120, 41]); And([122, 40])"
1,75,2,"And([45, 48]); And([48, 45])"
