Stage,Class_ID,Node_Count,Nodes
0,0,1,Constant(Bool(true))
0,1,1,Column($6.8)
0,2,1,Column($6.7)
0,3,1,Column($6.6)
0,4,1,Column($6.5)
0,5,1,Column($6.4)
0,6,1,Column($6.3)
0,7,1,Column($6.2)
0,8,1,Column($6.1)
0,9,1,Column($6.0)
0,10,1,"List([9, 8, 7, 6, 5, 4, 3, 2, 1])"
0,11,1,Table($6)
0,12,1,"Scan([11, 10, 0])"
0,13,1,Column($5.7)
0,14,1,Column($5.6)
0,15,1,Column($5.5)
0,16,1,Column($5.4)
0,17,1,Column($5.3)
0,18,1,Column($5.2)
0,19,1,Column($5.1)
0,20,1,Column($5.0)
0,21,1,"List([20, 19, 18, 17, 16, 15, 14, 13])"
0,22,1,Table($5)
0,23,1,"Scan([22, 21, 0])"
0,24,1,"Constant(String(""%special%requests%""))"
0,25,1,"Like([1, 24])"
0,26,1,Not(25)
0,27,1,"Eq([20, 8])"
0,28,1,"And([27, 26])"
0,29,1,LeftOuter
0,30,1,"Join([29, 28, 23, 12])"
0,31,1,"Filter([0, 30])"
0,32,1,Count(9)
0,33,1,List([32])
0,34,1,List([20])
0,35,1,"HashAgg([34, 33, 31])"
0,36,1,"Filter([0, 35])"
0,37,1,List([])
0,38,1,"Order([37, 36])"
0,39,1,Ref(32)
0,40,1,"List([20, 39])"
0,41,1,"Proj([40, 38])"
0,42,1,Constant(Int32(0))
0,43,1,Constant(Null)
0,44,1,"Limit([43, 42, 41])"
0,45,1,"Filter([0, 44])"
0,46,1,RowCount
0,47,1,List([46])
0,48,1,List([39])
0,49,1,"HashAgg([48, 47, 45])"
0,50,1,"Filter([0, 49])"
0,51,1,Desc(39)
0,52,1,Ref(46)
0,53,1,Desc(52)
0,54,1,"List([53, 51])"
0,55,1,"Order([54, 50])"
0,56,1,"List([39, 52])"
0,57,1,"Proj([56, 55])"
0,58,1,"Limit([43, 42, 57])"
