Stage,Class_ID,Node_Count,Nodes
3,0,1,Constant(Bool(true))
3,1,1,Column($6.8)
3,2,1,Column($6.1)
3,3,1,Column($6.0)
3,4,1,"List([3, 2, 1])"
3,5,1,Table($6)
3,6,3,"Scan([5, 4, 0]); Proj([4, 6]); Filter([0, 6])"
3,7,1,"Constant(String(""%special%requests%""))"
3,8,1,"Like([1, 7])"
3,9,3,"And([0, 9]); And([9, 0]); Not(8)"
3,10,3,"Proj([4, 10]); Filter([0, 10]); Filter([9, 6])"
3,11,1,"List([3, 2])"
3,12,3,"Proj([11, 10]); Proj([11, 12]); Filter([0, 12])"
3,13,1,Column($5.0)
3,14,1,List([13])
3,15,1,Table($5)
3,16,3,"Scan([15, 14, 0]); Proj([14, 16]); Filter([0, 16])"
3,17,1,List([2])
3,18,1,LeftOuter
3,19,2,"Join([18, 38, 16, 12]); HashJoin([18, 0, 14, 17, 16, 12])"
3,20,1,"List([13, 3])"
3,21,2,"Proj([20, 19]); Proj([20, 21])"
3,22,1,Count(3)
3,23,1,List([22])
3,24,1,"HashAgg([14, 23, 21])"
3,25,1,Ref(22)
3,26,1,List([25])
3,27,2,"Proj([26, 24]); Proj([26, 27])"
3,28,1,RowCount
3,29,1,List([28])
3,30,1,"HashAgg([26, 29, 27])"
3,31,1,Desc(25)
3,32,1,Ref(28)
3,33,1,Desc(32)
3,34,1,"List([33, 31])"
3,35,1,"Order([34, 30])"
3,36,1,"List([25, 32])"
3,37,3,"Proj([36, 35]); Proj([36, 42]); Order([34, 41])"
3,38,4,"Eq([2, 13]); Eq([13, 2]); And([0, 38]); And([38, 0])"
3,39,2,"Proj([36, 30]); Proj([36, 41])"
