Stage,Class_ID,Node_Count,Nodes
1,0,1,Constant(Bool(true))
1,1,1,Column($6.8)
1,2,1,Column($6.7)
1,3,1,Column($6.6)
1,4,1,Column($6.5)
1,5,1,Column($6.4)
1,6,1,Column($6.3)
1,7,1,Column($6.2)
1,8,1,Column($6.1)
1,9,1,Column($6.0)
1,10,1,"List([9, 8, 7, 6, 5, 4, 3, 2, 1])"
1,11,1,Table($6)
1,12,1,"Scan([11, 10, 0])"
1,13,1,Column($5.7)
1,14,1,Column($5.6)
1,15,1,Column($5.5)
1,16,1,Column($5.4)
1,17,1,Column($5.3)
1,18,1,Column($5.2)
1,19,1,Column($5.1)
1,20,1,Column($5.0)
1,21,1,"List([20, 19, 18, 17, 16, 15, 14, 13])"
1,22,1,Table($5)
1,23,1,"Scan([22, 21, 0])"
1,24,2,"Eq([8, 20]); Eq([20, 8])"
1,25,1,"Constant(String(""%special%requests%""))"
1,26,1,"Like([1, 25])"
1,27,1,Not(26)
1,28,2,"And([24, 27]); And([27, 24])"
1,29,1,LeftOuter
1,30,1,"Join([29, 28, 23, 12])"
1,31,1,Count(9)
1,32,1,List([31])
1,33,1,List([20])
1,34,1,"HashAgg([33, 32, 30])"
1,35,1,Ref(31)
1,36,1,"List([20, 35])"
1,37,1,"Proj([36, 34])"
1,38,1,RowCount
1,39,1,List([38])
1,40,1,List([35])
1,41,1,"HashAgg([40, 39, 37])"
1,42,1,Desc(35)
1,43,1,Ref(38)
1,44,1,Desc(43)
1,45,1,"List([44, 42])"
1,46,1,"Order([45, 41])"
1,47,1,"List([35, 43])"
1,48,1,"Proj([47, 46])"
