Stage,Class_ID,Node_Count,Nodes
2,0,1,Constant(Bool(true))
2,1,1,Column($1.1)
2,2,1,Column($1.0)
2,3,1,"List([2, 1])"
2,4,1,Table($1)
2,5,2,"Scan([4, 3, 0]); Proj([3, 5])"
2,6,1,"Constant(String(""AFRICA""))"
2,7,2,"Eq([1, 6]); Eq([6, 1])"
2,8,2,"Proj([3, 8]); Filter([7, 5])"
2,9,1,List([2])
2,10,2,"Proj([9, 8]); Proj([9, 10])"
2,11,1,Column($0.2)
2,12,1,Column($0.1)
2,13,1,Column($0.0)
2,14,1,"List([13, 12, 11])"
2,15,1,Table($0)
2,16,2,"Scan([15, 14, 0]); Proj([14, 16])"
2,17,1,Column($3.3)
2,18,1,Column($3.0)
2,19,1,"List([18, 17])"
2,20,1,Table($3)
2,21,2,"Scan([20, 19, 0]); Proj([19, 21])"
2,22,1,Column($7.6)
2,23,1,Column($7.5)
2,24,1,Column($7.2)
2,25,1,Column($7.0)
2,26,1,"List([25, 24, 23, 22])"
2,27,1,Table($7)
2,28,2,"Scan([27, 26, 0]); Proj([26, 28])"
2,29,1,Column($6.4)
2,30,1,Column($6.1)
2,31,1,Column($6.0)
2,32,1,"List([31, 30, 29])"
2,33,1,Table($6)
2,34,2,"Scan([33, 32, 0]); Proj([32, 34])"
2,35,1,Constant(Date(Date(9131)))
2,36,2,"Gt([35, 29]); Lt([29, 35])"
2,37,2,"Proj([32, 37]); Filter([36, 34])"
2,38,1,Column($5.3)
2,39,1,Column($5.0)
2,40,1,"List([39, 38])"
2,41,1,Table($5)
2,42,2,"Scan([41, 40, 0]); Proj([40, 42])"
2,43,2,"Eq([30, 39]); Eq([39, 30])"
2,44,1,Inner
2,45,1,"Join([44, 43, 42, 37])"
2,46,1,"List([38, 31, 29])"
2,47,2,"Proj([46, 45]); Proj([46, 47])"
2,48,2,"Eq([25, 31]); Eq([31, 25])"
2,49,1,"Join([44, 48, 47, 28])"
2,50,1,"List([38, 29, 24, 23, 22])"
2,51,2,"Proj([50, 49]); Proj([50, 51])"
2,52,1,Constant(Date(Date(8766)))
2,53,2,"GtEq([29, 52]); LtEq([52, 29])"
2,54,3,"Proj([50, 54]); Proj([50, 93]); Filter([53, 51])"
2,55,2,"Eq([18, 24]); Eq([24, 18])"
2,56,2,"Eq([17, 38]); Eq([38, 17])"
2,57,2,"And([55, 56]); And([56, 55])"
2,58,1,"Join([44, 57, 54, 21])"
2,59,1,"List([23, 22, 17])"
2,60,3,"Proj([59, 58]); Proj([59, 60]); Proj([59, 140])"
2,61,2,"Eq([13, 17]); Eq([17, 13])"
2,62,1,"Join([44, 61, 60, 16])"
2,63,1,"List([23, 22, 12, 11])"
2,64,2,"Proj([63, 62]); Proj([63, 64])"
2,65,2,"Eq([2, 11]); Eq([11, 2])"
2,66,1,"Join([44, 65, 64, 10])"
2,67,1,"List([23, 22, 12])"
2,68,2,"Proj([67, 66]); Proj([67, 68])"
2,69,1,Constant(Int32(1))
2,70,1,"Sub([69, 22])"
2,71,2,"Mul([23, 70]); Mul([70, 23])"
2,72,1,Sum(71)
2,73,1,List([72])
2,74,1,List([12])
2,75,1,"HashAgg([74, 73, 68])"
2,76,1,Ref(72)
2,77,1,Desc(76)
2,78,1,List([77])
2,79,1,"Order([78, 75])"
2,80,1,"List([12, 76])"
2,81,2,"And([48, 53]); And([53, 48])"
2,82,3,"Filter([53, 49]); Join([44, 48, 146, 28]); Join([44, 127, 47, 28])"
2,83,2,"Proj([80, 75]); Proj([80, 95])"
2,84,3,"Proj([80, 79]); Proj([80, 96]); Order([78, 95])"
2,85,1,"Join([44, 57, 112, 21])"
2,86,5,"Proj([111, 54]); Proj([111, 93]); Proj([111, 112]); Proj([111, 153]); Proj([111, 159])"
2,87,1,"List([38, 24, 23, 22])"
2,88,3,"Proj([46, 146]); Proj([46, 148]); Filter([53, 47])"
2,89,2,"Filter([53, 45]); Join([44, 155, 42, 37])"
2,90,1,"List([38, 31])"
2,91,2,"Proj([151, 146]); Proj([151, 148])"
2,92,1,"Join([44, 48, 152, 28])"
2,93,1,"And([43, 53])"
2,94,1,"Proj([151, 152])"
2,95,1,"Join([44, 48, 158, 28])"
