Stage,Class_ID,Node_Count,Nodes
0,0,1,Constant(Bool(true))
0,1,1,Column($1.2)
0,2,1,Column($1.1)
0,3,1,Column($1.0)
0,4,1,"List([3, 2, 1])"
0,5,1,Table($1)
0,6,1,"Scan([5, 4, 0])"
0,7,1,Column($0.3)
0,8,1,Column($0.2)
0,9,1,Column($0.1)
0,10,1,Column($0.0)
0,11,1,"List([10, 9, 8, 7])"
0,12,1,Table($0)
0,13,1,"Scan([12, 11, 0])"
0,14,1,Column($3.6)
0,15,1,Column($3.5)
0,16,1,Column($3.4)
0,17,1,Column($3.3)
0,18,1,Column($3.2)
0,19,1,Column($3.1)
0,20,1,Column($3.0)
0,21,1,"List([20, 19, 18, 17, 16, 15, 14])"
0,22,1,Table($3)
0,23,1,"Scan([22, 21, 0])"
0,24,1,Column($7.15)
0,25,1,Column($7.14)
0,26,1,Column($7.13)
0,27,1,Column($7.12)
0,28,1,Column($7.11)
0,29,1,Column($7.10)
0,30,1,Column($7.9)
0,31,1,Column($7.8)
0,32,1,Column($7.7)
0,33,1,Column($7.6)
0,34,1,Column($7.5)
0,35,1,Column($7.4)
0,36,1,Column($7.3)
0,37,1,Column($7.2)
0,38,1,Column($7.1)
0,39,1,Column($7.0)
0,40,1,"List([39, 38, 37, 36, 35, 34, 33, 32, 31, 30, 29, 28, 27, 26, 25, 24])"
0,41,1,Table($7)
0,42,1,"Scan([41, 40, 0])"
0,43,1,Column($6.8)
0,44,1,Column($6.7)
0,45,1,Column($6.6)
0,46,1,Column($6.5)
0,47,1,Column($6.4)
0,48,1,Column($6.3)
0,49,1,Column($6.2)
0,50,1,Column($6.1)
0,51,1,Column($6.0)
0,52,1,"List([51, 50, 49, 48, 47, 46, 45, 44, 43])"
0,53,1,Table($6)
0,54,1,"Scan([53, 52, 0])"
0,55,1,Column($5.7)
0,56,1,Column($5.6)
0,57,1,Column($5.5)
0,58,1,Column($5.4)
0,59,1,Column($5.3)
0,60,1,Column($5.2)
0,61,1,Column($5.1)
0,62,1,Column($5.0)
0,63,1,"List([62, 61, 60, 59, 58, 57, 56, 55])"
0,64,1,Table($5)
0,65,1,"Scan([64, 63, 0])"
0,66,1,Inner
0,67,1,"Join([66, 0, 65, 54])"
0,68,1,"Join([66, 0, 67, 42])"
0,69,1,"Join([66, 0, 68, 23])"
0,70,1,"Join([66, 0, 69, 13])"
0,71,1,"Join([66, 0, 70, 6])"
0,72,1,"Constant(Interval(Interval { months: 12, days: 0, ms: 0 }))"
0,73,1,Constant(Date(Date(8766)))
0,74,1,Constant(Date(Date(9131)))
0,75,1,"Lt([47, 74])"
0,76,1,"GtEq([47, 73])"
0,77,1,"Constant(String(""AFRICA""))"
0,78,1,"Eq([2, 78])"
0,79,1,"Eq([8, 3])"
0,80,1,"Eq([17, 10])"
0,81,1,"Eq([59, 17])"
0,82,1,"Eq([37, 20])"
0,83,1,"Eq([39, 51])"
0,84,1,"Eq([62, 50])"
0,85,1,"And([85, 84])"
0,86,1,"And([86, 83])"
0,87,1,"And([87, 82])"
0,88,1,"And([88, 81])"
0,89,1,"And([89, 80])"
0,90,1,"And([90, 79])"
0,91,1,"And([91, 77])"
0,92,1,"And([92, 76])"
0,93,1,"Filter([93, 71])"
0,94,1,Constant(Int32(1))
0,95,1,"Sub([95, 33])"
0,96,1,"Mul([34, 96])"
0,97,1,Sum(97)
0,98,1,List([98])
0,99,1,List([9])
0,100,1,"HashAgg([100, 99, 94])"
0,101,1,"Filter([0, 101])"
0,102,1,Ref(98)
0,103,1,Desc(103)
0,104,1,List([104])
0,105,1,"Order([105, 102])"
0,106,1,"List([9, 103])"
0,107,1,"Proj([107, 106])"
0,108,1,Constant(Int32(0))
0,109,1,Constant(Null)
0,110,1,"Limit([110, 109, 108])"
