Stage,Class_ID,Node_Count,Nodes
1,0,1,Constant(Bool(true))
1,1,1,Column($3.6)
1,2,1,Column($3.5)
1,3,1,Column($3.4)
1,4,1,Column($3.3)
1,5,1,Column($3.2)
1,6,1,Column($3.1)
1,7,1,Column($3.0)
1,8,1,"List([7, 6, 5, 4, 3, 2, 1])"
1,9,1,Table($3)
1,10,1,"Scan([9, 8, 0])"
1,11,1,"Constant(String(""%Customer%Complaints%""))"
1,12,1,"Like([1, 11])"
1,13,1,"Filter([12, 10])"
1,14,1,List([7])
1,15,1,"Proj([14, 13])"
1,16,1,Column($2.8)
1,17,1,Column($2.7)
1,18,1,Column($2.6)
1,19,1,Column($2.5)
1,20,1,Column($2.4)
1,21,1,Column($2.3)
1,22,1,Column($2.2)
1,23,1,Column($2.1)
1,24,1,Column($2.0)
1,25,1,"List([24, 23, 22, 21, 20, 19, 18, 17, 16])"
1,26,1,Table($2)
1,27,1,"Scan([26, 25, 0])"
1,28,1,Column($4.4)
1,29,1,Column($4.3)
1,30,1,Column($4.2)
1,31,1,Column($4.1)
1,32,1,Column($4.0)
1,33,1,"List([32, 31, 30, 29, 28])"
1,34,1,Table($4)
1,35,1,"Scan([34, 33, 0])"
1,36,1,Inner
1,37,1,"Join([36, 0, 35, 27])"
1,38,2,"Eq([24, 32]); Eq([32, 24])"
1,39,1,"Constant(String(""MEDIUM POLISHED%""))"
1,40,1,"Like([20, 39])"
1,41,1,Not(40)
1,42,2,"And([38, 41]); And([41, 38])"
1,43,1,"Constant(String(""Brand#45""))"
1,44,1,"NotEq([21, 43])"
1,45,6,"And([38, 75]); And([41, 81]); And([42, 44]); And([44, 42]); And([75, 38]); And([81, 41])"
1,46,7,"Filter([38, 97]); Filter([41, 95]); Filter([42, 83]); Filter([44, 77]); Filter([45, 37]); Filter([75, 85]); Filter([81, 87])"
1,47,2,"Eq([7, 31]); Eq([31, 7])"
1,48,1,Anti
1,49,1,"Join([48, 47, 46, 15])"
1,50,1,Constant(Int32(9))
1,51,1,Constant(Int32(36))
1,52,1,Constant(Int32(3))
1,53,1,Constant(Int32(19))
1,54,1,Constant(Int32(45))
1,55,1,Constant(Int32(23))
1,56,1,Constant(Int32(14))
1,57,1,Constant(Int32(49))
1,58,1,"List([57, 56, 55, 54, 53, 52, 51, 50])"
1,59,1,"In([19, 58])"
1,60,1,"Filter([59, 49])"
1,61,1,CountDistinct(31)
1,62,1,List([61])
1,63,1,"List([21, 20, 19])"
1,64,1,"HashAgg([63, 62, 60])"
1,65,1,Ref(61)
1,66,1,Desc(65)
1,67,1,"List([66, 21, 20, 19])"
1,68,1,"Order([67, 64])"
1,69,1,"List([21, 20, 19, 65])"
1,70,1,"Proj([69, 68])"
1,71,2,"And([41, 44]); And([44, 41])"
1,72,3,"Filter([38, 87]); Filter([41, 85]); Filter([42, 37])"
1,73,2,"And([38, 44]); And([44, 38])"
1,74,1,"Filter([44, 37])"
1,75,1,"Filter([38, 37])"
1,76,1,"Filter([41, 37])"
1,77,3,"Filter([41, 83]); Filter([44, 87]); Filter([75, 37])"
1,78,3,"Filter([38, 83]); Filter([44, 85]); Filter([81, 37])"
