Stage,Class_ID,Node_Count,Nodes
0,0,1,Constant(Bool(true))
0,1,1,Column($2.8)
0,2,1,Column($2.7)
0,3,1,Column($2.6)
0,4,1,Column($2.5)
0,5,1,Column($2.4)
0,6,1,Column($2.3)
0,7,1,Column($2.2)
0,8,1,Column($2.1)
0,9,1,Column($2.0)
0,10,1,"List([9, 8, 7, 6, 5, 4, 3, 2, 1])"
0,11,1,Table($2)
0,12,1,"Scan([11, 10, 0])"
0,13,1,Column($4.4)
0,14,1,Column($4.3)
0,15,1,Column($4.2)
0,16,1,Column($4.1)
0,17,1,Column($4.0)
0,18,1,"List([17, 16, 15, 14, 13])"
0,19,1,Table($4)
0,20,1,"Scan([19, 18, 0])"
0,21,1,Inner
0,22,1,"Join([21, 0, 20, 12])"
0,23,1,Column($3.6)
0,24,1,Column($3.5)
0,25,1,Column($3.4)
0,26,1,Column($3.3)
0,27,1,Column($3.2)
0,28,1,Column($3.1)
0,29,1,Column($3.0)
0,30,1,"List([29, 28, 27, 26, 25, 24, 23])"
0,31,1,Table($3)
0,32,1,"Scan([31, 30, 0])"
0,33,1,"Constant(String(""%Customer%Complaints%""))"
0,34,1,"Like([23, 33])"
0,35,1,"Filter([34, 32])"
0,36,1,"Filter([0, 35])"
0,37,1,List([])
0,38,1,"Order([37, 36])"
0,39,1,List([29])
0,40,1,"Proj([39, 38])"
0,41,1,Constant(Int32(0))
0,42,1,Constant(Null)
0,43,1,"Limit([42, 41, 40])"
0,44,1,"In([16, 43])"
0,45,1,Not(44)
0,46,1,Constant(Int32(9))
0,47,1,Constant(Int32(36))
0,48,1,Constant(Int32(3))
0,49,1,Constant(Int32(19))
0,50,1,Constant(Int32(45))
0,51,1,Constant(Int32(23))
0,52,1,Constant(Int32(14))
0,53,1,Constant(Int32(49))
0,54,1,"List([53, 52, 51, 50, 49, 48, 47, 46])"
0,55,1,"In([4, 54])"
0,56,1,"Constant(String(""MEDIUM POLISHED%""))"
0,57,1,"Like([5, 56])"
0,58,1,Not(57)
0,59,1,"Constant(String(""Brand#45""))"
0,60,1,"NotEq([6, 59])"
0,61,1,"Eq([9, 17])"
0,62,1,"And([61, 60])"
0,63,1,"And([62, 58])"
0,64,1,"And([63, 55])"
0,65,1,"And([64, 45])"
0,66,1,"Filter([65, 22])"
0,67,1,CountDistinct(16)
0,68,1,List([67])
0,69,1,"List([6, 5, 4])"
0,70,1,"HashAgg([69, 68, 66])"
0,71,1,"Filter([0, 70])"
0,72,1,Ref(67)
0,73,1,Desc(72)
0,74,1,"List([73, 6, 5, 4])"
0,75,1,"Order([74, 71])"
0,76,1,"List([6, 5, 4, 72])"
0,77,1,"Proj([76, 75])"
0,78,1,"Limit([42, 41, 77])"
