Class_ID,Node_Count
0,1
1,1
2,1
3,1
4,1
5,2
6,1
7,1
8,1
9,1
10,2
11,1
12,1
13,1
14,1
15,1
16,2
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,2
26,1
27,1
28,1
29,1
30,3
31,1
32,1
33,1
34,1
35,3
36,1
37,3
38,3
39,1
40,3
41,1
42,2
43,2
44,2
45,2
46,1
47,1
48,2
49,2
50,2
51,2
52,1
53,1
54,2
55,2
56,1
57,1
58,2
59,2
60,1
61,2
62,1
63,1
64,2
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,2
76,1
77,1
78,1
79,1
80,1
81,1
82,1
83,2
84,2
85,3
