Class_ID,Node_Count
0,1
1,1
2,1
3,1
4,1
5,3
6,1
7,1
8,1
9,1
10,3
11,1
12,1
13,1
14,1
15,1
16,3
17,1
18,1
19,1
20,1
21,3
22,1
23,1
24,1
25,1
26,3
27,1
28,3
29,3
30,1
31,3
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,3
41,1
42,1
43,3
44,1
45,1
46,8
47,1
48,25
49,1
50,1
51,6
52,1
53,73
54,1
55,1
56,3
57,1
58,124
59,1
60,1
61,3
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,125
71,1
72,1
73,1
74,1
75,1
76,2
77,1
78,1
79,1
80,1
81,1
82,4
83,3
84,3
85,3
86,6
87,4
88,2
89,4
90,1
91,4
92,12
93,4
94,4
95,4
96,4
97,4
98,3
99,2
100,8
101,4
102,5
103,8
104,5
105,15
106,8
107,5
108,17
109,4
110,5
111,6
112,3
113,8
114,2
115,17
116,8
117,1
118,8
119,19
120,1
121,1
122,4
123,4
124,1
125,3
126,16
127,8
128,3
129,3
130,8
131,2
132,16
133,4
134,8
135,3
136,7
137,4
138,4
139,30
140,26
141,14
142,8
143,11
144,16
145,9
146,10
147,36
148,8
149,2
150,5
151,12
152,1
153,16
154,16
155,5
156,16
157,45
158,6
159,1
160,1
161,16
162,9
163,9
164,44
165,11
166,6
167,28
168,8
169,1
170,12
171,9
172,3
173,10
174,8
175,21
176,4
177,9
178,16
179,3
180,1
181,1
182,1
183,1
184,1
185,1
186,1
187,1
188,1
189,1
190,3
191,1
192,3
193,1
194,3
195,4
196,4
197,4
198,8
199,2
200,8
201,4
202,5
203,5
204,1
205,10
206,4
207,2
208,4
209,4
210,4
211,6
212,1
213,1
214,4
215,14
216,1
217,11
218,8
219,8
220,8
221,5
222,12
223,1
224,8
225,6
226,5
227,5
228,1
229,1
230,6
231,1
232,1
233,1
234,1
235,3
236,4
237,12
238,8
239,27
240,5
241,7
242,1
243,2
244,10
245,12
246,1
247,6
248,5
249,5
250,37
251,9
252,1
253,1
254,3
255,1
256,1
257,2
258,1
259,1
260,1
261,1
262,1
263,2
264,1
265,8
266,1
267,2
268,1
269,15
270,8
271,1
272,1
273,2
274,5
275,1
276,4
277,5
278,4
279,1
280,4
281,2
282,1
283,1
284,3
285,3
286,5
287,3
288,9
289,1
290,82
291,2
292,4
293,5
294,13
295,6
296,3
297,1
298,1
299,12
300,2
301,76
302,2
303,2
304,2
305,1
306,4
307,1
308,2
309,10
310,1
311,2
312,21
313,16
314,20
315,1
316,1
317,1
318,1
319,11
320,9
321,8
322,19
323,18
324,12
325,5
326,17
327,18
328,2
329,11
330,8
331,5
332,9
333,1
334,2
335,2
336,20
337,2
338,2
339,1
340,1
341,1
342,1
343,1
344,1
345,4
346,4
347,3
348,3
349,3
350,3
351,4
352,1
353,1
354,3
355,3
356,5
357,5
358,4
359,5
360,4
361,5
362,4
363,20
364,1
365,2
366,9
367,2
368,1
369,1
370,2
371,1
372,3
373,2
374,1
375,2
376,2
377,1
378,2
379,16
380,15
381,2
382,2
383,10
384,10
385,2
386,1
387,1
388,1
389,1
390,1
391,2
392,6
393,1
394,2
395,4
396,4
397,8
398,7
399,7
400,7
401,3
402,6
403,6
404,2
405,5
406,5
407,5
408,3
409,2
410,3
411,3
412,2
413,2
414,1
415,6
416,6
417,2
418,5
419,5
420,3
421,6
422,6
423,2
424,2
425,1
426,1
427,1
428,2
429,2
430,3
431,1
432,1
433,1
434,3
435,1
436,2
437,1
438,2
439,2
440,3
441,1
442,3
443,1
444,3
445,1
446,3
447,2
448,3
449,1
450,2
451,2
452,1
453,2
454,1
455,1
456,3
457,1
458,2
459,1
460,2
461,2
462,2
463,2
464,1
465,1
466,1
467,1
468,1
469,2
470,1
471,1
472,4
473,2
474,4
475,1
476,3
477,3
478,1
479,1
480,1
481,2
482,2
483,2
484,1
485,1
486,3
487,1
488,2
489,1
490,2
491,1
492,3
493,2
494,2
495,1
496,2
497,4
498,3
499,1
500,1
501,2
502,1
503,2
504,1
505,1
506,1
507,1
508,1
509,3
510,4
511,2
512,3
513,1
514,5
515,1
516,5
517,1
518,4
519,1
520,1
521,1
522,1
523,5
524,1
525,1
526,1
527,3
528,1
529,2
530,1
531,1
532,2
533,1
534,1
535,1
536,1
537,1
538,3
539,2
540,3
541,1
542,2
543,4
544,5
545,1
546,1
547,2
548,2
549,2
550,1
551,1
552,1
553,4
554,2
555,1
556,1
557,1
558,1
559,1
560,1
561,4
562,1
563,12
564,1
565,1
566,3
567,4
568,1
569,2
570,6
571,1
572,1
573,3
574,2
575,1
576,1
577,1
578,1
579,1
580,6
581,2
582,1
583,3
584,3
585,2
586,5
587,1
588,3
589,2
590,2
591,2
592,1
593,1
594,20
595,3
596,2
597,3
598,2
599,2
600,3
601,1
602,3
603,1
604,2
605,4
606,4
607,3
608,1
609,3
610,2
611,6
612,2
613,2
614,3
615,3
616,2
617,5
618,1
619,3
620,2
621,2
622,2
623,4
624,2
625,1
626,3
627,3
628,4
629,3
630,3
631,4
632,2
633,2
634,2
635,3
636,2
637,2
638,3
639,2
640,2
641,3
642,2
643,4
644,4
645,3
646,3
647,5
648,1
649,3
650,1
651,8
652,6
653,3
654,5
655,3
656,1
657,2
658,2
659,1
660,6
661,2
662,4
663,3
664,1
665,2
666,2
667,2
668,8
669,6
670,3
671,5
672,3
673,1
674,2
675,2
676,2
677,5
678,5
679,1
680,4
681,6
682,5
683,7
684,1
685,1
686,1
687,1
688,6
689,5
690,7
691,7
692,8
693,1
694,3
695,2
696,1
697,1
698,6
699,1
700,2
701,10
702,5
703,3
704,4
705,4
706,4
707,1
708,1
709,6
710,5
711,3
712,2
713,5
714,4
715,3
716,6
717,2
718,4
719,3
720,5
721,5
722,5
723,2
724,1
725,1
726,1
727,1
728,1
729,1
730,1
731,1
732,4
733,4
734,3
735,3
736,3
737,3
738,1
739,1
740,3
741,3
742,3
743,3
744,1
745,1
746,5
747,5
748,2
749,1
750,3
751,5
752,3
753,3
754,5
755,1
756,3
757,1
758,1
759,1
760,1
761,1
762,3
763,1
764,7
765,6
766,5
767,7
768,5
769,5
770,5
771,8
772,7
773,1
774,1
775,1
776,1
777,1
778,1
779,2
780,1
781,2
782,1
783,2
784,2
785,2
786,1
787,2
788,2
789,2
790,2
791,2
792,1
793,1
794,8
795,1
796,2
797,2
798,2
799,2
800,2
801,4
802,1
803,7
804,2
805,4
806,1
807,4
808,1
809,4
810,5
