Class_ID,Node_Count
0,1
1,1
2,1
3,1
4,1
5,2
6,1
7,2
8,2
9,1
10,2
11,1
12,1
13,1
14,1
15,2
16,1
17,1
18,1
19,1
20,1
21,2
22,2
23,1
24,1
25,1
26,2
27,2
28,1
29,1
30,2
31,2
32,1
33,1
34,2
35,1
36,1
37,2
38,1
39,3
40,1
41,1
42,1
43,2
44,2
45,2
46,1
47,2
48,1
49,1
50,1
51,2
52,1
53,1
54,1
55,1
56,1
57,2
58,2
59,1
60,1
61,2
62,4
63,4
64,1
65,3
66,2
67,1
68,1
69,1
70,2
71,1
72,1
73,1
74,1
75,2
76,1
77,1
78,1
79,1
80,1
81,1
82,3
83,1
84,3
85,3
86,3
87,1
88,3
89,3
90,3
91,1
92,1
