Class_ID,Node_Count
0,1
1,1
2,1
3,1
4,1
5,3
6,1
7,1
8,1
9,1
10,3
11,1
12,4
13,3
14,1
15,3
16,1
17,1
18,3
19,1
20,1
21,1
22,1
23,1
24,3
25,1
26,1
27,3
28,1
29,28
30,1
31,1
32,1
33,2
34,1
35,1
36,1
37,1
38,3
39,1
40,1
41,1
42,3
43,1
44,1
45,1
46,3
47,4
48,3
49,1
50,3
51,1
52,3
53,1
54,1
55,1
56,1
57,1
58,3
59,1
60,1
61,3
62,1
63,28
64,1
65,1
66,1
67,1
68,2
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,2
77,1
78,1
79,1
80,7
81,7
82,4
83,3
84,4
85,3
86,4
87,3
88,4
89,3
90,1
91,3
92,4
93,1
94,6
95,3
96,4
97,4
98,1
99,6
100,3
101,4
102,4
103,4
104,4
105,1
106,9
107,4
108,4
109,1
110,9
111,4
112,6
113,9
114,9
115,1
116,1
117,3
118,1
119,3
120,5
121,1
122,4
123,4
124,5
125,9
126,5
127,1
128,9
129,1
130,4
131,4
132,1
133,1
134,1
135,1
136,1
137,1
138,3
139,3
140,1
141,5
142,1
143,3
144,3
145,5
146,3
147,3
148,6
149,5
150,1
151,11
152,8
153,1
154,11
155,8
156,6
157,5
158,4
159,9
160,4
161,9
162,12
163,3
164,3
165,12
166,3
167,1
168,5
169,5
170,4
171,3
172,1
173,1
174,1
175,3
176,1
177,1
178,5
179,4
180,5
181,4
182,6
183,1
184,5
185,1
186,3
187,1
188,1
189,1
190,1
191,1
192,1
193,3
194,4
195,1
196,3
197,1
198,1
199,4
200,2
201,1
202,1
203,1
204,1
205,1
206,1
207,1
208,1
209,1
210,1
211,1
212,2
213,2
214,1
215,1
216,1
217,4
218,1
219,1
220,2
221,2
222,2
223,2
224,1
225,1
226,1
227,1
228,2
229,2
230,1
231,3
232,1
233,1
234,1
235,2
236,4
237,1
238,3
239,4
240,1
241,1
242,1
243,1
244,1
245,1
246,1
247,1
248,1
249,1
250,1
251,1
252,1
253,1
254,1
255,1
256,1
257,1
258,1
259,1
260,1
261,1
262,1
263,1
264,1
265,1
266,1
267,1
268,1
269,1
270,1
271,1
272,1
273,1
274,1
275,1
276,1
277,1
278,1
279,1
280,1
281,1
282,1
283,1
284,1
285,1
286,1
287,1
288,1
289,1
290,1
291,1
292,1
293,1
294,1
295,1
296,1
297,1
298,1
299,1
300,1
301,1
