Class_ID,Node_Count
0,1
1,1
2,1
3,1
4,1
5,3
6,1
7,1
8,1
9,2
10,1
11,1
12,3
13,2
14,4
15,1
16,1
17,1
18,3
19,1
20,1
21,1
22,1
23,1
24,1
25,3
26,1
27,1
28,1
29,4
30,1
31,5
32,1
33,1
34,1
35,1
36,3
37,1
38,1
39,3
40,1
41,34
42,1
43,3
44,1
45,1
46,1
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,1
55,4
56,3
57,4
58,4
59,4
60,4
61,4
62,4
63,4
64,2
65,3
66,1
67,3
68,10
69,8
70,5
71,9
72,9
73,1
74,1
75,3
76,1
77,1
78,6
79,1
80,5
81,1
82,1
83,24
84,5
85,1
86,33
87,1
88,1
89,8
90,4
91,4
92,23
93,3
94,10
95,1
96,1
97,5
98,3
99,5
100,5
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,4
110,12
111,4
112,11
113,1
114,1
115,3
116,6
117,3
118,1
119,4
120,1
121,1
122,1
123,1
124,23
125,1
126,7
127,6
128,1
129,7
130,5
131,1
132,8
133,9
134,1
135,9
136,9
137,1
138,9
139,9
140,1
141,23
142,1
143,1
144,1
145,1
146,4
147,2
148,1
149,3
150,2
151,2
152,1
153,1
154,1
155,1
156,3
157,1
158,1
159,2
160,2
161,2
162,2
163,1
164,1
165,1
166,1
167,1
168,1
169,1
170,1
171,1
172,1
173,1
174,1
175,1
176,1
177,1
178,1
179,1
180,1
181,1
182,1
183,1
184,1
185,1
186,1
187,1
188,1
189,1
190,1
