Stage,Class_ID,Node_Count,Nodes
3,0,1,Constant(Bool(true))
3,1,1,Column($2.6)
3,2,1,Column($2.5)
3,3,1,Column($2.3)
3,4,1,Column($2.0)
3,5,1,"List([4, 3, 2, 1])"
3,6,1,Table($2)
3,7,3,"Scan([6, 5, 0]); Proj([5, 7]); Filter([0, 7])"
3,8,1,Constant(Int32(1))
3,9,3,"GtEq([2, 8]); And([0, 9]); And([9, 0])"
3,10,3,"Proj([5, 10]); Filter([0, 10]); Filter([9, 7])"
3,11,1,Column($7.14)
3,12,1,Column($7.13)
3,13,1,Column($7.6)
3,14,1,Column($7.5)
3,15,1,Column($7.4)
3,16,1,Column($7.1)
3,17,1,"List([16, 15, 14, 13, 12, 11])"
3,18,1,Table($7)
3,19,3,"Scan([18, 17, 0]); Proj([17, 19]); Filter([0, 19])"
3,20,1,"Constant(String(""AIR REG""))"
3,21,1,"Constant(String(""AIR""))"
3,22,1,"List([21, 20])"
3,23,3,"And([0, 23]); And([23, 0]); In([11, 22])"
3,24,1,"Constant(String(""DELIVER IN PERSON""))"
3,25,4,"Eq([12, 24]); Eq([24, 12]); And([0, 25]); And([25, 0])"
3,26,4,"And([0, 26]); And([23, 25]); And([25, 23]); And([26, 0])"
3,27,5,"Proj([17, 27]); Filter([0, 27]); Filter([23, 212]); Filter([25, 131]); Filter([26, 19])"
3,28,1,"List([16, 15, 14, 13])"
3,29,5,"Proj([28, 27]); Proj([28, 29]); Proj([28, 234]); Proj([28, 391]); Filter([0, 29])"
3,30,1,List([4])
3,31,1,List([16])
3,32,1,Inner
3,33,3,"Filter([0, 33]); Join([32, 135, 29, 10]); HashJoin([32, 0, 31, 30, 29, 10])"
3,34,1,"List([3, 2, 1, 15, 14, 13])"
3,35,5,"Proj([34, 33]); Proj([34, 35]); Proj([34, 218]); Proj([34, 237]); Filter([0, 35])"
3,36,1,Constant(Int32(30))
3,37,1,"GtEq([36, 15])"
3,38,1,Constant(Int32(20))
3,39,1,"GtEq([15, 38])"
3,40,2,"And([37, 39]); And([39, 37])"
3,41,1,"Constant(String(""LG PKG""))"
3,42,1,"Constant(String(""LG PACK""))"
3,43,1,"Constant(String(""LG BOX""))"
3,44,1,"Constant(String(""LG CASE""))"
3,45,1,"List([44, 43, 42, 41])"
3,46,1,"In([1, 45])"
3,47,6,"And([37, 117]); And([39, 164]); And([40, 46]); And([46, 40]); And([117, 37]); And([164, 39])"
3,48,1,"Constant(String(""Brand#33""))"
3,49,2,"Eq([3, 48]); Eq([48, 3])"
3,50,14,"And([37, 172]); And([39, 170]); And([40, 119]); And([46, 166]); And([47, 49]); And([49, 47]); And([117, 293]); And([119, 40]); And([164, 337]); And([166, 46]); And([170, 39]); And([172, 37]); And([293, 117]); And([337, 164])"
3,51,1,Constant(Int32(15))
3,52,1,"GtEq([51, 2])"
3,53,30,"And([37, 182]); And([39, 315]); And([40, 180]); And([46, 299]); And([47, 121]); And([49, 174]); And([50, 52]); And([52, 50]); And([117, 483]); And([119, 297]); And([121, 47]); And([164, 601]); And([166, 343]); And([170, 480]); And([172, 340]); And([174, 49]); And([180, 40]); And([182, 37]); And([293, 345]); And([297, 119]); And([299, 46]); And([315, 39]); And([337, 347]); And([340, 172]); And([343, 166]); And([345, 293]); And([347, 337]); And([480, 170]); And([483, 117]); And([601, 164])"
3,54,1,"Constant(String(""MED PACK""))"
3,55,1,"Constant(String(""MED PKG""))"
3,56,1,"Constant(String(""MED BOX""))"
3,57,1,"Constant(String(""MED BAG""))"
3,58,1,"List([57, 56, 55, 54])"
3,59,1,"In([1, 58])"
3,60,1,Constant(Int32(10))
3,61,1,"GtEq([15, 60])"
3,62,2,"And([59, 61]); And([61, 59])"
3,63,1,"Constant(String(""Brand#23""))"
3,64,2,"Eq([3, 63]); Eq([63, 3])"
3,65,6,"And([59, 123]); And([61, 184]); And([62, 64]); And([64, 62]); And([123, 59]); And([184, 61])"
3,66,1,"GtEq([60, 2])"
3,67,1,"GtEq([38, 15])"
3,68,2,"And([66, 67]); And([67, 66])"
3,69,30,"And([59, 196]); And([61, 321]); And([62, 125]); And([64, 190]); And([65, 68]); And([66, 494]); And([67, 492]); And([68, 65]); And([123, 319]); And([125, 62]); And([184, 355]); And([190, 64]); And([196, 59]); And([319, 123]); And([321, 61]); And([327, 538]); And([329, 527]); And([355, 184]); And([492, 67]); And([494, 66]); And([523, 559]); And([525, 543]); And([527, 329]); And([532, 536]); And([534, 557]); And([536, 532]); And([538, 327]); And([543, 525]); And([557, 534]); And([559, 523])"
3,70,1,"Constant(String(""SM PKG""))"
3,71,1,"Constant(String(""SM PACK""))"
3,72,1,"Constant(String(""SM BOX""))"
3,73,1,"Constant(String(""SM CASE""))"
3,74,1,"List([73, 72, 71, 70])"
3,75,1,"In([1, 74])"
3,76,1,"GtEq([15, 8])"
