Stage,Class_ID,Node_Count,Nodes
0,0,1,Constant(Bool(true))
0,1,1,Column($2.8)
0,2,1,Column($2.7)
0,3,1,Column($2.6)
0,4,1,Column($2.5)
0,5,1,Column($2.4)
0,6,1,Column($2.3)
0,7,1,Column($2.2)
0,8,1,Column($2.1)
0,9,1,Column($2.0)
0,10,1,"List([9, 8, 7, 6, 5, 4, 3, 2, 1])"
0,11,1,Table($2)
0,12,1,"Scan([11, 10, 0])"
0,13,1,Column($7.15)
0,14,1,Column($7.14)
0,15,1,Column($7.13)
0,16,1,Column($7.12)
0,17,1,Column($7.11)
0,18,1,Column($7.10)
0,19,1,Column($7.9)
0,20,1,Column($7.8)
0,21,1,Column($7.7)
0,22,1,Column($7.6)
0,23,1,Column($7.5)
0,24,1,Column($7.4)
0,25,1,Column($7.3)
0,26,1,Column($7.2)
0,27,1,Column($7.1)
0,28,1,Column($7.0)
0,29,1,"List([28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 17, 16, 15, 14, 13])"
0,30,1,Table($7)
0,31,1,"Scan([30, 29, 0])"
0,32,1,Inner
0,33,1,"Join([32, 0, 31, 12])"
0,34,1,"Constant(String(""DELIVER IN PERSON""))"
0,35,1,"Eq([15, 34])"
0,36,1,"Constant(String(""AIR REG""))"
0,37,1,"Constant(String(""AIR""))"
0,38,1,"List([37, 36])"
0,39,1,"In([14, 38])"
0,40,1,Constant(Int32(15))
0,41,1,"LtEq([4, 40])"
0,42,1,Constant(Int32(1))
0,43,1,"GtEq([4, 42])"
0,44,1,"And([43, 41])"
0,45,1,Constant(Int32(10))
0,46,1,Constant(Int32(20))
0,47,1,Constant(Int32(30))
0,48,1,"LtEq([24, 47])"
0,49,1,"GtEq([24, 46])"
0,50,1,"Constant(String(""LG PKG""))"
0,51,1,"Constant(String(""LG PACK""))"
0,52,1,"Constant(String(""LG BOX""))"
0,53,1,"Constant(String(""LG CASE""))"
0,54,1,"List([54, 53, 52, 51])"
0,55,1,"In([3, 55])"
0,56,1,"Constant(String(""Brand#33""))"
0,57,1,"Eq([6, 57])"
0,58,1,"Eq([9, 27])"
0,59,1,"And([59, 58])"
0,60,1,"And([60, 56])"
0,61,1,"And([61, 50])"
0,62,1,"And([62, 49])"
0,63,1,"And([63, 44])"
0,64,1,"And([64, 39])"
0,65,1,"And([65, 35])"
0,66,1,"LtEq([4, 45])"
0,67,1,"And([43, 67])"
0,68,1,"LtEq([24, 46])"
0,69,1,"GtEq([24, 45])"
0,70,1,"Constant(String(""MED PACK""))"
0,71,1,"Constant(String(""MED PKG""))"
0,72,1,"Constant(String(""MED BOX""))"
0,73,1,"Constant(String(""MED BAG""))"
0,74,1,"List([75, 74, 73, 72])"
0,75,1,"In([3, 76])"
0,76,1,"Constant(String(""Brand#23""))"
0,77,1,"Eq([6, 78])"
0,78,1,"And([59, 79])"
0,79,1,"And([80, 77])"
0,80,1,"And([81, 71])"
0,81,1,"And([82, 70])"
0,82,1,"And([83, 68])"
0,83,1,"And([84, 39])"
0,84,1,"And([85, 35])"
0,85,1,Constant(Int32(5))
0,86,1,"LtEq([4, 87])"
0,87,1,"And([43, 88])"
0,88,1,Constant(Int32(11))
0,89,1,"LtEq([24, 90])"
0,90,1,"GtEq([24, 42])"
0,91,1,"Constant(String(""SM PKG""))"
0,92,1,"Constant(String(""SM PACK""))"
0,93,1,"Constant(String(""SM BOX""))"
0,94,1,"Constant(String(""SM CASE""))"
0,95,1,"List([97, 96, 95, 94])"
0,96,1,"In([3, 98])"
0,97,1,"Constant(String(""Brand#12""))"
0,98,1,"Eq([6, 100])"
0,99,1,"And([59, 101])"
0,100,1,"And([102, 99])"
0,101,1,"And([103, 93])"
0,102,1,"And([104, 92])"
0,103,1,"And([105, 89])"
0,104,1,"And([106, 39])"
0,105,1,"And([107, 35])"
0,106,1,"Or([108, 86])"
0,107,1,"Or([109, 66])"
0,108,1,"Filter([110, 33])"
0,109,1,"Sub([42, 22])"
0,110,1,"Mul([23, 112])"
0,111,1,Sum(113)
0,112,1,List([114])
0,113,1,"Agg([115, 111])"
0,114,1,"Filter([0, 116])"
0,115,1,List([])
0,116,1,"Order([118, 117])"
0,117,1,Ref(114)
0,118,1,List([120])
0,119,1,"Proj([121, 119])"
0,120,1,Constant(Int32(0))
0,121,1,Constant(Null)
0,122,1,"Limit([124, 123, 122])"
