Class_ID,Node_Count
0,1
1,1
2,1
3,1
4,1
5,1
6,3
7,1
8,1
9,1
10,1
11,3
12,1
13,1
14,1
15,1
16,3
17,1
18,4
19,3
20,1
21,3
22,1
23,1
24,1
25,1
26,3
27,1
28,1
29,6
30,1
31,1
32,12
33,1
34,1
35,18
36,1
37,203
38,1
39,1
40,1
41,1
42,3
43,4
44,3
45,1
46,1
47,1
48,1
49,1
50,3
51,1
52,1
53,5
54,1
55,1
56,1
57,1
58,1
59,1
60,3
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,3
70,1
71,1
72,5
73,1
74,1
75,54
76,1
77,1
78,1
79,1
80,1
81,1
82,1
83,1
84,1
85,1
86,1
87,3
88,1
89,3
90,1
91,4
92,4
93,5
94,1
95,1
96,130
97,1
98,1
99,2
100,1
101,2
102,1
103,1
104,1
105,1
106,1
107,1
108,2
109,2
110,3
111,1
112,3
113,1
114,1
115,1
116,1
117,1
118,1
119,1
120,3
121,4
122,4
123,6
124,4
125,1
126,4
127,1
128,4
129,1
130,4
131,23
132,4
133,1
134,4
135,10
136,4
137,1
138,3
139,4
140,4
141,4
142,4
143,4
144,14
145,1
146,3
147,5
148,8
149,1
150,4
151,11
152,14
153,11
154,4
155,1
156,9
157,1
158,11
159,11
160,140
161,18
162,1
163,1
164,1
165,1
166,5
167,17
168,4
169,1
170,1
171,1
172,4
173,8
174,1
175,1
176,15
177,2
178,4
179,4
180,15
181,8
182,5
183,4
184,11
185,4
186,24
187,1
188,1
189,1
190,25
191,1
192,6
193,1
194,16
195,12
196,25
197,12
198,1
199,1
200,23
201,32
202,5
203,1
204,4
205,1
206,4
207,1
208,1
209,1
210,1
211,1
212,8
213,8
214,15
215,5
216,4
217,1
218,9
219,9
220,3
221,1
222,1
223,11
224,1
225,11
226,1
227,1
228,1
229,1
230,1
231,1
232,1
233,3
234,1
235,1
236,6
237,1
238,1
239,1
240,1
241,32
242,4
243,11
244,1
245,4
246,4
247,5
248,12
249,1
250,4
251,1
252,1
253,1
254,2
255,7
256,1
257,1
258,6
259,11
260,7
261,14
262,1
263,1
264,9
265,5
266,12
267,5
268,9
269,8
270,10
271,15
272,4
273,31
274,10
275,1
276,1
277,1
278,4
279,6
280,4
281,10
282,5
283,6
284,5
285,9
286,5
287,20
288,16
289,3
290,1
291,16
292,10
293,1
294,17
295,55
296,1
297,6
298,5
299,6
300,5
301,7
302,6
303,6
304,1
305,5
306,1
307,1
308,1
309,1
310,1
311,1
312,1
313,1
314,1
315,1
316,1
317,1
318,1
319,1
320,3
321,3
322,3
323,1
324,3
325,3
326,4
327,10
328,18
329,1
330,5
331,3
332,5
333,5
334,3
335,7
336,17
337,51
338,30
339,1
340,25
341,6
342,1
343,1
344,14
345,3
346,3
347,8
348,1
349,2
350,1
351,16
352,7
353,1
354,5
355,5
356,1
357,3
358,5
359,1
360,9
361,1
362,6
363,6
364,3
365,1
366,9
367,6
368,1
369,1
370,1
371,1
372,14
373,7
374,1
375,1
376,10
377,4
378,8
379,5
380,10
381,1
382,2
383,6
384,4
385,10
386,5
387,4
388,4
389,4
390,4
391,1
392,1
393,2
394,3
395,1
396,1
397,12
398,4
399,1
400,6
401,2
402,2
403,11
404,10
405,6
406,11
407,4
408,1
409,1
410,1
411,1
412,1
413,4
414,7
415,1
416,3
417,6
418,1
419,6
420,4
421,8
422,1
423,3
424,1
425,4
426,3
427,1
428,5
429,11
430,1
431,2
432,5
433,4
434,6
435,2
436,5
437,14
438,2
439,1
440,2
441,5
442,1
443,4
444,3
445,3
446,1
447,2
448,1
449,1
450,4
451,3
452,1
453,1
454,3
455,4
456,5
457,5
458,3
459,13
460,13
461,21
462,1
463,1
464,1
465,1
466,15
467,13
468,1
469,7
470,1
471,9
472,1
473,9
474,9
475,1
476,4
477,5
478,1
479,9
480,9
481,1
482,8
483,17
484,1
485,1
486,1
487,2
488,7
489,1
490,1
491,2
492,5
493,6
494,6
495,2
496,7
497,2
498,1
499,7
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,3
510,5
511,5
512,6
513,1
514,1
515,1
516,4
517,10
518,9
519,1
520,6
521,6
522,4
523,1
524,5
525,2
526,3
527,1
528,3
529,3
530,1
531,2
532,1
533,1
534,3
535,3
536,3
537,3
538,3
539,1
540,1
541,3
542,3
543,1
544,3
545,6
546,7
547,1
548,5
549,3
550,1
551,1
552,1
553,4
554,5
555,6
556,5
557,5
558,5
559,4
560,8
561,15
562,8
563,1
564,1
565,1
566,16
567,6
568,1
569,5
570,4
571,1
572,10
573,11
574,6
575,8
576,10
577,3
578,10
579,7
580,8
581,10
582,1
583,1
584,11
585,1
586,1
587,1
588,1
589,1
590,10
591,10
592,1
593,1
594,1
595,3
596,2
597,6
598,4
599,3
600,1
601,4
602,6
603,2
604,1
605,6
606,1
607,2
608,1
609,1
610,4
611,4
612,2
613,4
614,5
615,1
616,1
617,4
618,6
619,1
620,2
621,6
622,1
623,4
624,1
625,1
626,1
627,1
628,1
629,8
630,2
631,1
632,1
633,4
634,1
635,1
636,1
637,1
638,1
639,1
640,3
641,3
642,1
643,2
644,4
645,3
646,1
647,1
648,3
649,2
650,1
651,3
652,1
653,1
654,1
655,1
656,2
657,3
658,3
659,1
660,5
661,2
662,1
663,1
664,2
665,1
666,4
667,4
668,1
669,1
670,4
671,2
672,1
673,1
674,6
675,1
676,1
677,1
678,1
679,1
680,2
681,1
682,4
683,6
684,5
685,1
686,3
687,5
688,5
689,1
690,5
691,5
692,1
693,9
694,9
695,6
696,1
697,1
698,1
699,1
700,1
701,5
702,3
703,1
704,1
705,1
706,2
707,2
708,1
709,2
710,1
711,2
712,1
713,2
714,1
715,1
716,1
717,1
718,1
719,1
720,1
721,1
722,1
723,1
724,1
725,1
726,1
727,3
728,1
729,1
730,1
731,2
732,1
733,4
734,2
735,1
736,2
737,6
738,2
739,1
740,1
741,1
742,1
743,3
744,1
745,6
746,1
747,1
748,2
749,1
750,2
751,1
752,1
753,1
754,1
755,1
756,1
757,1
758,1
759,1
760,1
761,1
762,2
763,3
764,1
765,1
766,1
767,1
768,1
769,1
770,2
771,1
772,2
773,1
774,2
775,1
776,1
777,1
778,1
779,1
780,2
781,1
782,1
783,2
784,2
785,2
786,1
787,2
788,1
789,1
790,1
791,3
792,2
793,1
794,1
795,1
796,1
797,1
798,1
799,1
800,1
801,1
802,1
803,1
804,4
805,1
806,1
807,1
808,3
809,3
810,1
