Class_ID,Node_Count
0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,2
37,2
38,2
39,1
40,2
41,6
42,7
43,2
44,15
45,1
46,1
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,1
79,1
80,1
81,1
82,1
83,1
84,1
85,1
86,1
87,1
88,2
89,1
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,2
99,2
100,2
101,1
102,2
103,6
104,2
105,2
106,2
107,18
108,1
109,1
110,44
111,2
112,88
113,129
114,2
115,218
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,1
124,2
125,2
126,6
127,6
128,2
129,14
130,114
131,3
132,53
133,2
134,2
135,14
136,14
137,10
138,2
139,10
140,14
141,14
142,6
143,22
144,22
145,22
146,42
147,6
148,28
149,14
150,22
151,2
152,2
153,6
154,2
155,6
156,80
157,2
158,6
159,1
160,1
161,1
162,25
163,1
164,1
165,7
166,2
167,2
168,2
169,2
170,6
171,6
172,6
173,2
174,2
175,2
176,2
177,2
178,2
179,2
180,2
181,1
182,1
183,10
184,2
185,14
186,2
187,15
188,2
189,2
190,2
191,6
192,2
193,2
194,2
195,2
196,2
197,2
198,13
199,13
200,1
201,1
202,1
203,6
204,6
205,2
206,22
207,6
208,20
209,2
210,10
211,2
212,2
213,2
214,2
215,2
216,6
217,2
218,32
219,2
220,3
221,2
222,2
223,2
224,14
225,54
226,10
227,30
228,2
229,5
230,18
231,2
232,18
233,6
234,42
235,2
236,24
237,6
238,6
239,2
240,7
241,6
242,2
243,2
244,2
245,6
246,6
247,6
248,10
249,6
250,6
251,10
252,12
253,2
254,2
255,2
256,2
257,6
258,6
259,6
260,14
261,2
262,14
263,16
264,12
265,10
266,5
267,3
268,3
269,2
270,1
271,12
272,1
273,44
274,15
275,4
276,4
277,2
278,2
279,3
280,3
281,3
282,7
283,1
284,10
285,9
286,1
287,7
288,2
289,2
290,2
291,2
292,2
293,2
294,2
295,2
296,1
297,2
298,1
299,2
300,2
301,2
302,2
303,2
304,2
305,2
306,2
307,1
308,3
309,2
310,2
311,1
312,2
313,1
314,2
315,1
316,2
317,2
318,2
319,2
320,2
321,2
322,2
323,2
324,2
325,1
326,9
327,2
328,2
329,2
330,2
331,1
332,2
333,2
334,1
335,1
336,8
337,2
338,2
339,2
340,2
341,2
342,2
343,2
344,2
345,2
346,2
347,2
348,2
349,3
350,42
351,2
352,2
353,2
354,2
355,2
356,1
357,2
358,1
359,2
360,4
361,2
362,2
363,2
364,2
365,2
366,2
367,2
368,2
369,13
370,1
371,1
372,2
373,1
374,5
375,5
376,28
377,28
378,2
379,2
380,2
381,2
382,2
383,4
384,2
385,1
386,2
387,2
388,2
389,2
390,23
391,1
392,2
393,2
394,2
395,2
396,1
397,2
398,2
399,1
400,1
401,1
402,2
403,2
404,2
405,2
406,2
407,2
408,2
409,2
410,2
411,1
412,1
413,1
414,1
415,4
416,1
417,1
418,1
419,1
420,1
421,2
422,2
423,2
424,2
425,2
426,2
427,2
428,2
429,2
430,2
431,2
432,2
433,1
434,1
435,1
436,1
437,2
438,2
439,2
440,2
441,2
442,2
443,1
444,1
445,1
446,11
447,1
448,1
449,2
450,2
451,2
452,2
453,1
454,1
455,2
456,2
457,2
458,1
459,1
460,2
461,2
462,2
463,2
464,2
465,2
466,2
467,2
468,2
469,2
470,2
471,2
472,2
473,2
474,2
475,2
476,2
477,2
478,2
479,2
480,2
481,2
482,2
483,2
484,2
485,2
486,2
487,2
488,2
489,2
490,2
491,2
492,2
493,2
494,2
495,2
496,2
497,2
498,1
499,1
500,2
501,2
502,2
503,14
504,2
505,3
506,13
507,1
508,2
509,2
510,2
511,2
512,2
513,2
514,2
515,2
516,2
517,2
518,2
519,2
520,2
521,2
522,2
523,2
524,2
525,2
526,2
527,2
528,2
529,2
530,2
531,2
532,2
533,2
534,2
535,2
536,2
537,2
538,2
539,2
540,2
541,1
542,1
543,2
544,1
545,1
546,3
547,2
548,2
549,3
550,5
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,11
559,9
560,10
561,10
562,11
563,13
564,4
565,12
566,12
567,1
568,11
569,1
570,1
571,4
572,4
573,4
574,4
575,1
576,1
577,1
578,18
579,2
580,2
581,5
582,2
583,4
584,1
585,1
586,1
587,1
588,1
589,9
590,1
591,1
592,4
593,8
594,1
595,1
596,1
597,5
598,5
599,1
600,6
601,1
602,1
603,1
604,9
605,1
606,2
607,1
608,1
609,5
610,4
611,1
612,1
613,1
614,1
615,1
616,1
617,1
618,1
619,1
620,1
621,1
622,1
623,1
624,1
625,1
626,1
627,1
628,1
629,1
630,1
631,1
632,1
633,1
634,1
635,1
636,1
637,1
638,1
639,1
640,1
641,1
642,1
643,1
644,1
645,1
646,1
647,1
