Stage,Class_ID,Node_Count,Nodes
2,0,1,Constant(Bool(true))
2,1,1,Column($2.1)
2,2,1,Column($2.0)
2,3,1,"List([2, 1])"
2,4,1,Table($2)
2,5,2,"Scan([4, 3, 0]); Proj([3, 5])"
2,6,1,"Constant(String(""indian%""))"
2,7,1,"Like([1, 6])"
2,8,2,"Proj([3, 8]); Filter([7, 5])"
2,9,1,List([2])
2,10,2,"Proj([9, 8]); Proj([9, 10])"
2,11,1,Column($7.10)
2,12,1,Column($7.4)
2,13,1,Column($7.2)
2,14,1,Column($7.1)
2,15,1,"List([14, 13, 12, 11])"
2,16,1,Table($7)
2,17,2,"Scan([16, 15, 0]); Proj([15, 17])"
2,18,1,Constant(Date(Date(9496)))
2,19,2,"GtEq([11, 18]); LtEq([18, 11])"
2,20,1,Constant(Date(Date(9862)))
2,21,2,"Gt([20, 11]); Lt([11, 20])"
2,22,2,"And([19, 21]); And([21, 19])"
2,23,4,"Proj([15, 23]); Filter([19, 135]); Filter([21, 101]); Filter([22, 17])"
2,24,1,"List([14, 13, 12])"
2,25,2,"Proj([24, 23]); Proj([24, 25])"
2,26,1,Column($4.4)
2,27,1,Column($4.3)
2,28,1,Column($4.2)
2,29,1,Column($4.1)
2,30,1,Column($4.0)
2,31,1,"List([30, 29, 28, 27, 26])"
2,32,1,Table($4)
2,33,2,"Scan([32, 31, 0]); Proj([31, 33])"
2,34,2,"Eq([14, 30]); Eq([30, 14])"
2,35,2,"Eq([13, 29]); Eq([29, 13])"
2,36,2,"And([34, 35]); And([35, 34])"
2,37,1,LeftOuter
2,38,1,"Join([37, 36, 33, 25])"
2,39,1,"List([30, 29, 28, 27, 26, 12])"
2,40,2,"Proj([39, 38]); Proj([39, 40])"
2,41,1,Sum(12)
2,42,1,List([41])
2,43,1,"HashAgg([31, 42, 40])"
2,44,1,Constant(Decimal(0.5))
2,45,1,Ref(41)
2,46,2,"Mul([44, 45]); Mul([45, 44])"
2,47,1,"List([30, 29, 28, 27, 26, 46])"
2,48,1,"Proj([47, 43])"
2,49,1,Ref(46)
2,50,1,"List([30, 29, 28, 49])"
2,51,2,"Proj([50, 48]); Proj([50, 51])"
2,52,2,"Gt([28, 49]); Lt([49, 28])"
2,53,3,"Proj([50, 53]); Proj([50, 103]); Filter([52, 51])"
2,54,1,"List([30, 29])"
2,55,3,"Proj([54, 53]); Proj([54, 55]); Proj([54, 103])"
2,56,2,"Eq([2, 30]); Eq([30, 2])"
2,57,1,Semi
2,58,1,"Join([57, 56, 55, 10])"
2,59,1,List([29])
2,60,2,"Proj([59, 58]); Proj([59, 60])"
2,61,1,Column($0.1)
2,62,1,Column($0.0)
2,63,1,"List([62, 61])"
2,64,1,Table($0)
2,65,2,"Scan([64, 63, 0]); Proj([63, 65])"
2,66,1,"Constant(String(""IRAQ""))"
2,67,2,"Eq([61, 66]); Eq([66, 61])"
2,68,2,"Proj([63, 68]); Filter([67, 65])"
2,69,1,List([62])
2,70,2,"Proj([69, 68]); Proj([69, 70])"
2,71,1,Column($3.3)
2,72,1,Column($3.2)
2,73,1,Column($3.1)
2,74,1,Column($3.0)
2,75,1,"List([74, 73, 72, 71])"
2,76,1,Table($3)
2,77,2,"Scan([76, 75, 0]); Proj([75, 77])"
2,78,2,"Eq([62, 71]); Eq([71, 62])"
2,79,1,Inner
2,80,1,"Join([79, 78, 77, 70])"
2,81,1,"List([74, 73, 72])"
2,82,2,"Proj([81, 80]); Proj([81, 82])"
2,83,2,"Eq([29, 74]); Eq([74, 29])"
2,84,1,"Join([57, 83, 82, 60])"
2,85,1,"List([73, 72])"
2,86,1,"Proj([85, 84])"
2,87,1,List([73])
2,88,1,"Order([87, 86])"
2,89,2,"Proj([15, 101]); Filter([19, 17])"
2,90,1,"Filter([52, 48])"
2,91,2,"Proj([15, 135]); Filter([21, 17])"
