Stage,Custo,Relacionais,Classes_Total,Min,Max,Media
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,14,1,1,1.00
1,0.3,0,14,1,1,1.00
2,0.3,0,14,1,1,1.00
3,0.3,0,14,1,1,1.00
0,340282350000000000000000000000000000000,0,10,1,1,1.00
1,0.3,0,10,1,1,1.00
2,0.3,0,10,1,1,1.00
3,0.3,0,10,1,1,1.00
0,340282350000000000000000000000000000000,0,15,1,1,1.00
1,0.3,0,15,1,1,1.00
2,0.3,0,15,1,1,1.00
3,0.3,0,15,1,1,1.00
0,340282350000000000000000000000000000000,0,15,1,1,1.00
1,0.3,0,15,1,1,1.00
2,0.3,0,15,1,1,1.00
3,0.3,0,15,1,1,1.00
0,340282350000000000000000000000000000000,0,11,1,1,1.00
1,0.3,0,11,1,1,1.00
2,0.3,0,11,1,1,1.00
3,0.3,0,11,1,1,1.00
0,340282350000000000000000000000000000000,0,9,1,1,1.00
1,0.3,0,9,1,1,1.00
2,0.3,0,9,1,1,1.00
3,0.3,0,9,1,1,1.00
0,340282350000000000000000000000000000000,0,13,1,1,1.00
1,0.3,0,13,1,1,1.00
2,0.3,0,13,1,1,1.00
3,0.3,0,13,1,1,1.00
0,340282350000000000000000000000000000000,0,22,1,1,1.00
1,0.3,0,22,1,1,1.00
2,0.3,0,22,1,1,1.00
3,0.3,0,22,1,1,1.00
0,340282350000000000000000000000000000000,16,98,1,1,1.00
1,54558280000,14,95,1,3,1.06
2,2775188700,15,59,1,3,1.32
3,26530.621,14,191,1,34,3.20
