Stage,Custo,Relacionais,Classes_Total,Min,Max,Media
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,14,1,1,1.00
1,0.3,0,14,1,1,1.00
2,0.3,0,14,1,1,1.00
3,0.3,0,14,1,1,1.00
0,340282350000000000000000000000000000000,0,10,1,1,1.00
1,0.3,0,10,1,1,1.00
2,0.3,0,10,1,1,1.00
3,0.3,0,10,1,1,1.00
0,340282350000000000000000000000000000000,0,15,1,1,1.00
1,0.3,0,15,1,1,1.00
2,0.3,0,15,1,1,1.00
3,0.3,0,15,1,1,1.00
0,340282350000000000000000000000000000000,0,15,1,1,1.00
1,0.3,0,15,1,1,1.00
2,0.3,0,15,1,1,1.00
3,0.3,0,15,1,1,1.00
0,340282350000000000000000000000000000000,0,11,1,1,1.00
1,0.3,0,11,1,1,1.00
2,0.3,0,11,1,1,1.00
3,0.3,0,11,1,1,1.00
0,340282350000000000000000000000000000000,0,9,1,1,1.00
1,0.3,0,9,1,1,1.00
2,0.3,0,9,1,1,1.00
3,0.3,0,9,1,1,1.00
0,340282350000000000000000000000000000000,0,13,1,1,1.00
1,0.3,0,13,1,1,1.00
2,0.3,0,13,1,1,1.00
3,0.3,0,13,1,1,1.00
0,340282350000000000000000000000000000000,0,22,1,1,1.00
1,0.3,0,22,1,1,1.00
2,0.3,0,22,1,1,1.00
3,0.3,0,22,1,1,1.00
0,340282350000000000000000000000000000000,10,75,1,1,1.00
1,35436200000,9,126,1,31,3.67
2,215360400,15,59,1,2,1.31
3,22157.16,15,169,1,25,2.70
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,14,1,1,1.00
1,0.3,0,14,1,1,1.00
2,0.3,0,14,1,1,1.00
3,0.3,0,14,1,1,1.00
0,340282350000000000000000000000000000000,0,10,1,1,1.00
1,0.3,0,10,1,1,1.00
2,0.3,0,10,1,1,1.00
3,0.3,0,10,1,1,1.00
0,340282350000000000000000000000000000000,0,15,1,1,1.00
1,0.3,0,15,1,1,1.00
2,0.3,0,15,1,1,1.00
3,0.3,0,15,1,1,1.00
0,340282350000000000000000000000000000000,0,15,1,1,1.00
1,0.3,0,15,1,1,1.00
2,0.3,0,15,1,1,1.00
3,0.3,0,15,1,1,1.00
0,340282350000000000000000000000000000000,0,11,1,1,1.00
1,0.3,0,11,1,1,1.00
2,0.3,0,11,1,1,1.00
3,0.3,0,11,1,1,1.00
0,340282350000000000000000000000000000000,0,9,1,1,1.00
1,0.3,0,9,1,1,1.00
2,0.3,0,9,1,1,1.00
3,0.3,0,9,1,1,1.00
0,340282350000000000000000000000000000000,0,13,1,1,1.00
1,0.3,0,13,1,1,1.00
2,0.3,0,13,1,1,1.00
3,0.3,0,13,1,1,1.00
0,340282350000000000000000000000000000000,0,22,1,1,1.00
1,0.3,0,22,1,1,1.00
2,0.3,0,22,1,1,1.00
3,0.3,0,22,1,1,1.00
0,340282350000000000000000000000000000000,10,75,1,1,1.00
1,35436200000,9,126,1,31,3.67
2,215360400,15,59,1,2,1.31
3,22157.16,15,169,1,25,2.70
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,14,1,1,1.00
1,0.3,0,14,1,1,1.00
2,0.3,0,14,1,1,1.00
3,0.3,0,14,1,1,1.00
0,340282350000000000000000000000000000000,0,10,1,1,1.00
1,0.3,0,10,1,1,1.00
2,0.3,0,10,1,1,1.00
3,0.3,0,10,1,1,1.00
0,340282350000000000000000000000000000000,0,15,1,1,1.00
1,0.3,0,15,1,1,1.00
2,0.3,0,15,1,1,1.00
3,0.3,0,15,1,1,1.00
0,340282350000000000000000000000000000000,0,15,1,1,1.00
1,0.3,0,15,1,1,1.00
2,0.3,0,15,1,1,1.00
3,0.3,0,15,1,1,1.00
0,340282350000000000000000000000000000000,0,11,1,1,1.00
1,0.3,0,11,1,1,1.00
2,0.3,0,11,1,1,1.00
3,0.3,0,11,1,1,1.00
0,340282350000000000000000000000000000000,0,9,1,1,1.00
1,0.3,0,9,1,1,1.00
2,0.3,0,9,1,1,1.00
3,0.3,0,9,1,1,1.00
0,340282350000000000000000000000000000000,0,13,1,1,1.00
1,0.3,0,13,1,1,1.00
2,0.3,0,13,1,1,1.00
3,0.3,0,13,1,1,1.00
0,340282350000000000000000000000000000000,0,22,1,1,1.00
1,0.3,0,22,1,1,1.00
2,0.3,0,22,1,1,1.00
3,0.3,0,22,1,1,1.00
0,340282350000000000000000000000000000000,10,75,1,1,1.00
1,35436200000,9,126,1,31,3.67
2,215360400,15,59,1,2,1.31
3,22157.16,15,169,1,25,2.70
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,14,1,1,1.00
1,0.3,0,14,1,1,1.00
2,0.3,0,14,1,1,1.00
3,0.3,0,14,1,1,1.00
0,340282350000000000000000000000000000000,0,10,1,1,1.00
1,0.3,0,10,1,1,1.00
2,0.3,0,10,1,1,1.00
3,0.3,0,10,1,1,1.00
0,340282350000000000000000000000000000000,0,15,1,1,1.00
1,0.3,0,15,1,1,1.00
2,0.3,0,15,1,1,1.00
3,0.3,0,15,1,1,1.00
0,340282350000000000000000000000000000000,0,15,1,1,1.00
1,0.3,0,15,1,1,1.00
2,0.3,0,15,1,1,1.00
3,0.3,0,15,1,1,1.00
0,340282350000000000000000000000000000000,0,11,1,1,1.00
1,0.3,0,11,1,1,1.00
2,0.3,0,11,1,1,1.00
3,0.3,0,11,1,1,1.00
0,340282350000000000000000000000000000000,0,9,1,1,1.00
1,0.3,0,9,1,1,1.00
2,0.3,0,9,1,1,1.00
3,0.3,0,9,1,1,1.00
0,340282350000000000000000000000000000000,0,13,1,1,1.00
1,0.3,0,13,1,1,1.00
2,0.3,0,13,1,1,1.00
3,0.3,0,13,1,1,1.00
0,340282350000000000000000000000000000000,0,22,1,1,1.00
1,0.3,0,22,1,1,1.00
2,0.3,0,22,1,1,1.00
3,0.3,0,22,1,1,1.00
0,340282350000000000000000000000000000000,10,75,1,1,1.00
1,35436200000,9,126,1,31,3.67
2,215360400,15,59,1,2,1.31
3,22157.16,15,169,1,25,2.70
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,14,1,1,1.00
1,0.3,0,14,1,1,1.00
2,0.3,0,14,1,1,1.00
3,0.3,0,14,1,1,1.00
0,340282350000000000000000000000000000000,0,10,1,1,1.00
1,0.3,0,10,1,1,1.00
2,0.3,0,10,1,1,1.00
3,0.3,0,10,1,1,1.00
0,340282350000000000000000000000000000000,0,15,1,1,1.00
1,0.3,0,15,1,1,1.00
2,0.3,0,15,1,1,1.00
3,0.3,0,15,1,1,1.00
0,340282350000000000000000000000000000000,0,15,1,1,1.00
1,0.3,0,15,1,1,1.00
2,0.3,0,15,1,1,1.00
3,0.3,0,15,1,1,1.00
0,340282350000000000000000000000000000000,0,11,1,1,1.00
1,0.3,0,11,1,1,1.00
2,0.3,0,11,1,1,1.00
3,0.3,0,11,1,1,1.00
0,340282350000000000000000000000000000000,0,9,1,1,1.00
1,0.3,0,9,1,1,1.00
2,0.3,0,9,1,1,1.00
3,0.3,0,9,1,1,1.00
0,340282350000000000000000000000000000000,0,13,1,1,1.00
1,0.3,0,13,1,1,1.00
2,0.3,0,13,1,1,1.00
3,0.3,0,13,1,1,1.00
0,340282350000000000000000000000000000000,0,22,1,1,1.00
1,0.3,0,22,1,1,1.00
2,0.3,0,22,1,1,1.00
3,0.3,0,22,1,1,1.00
0,340282350000000000000000000000000000000,10,75,1,1,1.00
1,35436200000,9,126,1,31,3.67
2,215360400,15,59,1,2,1.31
3,22157.16,15,169,1,25,2.70
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,1,1,1,1.00
1,0.1,0,1,1,1,1.00
2,0.1,0,1,1,1,1.00
3,0.1,0,1,1,1,1.00
0,340282350000000000000000000000000000000,0,14,1,1,1.00
1,0.3,0,14,1,1,1.00
2,0.3,0,14,1,1,1.00
3,0.3,0,14,1,1,1.00
0,340282350000000000000000000000000000000,0,10,1,1,1.00
1,0.3,0,10,1,1,1.00
2,0.3,0,10,1,1,1.00
3,0.3,0,10,1,1,1.00
0,340282350000000000000000000000000000000,0,15,1,1,1.00
1,0.3,0,15,1,1,1.00
2,0.3,0,15,1,1,1.00
3,0.3,0,15,1,1,1.00
0,340282350000000000000000000000000000000,0,15,1,1,1.00
1,0.3,0,15,1,1,1.00
2,0.3,0,15,1,1,1.00
3,0.3,0,15,1,1,1.00
0,340282350000000000000000000000000000000,0,11,1,1,1.00
1,0.3,0,11,1,1,1.00
2,0.3,0,11,1,1,1.00
3,0.3,0,11,1,1,1.00
0,340282350000000000000000000000000000000,0,9,1,1,1.00
1,0.3,0,9,1,1,1.00
2,0.3,0,9,1,1,1.00
3,0.3,0,9,1,1,1.00
0,340282350000000000000000000000000000000,0,13,1,1,1.00
1,0.3,0,13,1,1,1.00
2,0.3,0,13,1,1,1.00
3,0.3,0,13,1,1,1.00
0,340282350000000000000000000000000000000,0,22,1,1,1.00
1,0.3,0,22,1,1,1.00
2,0.3,0,22,1,1,1.00
3,0.3,0,22,1,1,1.00
0,340282350000000000000000000000000000000,10,75,1,1,1.00
1,35436200000,9,126,1,31,3.67
2,215360400,15,59,1,2,1.31
3,22157.16,15,169,1,25,2.70
