Stage,External_Iteration,Internal_Iteration,Class_Count,Node_Count,Rule_Name,Applications
3,0,0,85,85,eq-comm,9
3,0,0,85,85,and-comm,4
3,0,0,85,85,filter-split,1
3,0,0,85,85,inner-join-right-rotate-1,4
3,0,0,85,85,inner-join-swap,5
3,0,0,85,85,pushdown-proj-order,1
3,0,0,85,85,pushdown-proj-hashagg,1
3,0,0,85,85,pushdown-proj-join,5
3,0,1,122,152,and-comm,4
3,0,1,122,152,filter-split,1
3,0,1,122,152,inner-join-right-rotate-1,22
3,0,1,122,152,inner-join-swap,9
3,0,1,122,152,hash-join-on-one-eq,12
3,0,1,122,152,hash-join-on-two-eq,1
3,0,1,122,152,hash-join-on-one-eq-1,4
3,0,1,122,152,pushdown-join-condition-left-1,4
3,0,1,122,152,pushdown-join-condition-right,2
3,0,1,122,152,pushdown-join-condition-right-1,4
3,0,1,122,152,identical-proj,11
3,0,1,122,152,pushdown-proj-order,1
3,0,1,122,152,pushdown-proj-filter,2
3,0,1,122,152,pushdown-proj-hashagg,1
3,0,1,122,152,pushdown-proj-join,4
3,0,2,190,327,and-comm,8
3,0,2,190,327,and-assoc,12
3,0,2,190,327,filter-true,5
3,0,2,190,327,filter-merge,3
3,0,2,190,327,filter-split,2
3,0,2,190,327,inner-join-right-rotate,9
3,0,2,190,327,inner-join-right-rotate-1,55
3,0,2,190,327,inner-join-swap,22
3,0,2,190,327,inner-hash-join-swap,1
3,0,2,190,327,hash-join-on-one-eq,2
3,0,2,190,327,hash-join-on-two-eq,9
3,0,2,190,327,hash-join-on-one-eq-1,21
3,0,2,190,327,hash-join-on-one-eq-rev,11
3,0,2,190,327,hash-join-on-two-eq-rev,1
3,0,2,190,327,pushdown-filter-proj,3
3,0,2,190,327,pushdown-filter-inner-join,2
3,0,2,190,327,pushdown-join-condition-left,2
3,0,2,190,327,pushdown-join-condition-left-1,12
3,0,2,190,327,pushdown-join-condition-right,6
3,0,2,190,327,pushdown-join-condition-right-1,8
3,0,2,190,327,identical-proj,9
3,0,2,190,327,pushdown-proj-filter,4
3,0,2,190,327,pushdown-proj-join,14
3,0,3,360,788,and-true,9
3,0,3,360,788,and-comm,35
3,0,3,360,788,and-assoc,25
3,0,3,360,788,filter-true,8
3,0,3,360,788,filter-split,12
3,0,3,360,788,inner-join-right-rotate,45
3,0,3,360,788,inner-join-right-rotate-1,191
3,0,3,360,788,inner-join-swap,61
3,0,3,360,788,inner-hash-join-swap,9
3,0,3,360,788,hash-join-on-one-eq,6
3,0,3,360,788,hash-join-on-two-eq,13
3,0,3,360,788,hash-join-on-one-eq-1,47
3,0,3,360,788,hash-join-on-one-eq-rev,19
3,0,3,360,788,hash-join-on-two-eq-rev,2
3,0,3,360,788,pushdown-filter-proj,42
3,0,3,360,788,pushdown-filter-inner-join,9
3,0,3,360,788,pushdown-join-condition-left,7
3,0,3,360,788,pushdown-join-condition-left-1,18
3,0,3,360,788,pushdown-join-condition-right,22
3,0,3,360,788,pushdown-join-condition-right-1,12
3,0,3,360,788,identical-proj,12
3,0,3,360,788,pushdown-proj-filter,19
3,0,3,360,788,pushdown-proj-join,27
3,0,4,852,2060,and-true,8
3,0,4,852,2060,and-comm,57
3,0,4,852,2060,and-assoc,137
3,0,4,852,2060,filter-true,41
3,0,4,852,2060,filter-split,215
3,0,4,852,2060,inner-join-right-rotate,218
3,0,4,852,2060,inner-join-swap,264
3,0,4,852,2060,inner-hash-join-swap,16
3,0,4,852,2060,hash-join-on-one-eq,41
3,0,4,852,2060,hash-join-on-two-eq,47
3,0,4,852,2060,hash-join-on-one-eq-1,247
3,0,4,852,2060,hash-join-on-one-eq-rev,31
3,0,4,852,2060,hash-join-on-two-eq-rev,1
3,0,4,852,2060,pushdown-filter-proj,170
3,0,4,852,2060,pushdown-filter-inner-join,48
3,0,4,852,2060,pushdown-join-condition-left-1,31
3,0,4,852,2060,pushdown-join-condition-right-1,23
3,0,4,852,2060,identical-proj,19
3,0,4,852,2060,pushdown-proj-proj,3
3,0,4,852,2060,pushdown-proj-filter,78
3,0,4,852,2060,pushdown-proj-join,166
3,0,5,1914,5171,and-true,4
3,0,5,1914,5171,and-comm,124
3,0,5,1914,5171,filter-true,126
3,0,5,1914,5171,filter-merge,13
3,0,5,1914,5171,inner-join-right-rotate,426
3,0,5,1914,5171,inner-hash-join-swap,129
3,0,5,1914,5171,hash-join-on-one-eq,70
3,0,5,1914,5171,hash-join-on-one-eq-rev,162
3,0,5,1914,5171,pushdown-filter-inner-join,202
3,0,5,1914,5171,pushdown-proj-filter,632
3,0,6,2777,8030,and-true,6
3,0,6,2777,8030,and-comm,6
3,0,6,2777,8030,filter-true,93
3,0,6,2777,8030,inner-hash-join-swap,276
3,0,6,2777,8030,hash-join-on-one-eq,76
3,0,6,2777,8030,hash-join-on-two-eq-rev,32
3,0,7,2728,8641,and-true,2
3,0,7,2728,8641,hash-join-on-one-eq-rev,135
