Stage,Class_ID,Node_Count,Nodes
0,0,1,Constant(Bool(true))
0,1,1,Column($0.3(1))
0,2,1,Column($0.2(1))
0,3,1,Column($0.1(1))
0,4,1,Column($0.0(1))
0,5,1,"List([4, 3, 2, 1])"
0,6,1,Table($0)
0,7,1,"Scan([6, 5, 0])"
0,8,1,Column($3.6(1))
0,9,1,Column($3.5(1))
0,10,1,Column($3.4(1))
0,11,1,Column($3.3(1))
0,12,1,Column($3.2(1))
0,13,1,Column($3.1(1))
0,14,1,Column($3.0(1))
0,15,1,"List([14, 13, 12, 11, 10, 9, 8])"
0,16,1,Table($3)
0,17,1,"Scan([16, 15, 0])"
0,18,1,Column($4.4(1))
0,19,1,Column($4.3(1))
0,20,1,Column($4.2(1))
0,21,1,Column($4.1(1))
0,22,1,Column($4.0(1))
0,23,1,"List([22, 21, 20, 19, 18])"
0,24,1,Table($4)
0,25,1,"Scan([24, 23, 0])"
0,26,1,Inner
0,27,1,"Join([26, 0, 25, 17])"
0,28,1,"Join([26, 0, 27, 7])"
0,29,1,"Constant(String(""GERMANY""))"
0,30,1,"Eq([3, 29])"
0,31,1,"Eq([11, 4])"
0,32,1,"Eq([21, 14])"
0,33,1,"And([32, 31])"
0,34,1,"And([33, 30])"
0,35,1,"Filter([34, 28])"
0,36,1,"Mul([19, 20])"
0,37,1,Sum(36)
0,38,1,List([37])
0,39,1,"Agg([38, 35])"
0,40,1,"Filter([0, 39])"
0,41,1,List([])
0,42,1,"Order([41, 40])"
0,43,1,Constant(Decimal(0.0001000000))
0,44,1,Ref(37)
0,45,1,"Mul([44, 43])"
0,46,1,List([45])
0,47,1,"Proj([46, 42])"
0,48,1,Constant(Int32(0))
0,49,1,Constant(Null)
0,50,1,"Limit([49, 48, 47])"
0,51,1,Column($0.3)
0,52,1,Column($0.2)
0,53,1,Column($0.1)
0,54,1,Column($0.0)
0,55,1,"List([54, 53, 52, 51])"
0,56,1,"Scan([6, 55, 0])"
0,57,1,Column($3.6)
0,58,1,Column($3.5)
0,59,1,Column($3.4)
0,60,1,Column($3.3)
0,61,1,Column($3.2)
0,62,1,Column($3.1)
0,63,1,Column($3.0)
0,64,1,"List([63, 62, 61, 60, 59, 58, 57])"
0,65,1,"Scan([16, 64, 0])"
0,66,1,Column($4.4)
0,67,1,Column($4.3)
0,68,1,Column($4.2)
0,69,1,Column($4.1)
0,70,1,Column($4.0)
0,71,1,"List([70, 69, 68, 67, 66])"
0,72,1,"Scan([24, 71, 0])"
0,73,1,"Join([26, 0, 72, 65])"
0,74,1,"Join([26, 0, 73, 56])"
0,75,1,"Eq([53, 29])"
0,76,1,"Eq([60, 54])"
0,77,1,"Eq([69, 63])"
0,78,1,"And([77, 76])"
0,79,1,"And([78, 75])"
0,80,1,"Filter([79, 74])"
0,81,1,"Mul([67, 68])"
0,82,1,Sum(81)
0,83,1,List([82])
0,84,1,List([70])
0,85,1,"HashAgg([84, 83, 80])"
0,86,1,LeftOuter
0,87,1,"Apply([86, 85, 50])"
0,88,1,Ref(45)
0,89,1,Ref(82)
0,90,1,"Gt([89, 88])"
0,91,1,"Filter([90, 87])"
0,92,1,Desc(89)
0,93,1,List([92])
0,94,1,"Order([93, 91])"
0,95,1,"List([70, 89])"
0,96,1,"Proj([95, 94])"
0,97,1,"Limit([49, 48, 96])"
